PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm)," Espesor",Color,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1128858,,FWK-C-006,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,22.51,18.60,11.16,3000000017272,2,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,118,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128858-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR013TDJnNE1pODJOemMxTVRJMk56ZzVNekkzT0M4NE1EQlhlRGd3TUVoZk1URXlPRGcxT0MweExtcHdad3xiZTdmNmY2NzEwNTVjNjZlMzE3NTI4MTRhYjVlMzRlZGFlMWRiMmNhNmQ4OTZiMmM1ZTJjMzU2NTliNzdjOGNh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128962,,RWK-R-001,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,29.50,24.38,14.63,3000000018408,2,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,162,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128962-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRFkxTDJneU1DODJOemMzT1RnMU5EQTBNVEV4T0M4NE1EQlhlRGd3TUVoZk1URXlPRGsyTWkweExtcHdad3w2MGUxODg1OGUwMzBmZTMzZWJlYTUzODIzMGRlYTgwZjM1YTIwZTE0NTM3MDJkZmJjMTEzY2QwOTg1N2Y2YWQ4,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128883,,FWK-V-006,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,43.50,35.95,21.57,3000000018514,2,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,208,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128883-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRGxoTDJnMVl5ODJOemMzT1RjeU5EWTNNekExTkM4NE1EQlhlRGd3TUVoZk1URXlPRGc0TXkweExtcHdad3wyZjJmNGQ3MzkyNWVmODc4NzdlMTU5MDA3OGFhMDc3MDY2OGM2YmJjNTNiOTYwMmM1ZDczNWFhOTIzMzk2MjY0,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1129026,,ARA-F-003,FACTORY LINKS,FACTO KIT BEARINGS WHEEL,Kit de rodamientos de rueda FACTORY LINKS,37.00,30.58,18.35,3000000016381,1,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</p>","
Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.

Además, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.

Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,320,510,80,80,50,,,,,,https://api.mybihr.com/medias/800Wx800H-1129026-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRGc1TDJnMVlTODJOemMzT1RnMk9ERTVOamc1TkM4NE1EQlhlRGd3TUVoZk1URXlPVEF5TmkweExtcHdad3wwYTJiMjNiNDYxNDZhZmRiMTEwZWIxMDJhODJlNGM1MGE0MTdjZWJkZjI0OTE5Y2Q4ZTIzNGM2ODMxMzBlZGJh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128931,,RWK-H-252,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,73.00,60.33,36.20,3000000018866,0,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1,1000,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1128931-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRFkzTDJnM01TODJOemMzT1RjME16VTBOelF5TWk4NE1EQlhlRGd3TUVoZk1URXlPRGt6TVMweExtcHdad3wxOTUxYjc3NDU5M2M3N2M0MjUxMjBkMDczN2Q2ZWRkMTVjNGYzZmQ4YjNlMzEwMTQxM2EyNDdjYTEwNGMzOWFi,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128829,,KWK-T-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,68.50,56.61,33.97,3000000018613,4,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera / delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera / delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,704,346,220,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128829-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRE5oTDJnNFlTODJOemMxTVRJMk1EUXlNakUzTkM4NE1EQlhlRGd3TUVoZk1URXlPRGd5T1MweExtcHdad3w2NWEwZTk2NWI1Mzc1YWZiNDE1M2RhZDBkNjQ0MmIxYTVjZjlhMGU3YjYxZWNkMmEwODY1ZTVkNjIwNzdkYWJk,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128881,,FWK-V-004,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,43.50,35.95,21.57,3000000018491,2,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,440,220,115,85,45,,,,,,https://api.mybihr.com/medias/800Wx800H-1128881-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRGxrTDJobU55ODJOemMxTVRJM05ERTRORGN6TkM4NE1EQlhlRGd3TUVoZk1URXlPRGc0TVMweExtcHdad3xmODRkNzkxN2JjZTIxMTY3NmZmNGQ1YTRkNWNhNzdiMWJjYzZjNDY4YzIwN2M2OTZlYmIwZGRjYTA0MTNmM2Qx,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128899,,FWK-H-081,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,38.01,31.41,18.85,3000000018200,2,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,174,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128899-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR0l5TDJnM01DODJOemMzT1Rjek1EazJORFV4TUM4NE1EQlhlRGd3TUVoZk1URXlPRGc1T1MweExtcHdad3wxMmQ2NTU1NGM5ODY3M2FiYjkzMDUyNjRkOTdmMTk3NDI0MWFiMmZiOGQ4NGUzNzZmMTUxMWIxMWUzZmU0YmY5,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1129037,,ARA-H-024,FACTORY LINKS,FACTO KIT BEARINGS WHEEL,Kit de rodamientos de rueda FACTORY LINKS,58.00,47.93,28.76,3000000015469,1,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</p>","
Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.

Además, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.

Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,440,310,115,85,45,,,,,,https://api.mybihr.com/medias/800Wx800H-1129037-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRFZsTDJoaVl5ODJOemMzT1RnM01qVXlNakkzTUM4NE1EQlhlRGd3TUVoZk1URXlPVEF6TnkweExtcHdad3xkZGUyYjBmODQwMmY3ODc4ZmVkMzExZjc2YmFjMDEzNDZlMzQ3MDE2YjYxMzc0MDUyYWFkZjQyZjY1MGViNzVh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1129046,,ARA-S-005,FACTORY LINKS,FACTO KIT BEARINGS WHEEL,Kit de rodamientos de rueda FACTORY LINKS,93.00,76.86,46.12,3000000015704,1,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</p>","
Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.

Además, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.

Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,704,512,220,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1129046-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR1l3TDJnMU1pODJOemMzT1RnM05qQTJNVEl4TkM4NE1EQlhlRGd3TUVoZk1URXlPVEEwTmkweExtcHdad3w3MDcwZmU3NzM4ODdkNWU5NzU2MmFlOGM2ZmQyZWE0MjhlZmViMmI2YTIzMTI1MWFkODZjMjgyODQyZDE2N2E1,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
