PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Anchura (mm),Capacidad (ml/l),Color,Composición,Diámetro int/ext (mm/mm),Diámetro Ø (mm),Embalaje,Longitud (cm),Longitud (mm),Número de puntos,Profundidad (cm),Rosca (mm),Sentido de rosca,Tamaño de accionamiento cuadrado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,DeliveryPlant
1051848,890902,08-0122,MOTION PRO,MOPRO TESTER FOR IGNITION SYS,comprobador de chispa MOTION PRO,16.34,13.50,10.80,08-0122,0,9030337000,0,1,"<p>Comprueba la integridad y la potenica de tu sistema de encendido.Espacio entre electrodos ajustable de 0 a 10 mmCuanto más distancia recorra tu sistema de encendido, más potente seráVálido para comprobar el encendido de la mayoría de motos, motos de agua, ATVs y motos de nieve</p>","
Comprueba la integridad y la potenica de tu sistema de encendido.Espacio entre electrodos ajustable de 0 a 10 mmCuanto más distancia recorra tu sistema de encendido, más potente seráVálido para comprobar el encendido de la mayoría de motos, motos de agua, ATVs y motos de nieve",TOOLING & WS,TOOLING,TOOLING ENGINE,362,45,179,119,17,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051848-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE5MjB8aW1hZ2UvanBlZ3xhR1V6TDJnNU15ODRPVEF5TWpnME1qRTBNekF5THpFd05URTRORGd0TVY4NE1EQlhlRGd3TUVnfGNjNGE0ZmVkZDllYmU1YzY0Y2ZmM2JiNzhmNjkwY2U2OTI4M2FmYTQ1OTIyZTJmZDI4ODY3YTIxODBkMzc4YmY,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051832,890051,08-0018,MOTION PRO,MOPRO VALVE SHIM CB750-900 CBX1000,Herramienta de cuña de válvula MOTION PRO Honda,20.57,17.00,13.60,08-0018,1,8205598000,0,1,<p>Compatible con modelos de doble cámara.</p>,"
Compatible con modelos de doble cámara.",TOOLING & WS,TOOLING,TOOLING ENGINE,323,58,181,119,15,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051832-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgyNDN8aW1hZ2UvanBlZ3xhRGN4TDJnNE5pODRPVE0xTVRrME5EWXdNVGt3THpFd05URTRNekl0TVY4NE1EQlhlRGd3TUVnfGJkMGJhMDVhZjY1NTYxYzIyZGJhZmI1NzlkYTUxYjRmNmE4YTVlYTQ1MjJjN2Y0OWE3ZTM1OTBlZWQ5NDc3ZGE,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051843,890102,08-0085,MOTION PRO,"MOPRO FLY-WHEEL M20X1,5 OUTER THREAD","Extractor volante magnético MOTION PRO M20 x 1,50 Rosca externa/Derecha - Punta eje lleno",12.71,10.50,8.40,08-0085,0,8205598000,0,1,,,TOOLING & WS,TOOLING,TOOLING ENGINE,250,190,53,89,53,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051843-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAwMTZ8aW1hZ2UvanBlZ3xhRFV3TDJoaU5TODRPRGMwTkRjM056Z3hNREl5THpFd05URTRORE10TVY4NE1EQlhlRGd3TUVnfGVkZjE1ZWZjOTRjMjk5NjRlYjNmNDYwYTMwNjRjODUzYmFjNTZlNDg3ZjgxYjI2MTU1MTA4YjYzYjQ3ZDUxMTg,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051844,890103,08-0086,MOTION PRO,"MOPRO FLY-WHEEL EXT M20X1,5","Extractor volante magnético MOTION PRO M20 x 1,50 Rosca externa/Derecha - Punta eje vacio",17.30,14.30,11.44,08-0086,1,8205598000,0,1,,,TOOLING & WS,TOOLING,TOOLING ENGINE,266,153,93,55,52,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051844-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxMDB8aW1hZ2UvanBlZ3xhR0ZoTDJnelpTODRPVEF5TWpnek9ESXhNRGcyTHpFd05URTRORFF0TVY4NE1EQlhlRGd3TUVnfGExNGNhNWViY2M2NmU0Yzk3Nzc5MDdmZWZmYTE0MzliNDA2NDkwN2MxNzU2NjY3Yzg4MDY2Y2QzNDBkMmJlZmI,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051847,890013,08-0119,MOTION PRO,MOPRO SCREWDRIVER FOR CARBURATOR,Herramienta de carburador destornillador MOTION PRO,33.88,28.00,22.40,08-0119,1,8205598000,0,1,"<p justify>Destornillador con punta plana de 90°, para poder acceder a los tornillos de ajuste del carburador  Longitud: 280 mm</p>","
Destornillador con punta plana de 90°, para poder acceder a los tornillos de ajuste del carburador  Longitud: 280 mm",TOOLING & WS,TOOLING,TOOLING ENGINE,1047,320,535,103,19,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051847-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2MzF8aW1hZ2UvanBlZ3xhR1JpTDJneE1TODRPVEkzTmpRNU5EazNNVEU0THpFd05URTRORGN0TVY4NE1EQlhlRGd3TUVnfDFjMjZmODU2NGZiNDgzMzQwZjQwZDc3MjMzMzFmZjAwYWIxZjk0YzlhYmM4MGE2NzcyMzZiZThkMGZhYzNmYWI,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051849,890084,08-0168,MOTION PRO,MOPRO SET OF 4 BRASS ADAPT. SET Ø6MM,Kit adaptadores corto latón MOTION PRO Ø6mm,9.37,7.74,6.19,08-0168,1,9026204000,0,1,<p>4 adaptadores (50 mm) y 4 reductores  </p>,"
4 adaptadores (50 mm) y 4 reductores  ",TOOLING & WS,TOOLING,TOOLING ENGINE,105,35,108,81,12,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051849-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzMTZ8aW1hZ2UvanBlZ3xhR1UwTDJnM09DODRPVE0xTVRrME9EVXpOREEyTHpFd05URTRORGt0TVY4NE1EQlhlRGd3TUVnfDRhNTdhODM1ODZkMzFhNDljODk3ZmQ0YzYxODFmMWE1NzA3NWRjNWYxZjkwNTUxOTczZjdmMTc2MGYzZjFiMjc,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051861,891168,08-0417,MOTION PRO,"MOPRO FLY-WHEEL PULL M50X1,5","Extractor volante magnético MOTION PRO  M50 x 1,5 Rosca interna/Derecha - Cabeza M 50 x 1,5",84.70,70.00,56.00,08-0417,1,8205598000,0,1,,,TOOLING & WS,TOOLING,TOOLING ENGINE,1433,1814,196,85,86,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051861-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUwNzB8aW1hZ2UvanBlZ3xhR1l5TDJoaVlTODRPVFV6T1RFME1qSTROelkyTHpFd05URTROakV0TVY4NE1EQlhlRGd3TUVnfGRiYmIxNjU2MTQ4M2Q0YjU5NzM1MjUzODA1YTkxNTIyOTBhMGMwYzVhMTE3ZGIzYjM2ZTdjMWY4NDY2MGM0ZDU,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051850,890860,08-0175,MOTION PRO,MOPRO SOCKET FOR SPARK PLUGS 18MM,Vaso para bujias MOTION PRO 18mm,24.20,20.00,16.00,08-0175,1,8204200000,0,1,<p>Vaso para bujía con sistema de retención.</p>,"
Vaso para bujía con sistema de retención.",TOOLING & WS,TOOLING,TOOLING ENGINE,91,235,28,120,27,,,,,,,,,,,,12,,,,3/8',https://api.mybihr.com/medias/1051850-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM0Nzd8aW1hZ2UvanBlZ3xhRGswTDJobU5TODRPVE01TlRZNE5ETXhNVE0wTHpFd05URTROVEF0TVY4NE1EQlhlRGd3TUVnfDJmYzA3NTI0NmYwYWQwNzYwMTZkOTRhZDg0YjA5OTlkMmI4MzQ3NTA3NzQxNTdkZGM3NzBhMTkzNDExOWE0Y2U,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051870,89310004,08-0572,MOTION PRO,MOPRO SLOT SOCKET Ø20/26MM HONDA,Vaso almenado cilíndrica con muescas MOTION PRO Honda,29.04,24.00,19.20,08-0572,1,8204200000,0,1,"<p>Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 420'5 mm (Ø int.), 26 mm (Ø ext.)Sustituye a herramienta OEM de Honda 07VMA-MBB0100</p>","
Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 420'5 mm (Ø int.), 26 mm (Ø ext.)Sustituye a herramienta OEM de Honda 07VMA-MBB0100",TOOLING & WS,TOOLING,TOOLING ENGINE,251,63,91,53,52,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051870-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODcyMnxpbWFnZS9qcGVnfGFHUXlMMmhtTVM4NE9EWTNPVEl4TXprMU56UXlMekV3TlRFNE56QXRNVjg0TURCWGVEZ3dNRWd8ZGNiZTIyNmNmOThhMTlkMTI5MjE0OTIzMzc4ZjVlZTJiZjcxYzUyYTFjOWNmNjAzMjIxOGZkYTM2OTg4M2Y5Yg,https://api.mybihr.com/medias/1051870-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTAwMXxpbWFnZS9qcGVnfGFEUTFMMmhsTkM4NE9EWTNPVEl4TnpnNE9UVTRMekV3TlRFNE56QXRNbDg0TURCWGVEZ3dNRWd8MGFhZWQ4ZmVhODZkMmYyZTc1MTg3NjhiODA0NDMzYjc1ZjZhZDJkOGQ3NWExY2JkMTY1MGQyZTY0Y2JkYjUzMQ,https://api.mybihr.com/medias/1051870-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwMTF8aW1hZ2UvanBlZ3xhR1k0TDJnNFpTODRPRFkzT1RJeU1UZ3lNVGMwTHpFd05URTROekF0TTE4NE1EQlhlRGd3TUVnfDI5MmU1YTFkZWM0MjI4ZjE2MzU3NDAwNDJlYTg0MDU0MTE5NThiZTRjMzA3MDNiY2Y4MTQzN2FmODQ0MmNkNzc,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051888,890039,12-0036,MOTION PRO,MOPRO FUEL VALVE Ø8MM,Grifo de combustible MOTION PRO Ø8mm,28.44,23.50,15.28,12-0036,0,8481805910,0,1,<p>Diámetro interior: 8 mm</p>,"
Diámetro interior: 8 mm",TOOLING & WS,TOOLING,TOOLING ENGINE,275,60,117,94,25,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051888-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1MTd8aW1hZ2UvanBlZ3xhRFJtTDJobVlTODRPVFEyTURjeU56UTRNRFl5THpFd05URTRPRGd0TVY4NE1EQlhlRGd3TUVnfDk2Njc1MzNmMjE5ZTkxNDUwZmZjZTg0YWRmNjNjNDY2ZDFkNWU0NTIyYTQ5MzU3MzFlN2YzNDEzY2QxZTYwOTg,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051871,89310001,08-0575,MOTION PRO,MOPRO SLOT SOCKET Ø33/43MM SUZUKI,Vaso almenado cilíndrica con muescas MOTION PRO Suzuki,47.80,39.50,31.60,08-0575,1,8204200000,0,1,"<p>Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 433 mm (Ø int.), 43 mm (Ø ext.)Sustituye a herramientas OEM Suzuki 09940-14940</p>","
Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 433 mm (Ø int.), 43 mm (Ø ext.)Sustituye a herramientas OEM Suzuki 09940-14940",TOOLING & WS,TOOLING,TOOLING ENGINE,248,252,90,53,52,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051871-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEwMjF8aW1hZ2UvanBlZ3xhRFEzTDJnMU9TODRPRGMwTkRjNE16Y3dPRFEyTHpFd05URTROekV0TVY4NE1EQlhlRGd3TUVnfDgyZTdkOTI0OTUyMTkxZjZkMzhhNDgyOWE0NGI5MTFmNGZkOTZkNTQ2ZDg5NTFlZjBkZmE1MGU1MDUxOTI4NWM,https://api.mybihr.com/medias/1051871-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyODl8aW1hZ2UvanBlZ3xhRGhoTDJnMU1pODRPRGMwTkRjNE5UWTNORFUwTHpFd05URTROekV0TWw4NE1EQlhlRGd3TUVnfGZkNjQyOTAyM2M4NGE1Y2JmNTIwYWQ3MjM0ZGY5MGJhODY5ZGJlOGIwZGY3OGQ0OGU5MTkyZDhhMmQ1NGM4NjA,https://api.mybihr.com/medias/1051871-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTk4MTJ8aW1hZ2UvanBlZ3xhR0poTDJnMFlpODRPRGMwTkRjNE56WTBNRFl5THpFd05URTROekV0TTE4NE1EQlhlRGd3TUVnfDRkMDhmM2ZiMDAxODYzMjBiNjc2NzQ3MzViZDJhNDQwOTE2MTRhZWJkYzRjM2Y3ZTI4YmViY2QxYzhjYjhkNzM,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051846,890061,08-0092,MOTION PRO,MOPRO DEGREE DISC UNIVERSAL Ø172,Disco de grados MOTION PRO Ø172mm universal,19.36,16.00,12.80,08-0092,0,8714109090,0,1,"<p>Hecho de aluminio, con diámetro de 172 mm y orificio central de 6 mmAcabado anodizado, en azul y con números legiblesComprueba o configura el encendido y/o el árbol de levasPuede usarse en motores 2T y 4T</p>","
Hecho de aluminio, con diámetro de 172 mm y orificio central de 6 mmAcabado anodizado, en azul y con números legiblesComprueba o configura el encendido y/o el árbol de levasPuede usarse en motores 2T y 4T",TOOLING & WS,TOOLING,TOOLING ENGINE,516,80,181,190,15,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051846-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI2MTR8aW1hZ2UvanBlZ3xhREV5TDJnNFpDODRPVEF5TWpnME1ERTNOamswTHpFd05URTRORFl0TVY4NE1EQlhlRGd3TUVnfDU4MjlkZGExZTM2Y2Y1MWFjM2YwMmNjMGMzZjljZjBlMWQxZDI2MmYxZTJmZWRjYWY0YmE1Y2E1NTYyOWQwN2I,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051857,890447,08-0385,MOTION PRO,MOPRO SLOT SOCKET Ø20/25MM HONDA,Vaso almenado cilíndrica con muescas MOTION PRO Honda,11.50,9.50,7.60,08-0385,1,8204200000,0,1,"<p>Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 4Medidas: 420 mm (Ø int.), 25 mm (Ø ext.)Sustituye a herramientas OEM Honda 07716-0020100 y 90231-KY4-900</p>","
Llave de vaso para apretar o aflojar tuercas autoblocantes del cigüe al o del motor.  Número de muescas: 4Medidas: 420 mm (Ø int.), 25 mm (Ø ext.)Sustituye a herramientas OEM Honda 07716-0020100 y 90231-KY4-900",TOOLING & WS,TOOLING,TOOLING ENGINE,480,75,120,100,40,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051857-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQyNDZ8aW1hZ2UvanBlZ3xhREZpTDJobFppODRPVEkwT1RNNU9UYzJOek0wTHpFd05URTROVGN0TVY4NE1EQlhlRGd3TUVnfDZiNTc0ZTBlYzM4MjlmOWIxZjE1NWZmM2Q5M2M4ZTc4NmNjNWI1MDMwMDVkMzU2MDc4NjFjNjI1MzE5OGI1OTQ,https://api.mybihr.com/medias/1051857-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5NjB8aW1hZ2UvanBlZ3xhR0V5TDJneE5DODRPVEkwT1RRd01UY3pNelF5THpFd05URTROVGN0TWw4NE1EQlhlRGd3TUVnfDdiNTAxZjI1OGU3NzllYzVjZTJmNDMzMzljYThiZWRmMjY0NWNjODg1NWVhMTdlNzc3YjgxMWE4ZTNjZjFkNTU,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1051873,890087,08-0581,MOTION PRO,MOPRO FLUID FOR CARBU.SYNCHR. 890083,Líquido de recambio para vacuómetro de líquio MOTION PRO 890083,9.68,8.00,6.40,08-0581,1,9026204000,0,1,,,TOOLING & WS,TOOLING,TOOLING ENGINE,475,30,250,76,25,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051873-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5MDB8aW1hZ2UvanBlZ3xhRGMzTDJnd05pODRPVEkwT1RRd09UVTVOemMwTHpFd05URTROek10TVY4NE1EQlhlRGd3TUVnfGU0NjIwZmMzNDUwZThiN2U1MDM4NWEyNGI0OTBmZGM5ZDgxMTc1MTQ0NzM1Nzg4MDU3MWYwZDdkYmNmNzVkMmQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,https://api.mybihr.com/medias/890087.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NjUyOXxhcHBsaWNhdGlvbi9wZGZ8YURNNUwyZzFZeTg1TURRek5EVTBNemswTXprNEx6ZzVNREE0Tnd8MzhhZDMyNTE3ODIwOTQ0OGYzZTRkYmVmNmEyZmI3ZDI4NDVmMGNlYmVmMjU1MTU5Y2E1NWUxMWE0ZTkzNzM1MA,https://api.mybihr.com/medias/Motion-Pro-MSDS-08-0581-2017.pdf?context=bWFzdGVyfHJvb3R8NTAyMTU1NHxhcHBsaWNhdGlvbi9wZGZ8YURVd0wyZzJaaTgyTWpNNE9EWXdNalV3TXpFNU9DOU5iM1JwYjI1ZlVISnZYMDFUUkZOZk1EZ3RNRFU0TVY4eU1ERTNMbkJrWmd8ZDMwYTRhNGZjOGU5M2Q3MTA1NDA0ZjRmYTlmMGFhOTgyZGE3MDkxMzVkNGM2MzIwYjRjMzQ4NzdiM2VlMjNiMQ,Spain Warehouse (Parts)
1106467,,08-0651,MOTION PRO,MOPRO COMPRESSION TESTER 10.12.14MM ADAP,"Medidor de compresion con adaptador MOTION PRO 10,12 y 14 mm",136.54,112.84,90.27,,0,9026204000,0,1,"<ul>
	<li>Helps you to quickly and easily inspect engine compression on both 4 stroke and 2 stroke engines</li>
	<li>Redesigned and Improved billet gauge manifold with integrated pressure release valve</li>
	<li>Easy to read precision 0-300psi analog gauge with protective rubber boot</li>
	<li>Hose and adapters included for 10 mm, 12 mm and 14mm spark plugs</li>
	<li>Integrated quick disconnect fitting for easy hose installation and removal</li>
	<li>Nylon storage pouch</li>
</ul>
","
	Helps you to quickly and easily inspect engine compression on both 4 stroke and 2 stroke engines
	Redesigned and Improved billet gauge manifold with integrated pressure release valve
	Easy to read precision 0-300psi analog gauge with protective rubber boot
	Hose and adapters included for 10 mm, 12 mm and 14mm spark plugs
	Integrated quick disconnect fitting for easy hose installation and removal
	Nylon storage pouch

",TOOLING & WS,TOOLING,TOOLING ENGINE,2666,548,310,172,50,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1106467-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc1MzB8aW1hZ2UvanBlZ3xhREZoTDJnMU9TOHhNVGcwTWpRME5ERTVOemt4T0M4eE1UQTJORFkzTFRGZk9EQXdWM2c0TURCSXw5Y2I5MzhmMzMzZDVlYTlkMjRjOTY1YzU5NjY4NTUxZWZhYzRmNTliNDFiOWE1ZjhhOTc5YWVmYWFiMjkxNWU4,https://api.mybihr.com/medias/1106467-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDYwMjd8aW1hZ2UvanBlZ3xhRGM1TDJnMFlpOHhNVGcwTWpRME5EVTVNVEV6TkM4eE1UQTJORFkzTFRKZk9EQXdWM2c0TURCSXw1OTUxNGQzZTBlN2ExOTU1ZTkyYjFmZTdkNGU2ZWYwYTBmNTVmMDE4NjM5YjBlMjJiOGJhMTIyNGNjNWFlN2Y5,https://api.mybihr.com/medias/1106467-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2Mzl8aW1hZ2UvanBlZ3xhR1ZqTDJnelpDOHhNVGcwTWpRME5EazRORE0xTUM4eE1UQTJORFkzTFROZk9EQXdWM2c0TURCSXw4ZGI5OTI3OWVlNDllNzQ3YzRjNGU3ZTVkZGQwMzUzNzJlZjExOTFkMDI0ZmQxNWU4YjczODE2YjRlYTZjYjY4,https://api.mybihr.com/medias/1106467-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NjIyfGltYWdlL2pwZWd8YURSakwyZ3hOeTh4TVRnME1qUTBOVE0zTnpVMk5pOHhNVEEyTkRZM0xUUmZPREF3VjNnNE1EQkl8ODMxYzlmMGFkYTdjZTAzNDVlZGVhZDEyOWE2Yzg2Mzk1Yjc0NjQ1MWQ0ZGJkOTc5NTlmNzI1NmYwMzUzNjZmZg,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1106989,,08-0137,MOTION PRO,MOPRO CLUTCH SPRING COMPRESSION FOR HD,Herramienta compresion de muelles MOTION PRO Harley-Davidson,79.93,66.06,52.85,890200,0,8205598000,0,1,"<ul>
	<li>Used to replace easier and faster the clutch on your Harley-Davidson</li>
	<li>Strong die cast steel frame with hardened and black oxide coated push bolt</li>
	<li>Durable low friction brass thrust washer</li>
	<li>Fits 1990 to 1997 Big Twins, 1991 to 2020 Sportster&reg; and 1995-2001 Buell&reg; Models</li>
	<li>Lifetime Limited Warranty</li>
</ul>
","
	Used to replace easier and faster the clutch on your Harley-Davidson
	Strong die cast steel frame with hardened and black oxide coated push bolt
	Durable low friction brass thrust washer
	Fits 1990 to 1997 Big Twins, 1991 to 2020 Sportster® and 1995-2001 Buell® Models
	Lifetime Limited Warranty

",TOOLING & WS,TOOLING,TOOLING ENGINE,1047,911,129,116,70,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1106989-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM0MDN8aW1hZ2UvanBlZ3xhR0V6TDJnNVppOHhNalE1TVRFMU5EazBPREV5Tmk4eE1UQTJPVGc1TFRGZk9EQXdWM2c0TURCSXw0N2U2NmJmMTEzZmJkMGY2ZGFmOWYwYWRlZDBlZDVkMWRmYjc5NDhiODliMTU0ZTBlOTU2MDExYjVmNjkzMmM2,https://api.mybihr.com/medias/1106989-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NjY3fGltYWdlL2pwZWd8YUdWbUwyaG1OQzh4TWpRNU1URTFOVE0wTVRNME1pOHhNVEEyT1RnNUxUSmZPREF3VjNnNE1EQkl8NTJjNjcxYTM0MzNjMjA3M2EzN2M0NTUwZGMzM2RjYThhMGY3MGFlNzlhNjEyMTNjZmM3NWE3MjNjMDQ2OTM2NA,https://api.mybihr.com/medias/1106989-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MTE1fGltYWdlL2pwZWd8YURnekwyaG1aQzh4TWpRNU1URTFOVGN6TkRVMU9DOHhNVEEyT1RnNUxUTmZPREF3VjNnNE1EQkl8MTcyNTNkOGNiZmM2ZGIzZDliNDI3ZGZlOTk5ZGZjNjkxMjcxNTE0YTk0OWExZWQ5MDIwNDkzZjFlZjVhNmM0Nw,https://api.mybihr.com/medias/1106989-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTI1MzIzfGltYWdlL2pwZWd8YURSaEwyaGhPQzh4TWpRNU1URTFOakV5TnpjM05DOHhNVEEyT1RnNUxUUmZPREF3VjNnNE1EQkl8ZDIzMjVlY2RhZTYwMmVjNDIwY2Y4MjA2ZWUxYmU0NmM1MTU5MmEyMWZjMmM4YWMzYTgxMWE0N2NkNjY5MTRiZA,https://api.mybihr.com/medias/1106989-5-800Wx800H?context=bWFzdGVyfHJvb3R8MTM2NjAyfGltYWdlL2pwZWd8YUdFNUwyZzVZUzh4TWpRNU1URTFOalV5TURrNU1DOHhNVEEyT1RnNUxUVmZPREF3VjNnNE1EQkl8MjhlZGMzM2JjMDFjNGZhNzVkOTI2MzBlNThiYTVlZDQwNmE5NzRiYTFhYWM1ODAyZDYxNmEyNTRhZmIyMjQ5MQ,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
1125507,,08-0708,MOTION PRO,MOPRO DOWEL PULLER 19MM,Extractor de pasadores MOTION PRO 19mm,15.73,13.00,10.40,08-0708,1,8204200000,0,1,"<p>Dise&ntilde;ado para ayudar a extraer los casquillos de centrado atascados en los c&aacute;rteres de los motores.</p>
<ul>
<li>Para usar con el kit 1051880</li>
<li>Construcci&oacute;n duradera de acero endurecido</li>
<li>Grabado con l&aacute;ser para facilitar su identificaci&oacute;n</li>
<li>Garant&iacute;a de por vida</li>
<li>Dise&ntilde;o patentado</li>
</ul>","
Diseñado para ayudar a extraer los casquillos de centrado atascados en los cárteres de los motores.

Para usar con el kit 1051880
Construcción duradera de acero endurecido
Grabado con láser para facilitar su identificación
Garantía de por vida
Diseño patentado
",TOOLING & WS,TOOLING,TOOLING ENGINE,141,121,81,58,30,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125507-1.jpg?context=bWFzdGVyfHJvb3R8MTY2NDd8aW1hZ2UvanBlZ3xhRGt4TDJneU9TODJNalF5TlRBNU5qZ3hORFl5TWk4NE1EQlhlRGd3TUVoZk1URXlOVFV3TnkweExtcHdad3xkZDA5YzI4MzJjMTY5MTRiNWU2ZGUyODJkYzdjMjE3YThmMTJjZDU1ZDk2Y2ZkMTIyOTNmNmI2MTQ2ZDY1YzI1,,,,,,,https://static.bihr.pro/eBihr/Pictures/MOTION_PRO-pictures.zip,,,Spain Warehouse (Parts)
