PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1082101004,6050001904,3529/000008,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, GRN",Porta-números Blackbird  verde,29.04,24.00,15.60,3529/000008,4,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Verde,,4628,315,601,350,22,,Verde,,https://api.mybihr.com/medias/1082101004-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRGN4TDJoa05TODRPVGMzT0RReU5EQTFOREEyTHpFd09ESXhNREV3TURRdE1WODRNREJYZURnd01FZ3xiYjEwYmY1ZjgzM2ZhODA0ZDJlOGJmZGVmOGZhNmNmMTU0M2I0YzQ2NzJkOTk1NGM0ZDFmNzk0ZjU1MDAyOTMy,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082101002,6050001701,3529/000006,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, BLK",Porta-números Blackbird negro,29.04,24.00,15.60,3529/000006,4,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Negro,,5048,276,601,350,24,,Negro,,https://api.mybihr.com/medias/1082101002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRGcwTDJoalpTODRPVGMzT0RReE9ERTFOVGd5THpFd09ESXhNREV3TURJdE1WODRNREJYZURnd01FZ3xjM2I5MzYzMTNiN2M1MDEyYjEyYjUwNDZhOTVkZGU1YjU4ZjUwZTJiMWE1Nzk4MmEwMzdhMTQ5YjMxMjRiYzFm,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082101003,6050001807,3529/000007,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, BLU",Porta-números Blackbird  azul,21.33,17.63,11.46,3529/000007,4,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Azul,,5023,291,598,350,24,,Azul,,https://api.mybihr.com/medias/1082101003-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRE5tTDJoa1ppODRPVGMzT0RReU1UUXpNall5THpFd09ESXhNREV3TURNdE1WODRNREJYZURnd01FZ3xiODg2ZTg1ZTg3NmE1NTljN2FiNzYyNjdjZmNhODZkMzY1ZDYxOWIzODg5OTAyZjFiZDQ2MTNhNmU5Y2Q4OWJm,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082101005,6050002003,3529/000009,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, RED",Porta-números Blackbird rojo,29.04,24.00,15.60,3529/000009,4,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Rojo,,4620,291,600,350,22,,Rojo,,https://api.mybihr.com/medias/1082101005-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhR1V4TDJoallTODRPVGMzT0RReU56TXpNRGcyTHpFd09ESXhNREV3TURVdE1WODRNREJYZURnd01FZ3wxZmE3ODI5MjA1ZmM1MDZiZTEyMzNiZjI2YmQ2NDBhZmM0NDE5YzliOTU4ZDI0MTg4MzQxMGNhZGUzNDUyZTZj,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082101001,6050001605,3529/000004,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, YEL",Porta-números Blackbird  amarillo,29.04,24.00,15.60,3529/000004,3,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Amarillo,,3990,289,600,350,19,,Amarillo,,https://api.mybihr.com/medias/1082101001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhR0kyTDJoak5DODRPVGMzT0RReE5UVXpORE00THpFd09ESXhNREV3TURFdE1WODRNREJYZURnd01FZ3xlZTQzZmZiZDdmN2ViMjJlYmE0YTQ0ODNmNmE0NGI3ZWI5ZmQyNzc4NDgwZGFjOTE4OGFkZWMxNGE1ZjVkMzQz,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082121005,,3624/000008,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, GRN",Juego adhesivos porta números BLACKBIRD verde Husqvarna TE / FE,29.04,24.00,15.60,8057912019332,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Verde,,1575,282,500,350,9,,Verde,,https://api.mybihr.com/medias/1082121005-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhREppTDJnd1ppODRPVGMzT0RVeU1UY3dNamN3THpFd09ESXhNakV3TURVdE1WODRNREJYZURnd01FZ3wxMDcxOWI0NTdlM2I2MGFhY2M3ZmRlZTE2YzViODQwNTIzMzE5ZGU3ODI2MjM4MGU4ZGI2NzY0ZDlkODNjY2Rk,https://api.mybihr.com/medias/1082121005-2-800Wx800H?context=bWFzdGVyfHJvb3R8Njc2MzN8aW1hZ2UvanBlZ3xhRFpsTDJnd09DODRPVGMzT0RVeU16WTJPRGM0THpFd09ESXhNakV3TURVdE1sODRNREJYZURnd01FZ3w1ODdhNmNjMTZkYWYzNDIxZGU5NDI5NDcwYzBmNjNhMGE3OTQzYTY3YjcyYzYxM2U5NTM2OGE0NzczMTVjYzcx,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082121003,,3624/000006,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, BLK",BLACKBIRD Plate Stickers Black Husqvarna TE/FE,29.04,24.00,15.60,8057912019318,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Negro,,345,297,490,352,2,,Negro,,https://api.mybihr.com/medias/1082121003-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRGswTDJnM1l5ODRPVGMzT0RVeE1EVTJNVFU0THpFd09ESXhNakV3TURNdE1WODRNREJYZURnd01FZ3xkM2ZmNThlMjAwMmM1MWM2NDlkYjk2NzVlZTJjZjBhZDZlMGNkODFhZTkyMDY5ZWJlY2I2Y2YwMjZjMDU0MjQ0,https://api.mybihr.com/medias/1082121003-2-800Wx800H?context=bWFzdGVyfHJvb3R8Njc2MzN8aW1hZ2UvanBlZ3xhREEzTDJnMlppODRPVGMzT0RVeE5EUTVNemMwTHpFd09ESXhNakV3TURNdE1sODRNREJYZURnd01FZ3xkYmUxMjQyOWI2ZTJmN2Y0ZmQ3ZTY3NmY2M2U2OGI0YjM0YmZmMzBmODhjMmJlZWUzNjA1MDMxOTk2MDJjNTM4,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082148003,,3909/000008,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, GRN",Juego adhesivos porta números BLACKBIRD verde Gas Gas EC250 / 300 Racing,29.04,24.00,15.60,8057912022417,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Verde,,1581,259,502,350,9,,Verde,,https://api.mybihr.com/medias/1082148003-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRFJqTDJnME1pODRPVFkzTmpNNU1qQXpPRGN3THpFd09ESXhORGd3TURNdE1WODRNREJYZURnd01FZ3xjNjRjMTJiMGZmOWI3ZTQ1YjQ3ODAzOTIzMDQ0YmIyODFhYTBkZTZiYmQ0OTdlODVmY2Q4ZGZlOGNkMjI5ZmE0,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082148001,,3909/000004,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, YEL",BLACKBIRD Plate Sticker Yellow Gas Gas EC250/300 Racing,29.04,24.00,15.60,8057912022370,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Amarillo,,1578,246,501,350,9,,Amarillo,,https://api.mybihr.com/medias/1082148001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MzF8aW1hZ2UvanBlZ3xhRFl5TDJnM09TODRPVFkzTWpJM05qY3dOVFU0THpFd09ESXhORGd3TURFdE1WODRNREJYZURnd01FZ3w1NjAzN2E5ODIwMzk1ZmQxOTgzMmNkNDA3Yzc5ZDBlNDg5NmM4NjM5NmU3YjY4ZjRlYzM2ZjAxYzBkNjEyY2Rl,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082031003,,3141/000006,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, BLK",Juego adhesivos porta números BLACKBIRD negro Honda CRF450R,29.04,24.00,15.60,8057912008954,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Negro,,1225,262,500,350,7,,Negro,,https://api.mybihr.com/medias/1082031003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwNzh8aW1hZ2UvanBlZ3xhR1kzTDJnMk1pODRPVGMzT0RBek9EQTBOekF5THpFd09ESXdNekV3TURNdE1WODRNREJYZURnd01FZ3wwYThiOGY5ZDE2M2IwYTBhNTZhNjA2Mzc1YTNlYmIzNTc3NGI2ZGU3ZjU4MzcxOTRjOTFlMjMzZjZjNjUwZTBk,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082031002,,3141/000005,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, WHT",Juego adhesivos porta números BLACKBIRD blanco Honda CRF450R,29.04,24.00,15.60,8057912008947,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Blanco,,2440,269,498,350,14,,Blanco,,https://api.mybihr.com/medias/1082031002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1Mzl8aW1hZ2UvanBlZ3xhREkzTDJnMVl5ODRPVGMzT0RBek5qQTRNRGswTHpFd09ESXdNekV3TURJdE1WODRNREJYZURnd01FZ3xjMzJiODFlMTQyMDVhMzc4MjZiM2E3OGFlZjgzZTA4NWNjZWI3M2Y0MjRiMTdmNmExYjM2NjA0M2RjNTk3ZDlj,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082031005,,3141/000008,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, GRN",BLACKBIRD Plate Stickers Green Honda CRF450R,29.04,24.00,15.60,8057912008978,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Verde,,345,253,490,352,2,,Verde,,https://api.mybihr.com/medias/1082031005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0NzR8aW1hZ2UvanBlZ3xhR1V3TDJoaU5TODRPVGMzT0RBME1UazNPVEU0THpFd09ESXdNekV3TURVdE1WODRNREJYZURnd01FZ3xjNjRjZTdlY2ZlYWUwMTBiMzlmMGI1YmRhYTY0YmEyODc2YjkzYmE5OTcyYjA0NzBjNGU4Njc3NDk1YjdhOWMw,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082017003,,3120/000006,BLACKBIRD,"BBIRD STICKERS GRAPHIC PLATE, BLK",Juego adhesivos porta números BLACKBIRD negro Honda CR125R / 250R,29.04,24.00,15.60,8057912007551,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Set of plates stickers: 1 front plate sticker + 2 side plate stickers</li><li>0.4mm thick stickers – thickness specially designed for off-road use</li><li>Anti-UV treatment and solvent resistant</li><li>Back printed for maximum life lasting</li><li>Delivered without racing numbers</li></ul> </body> </html>","        Set of plates stickers: 1 front plate sticker + 2 side plate stickers0.4mm thick stickers – thickness specially designed for off-road useAnti-UV treatment and solvent resistantBack printed for maximum life lastingDelivered without racing numbers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Negro,,525,235,500,350,3,,Negro,,https://api.mybihr.com/medias/1082017003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcyODN8aW1hZ2UvanBlZ3xhR1ZrTDJoaFpDODRPVGMzTnprMU5UUTNNVFkyTHpFd09ESXdNVGN3TURNdE1WODRNREJYZURnd01FZ3xkZjNkNzBjNWVhNjhlZmQyNWU0ODFiM2M3OWY4NTA5OWRiMGUzYjQyZTQ5NjY4YzgyNGNjODg0MTg0OWUyNzIz,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
