PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,V-Colores,V-Talla,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Cantidad,Color,Color del protector del manillar,Composición,Compuesto del puño,Desplazamiento (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Gama,Longitud (mm),Longitud de control (mm),Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Posición,Talla,Tipo,Tipo de corona,Tipo de piñón,Tipo de puño,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,DeliveryPlant
1083127007,444793,S7007,SCAR,"SCAR TANK VALVE, TIT",Válvula tapón depósito de gasolina SCAR - Titanio,12.00,9.92,6.45,3701691103816,2,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs95E872D0{text-align:leftmargin:0pt 0pt 0pt 0pt}.csA7555675{color:#000background-color:transparentfont-weight:normalfont-style:normal}.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000""""background-color:transparentfont-weight:normalfont-style:normal}</style>	</head>	<body>		<p>SCAR aluminium motocross tank valves fit most standard fuel tank caps.</p><p> </p><ul>			<li>Machined in aluminium </li><li>High-quality anodizing </li><li>Black hose </li><li>Compatible with Scar caps and other aluminium/plastic caps</li></ul>	</body></html>""""""""""""""""""","											SCAR aluminium motocross tank valves fit most standard fuel tank caps. 			Machined in aluminium High-quality anodizing Black hose Compatible with Scar caps and other aluminium/plastic caps	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Titanio,,,,143,25,120,70,17,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1083127007-1.jpg?context=bWFzdGVyfHJvb3R8NDcxOTR8aW1hZ2UvanBlZ3xhR05rTDJnd1pTOHhNREk0TlRjMk9ETTFPVGt6T1RBdk9EQXdWM2c0TURCSVh6RXdPRE14TWpjd01EY3RNUzVxY0djfDk4NmRhNTBjODA2NmVjZDExNTFjMjA5MmY0ZTI2MjUxNTEyZjllNzQ5MjczNmU1Yjg3MTVmOWM0YTc3MWQ4MmY,https://api.mybihr.com/medias/800Wx800H-1083127007-2.jpg?context=bWFzdGVyfHJvb3R8MTM3NTE2fGltYWdlL2pwZWd8YUdGbEwyZ3hPQzh4TURJNE5UYzJPRE00TmpFMU16UXZPREF3VjNnNE1EQklYekV3T0RNeE1qY3dNRGN0TWk1cWNHY3w0NjJlNjg5MzI3NDM0YjI5NTgzMzA1YWQ4NGIxYTk4NDgyZDRiNzhjNjY1MWU4ZmIxNTZiZTYyNzIwZDhiYmY3,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121352,,OCL505,SCAR,SCAR CLUTCH LEVER - OEM TYPE,Maneta de embrague SCAR OEM,39.23,32.42,21.07,3701691102529,0,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,371,85,128,126,23,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121352-1.jpg?context=bWFzdGVyfHJvb3R8MjkzMzh8aW1hZ2UvanBlZ3xhR1kwTDJobE9TOHhNREk0TlRnME9EWTNORE13TnpBdk9EQXdWM2c0TURCSVh6RXhNakV6TlRJdE1TNXFjR2N8NDA3YTZmMzQzYTgwM2Y3OWVhNTdiODBhNDk5MGZhOGQwYTAzOGRkNzg1ZjFmNmZkZDUzZmM1NTJkODA0MDRiOA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121349,,OCL500,SCAR,SCAR CLUTCH LEVER - OEM TYPE,Maneta de embrague SCAR OEM,39.23,32.42,21.07,3701691102550,0,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,376,85,148,127,20,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121349-1.jpg?context=bWFzdGVyfHJvb3R8MzA5OTB8aW1hZ2UvanBlZ3xhRGsyTDJoa05TOHhNREk0TlRnME9EWXhOVE15TkRZdk9EQXdWM2c0TURCSVh6RXhNakV6TkRrdE1TNXFjR2N8MzAyMDIzMzdiY2QwODVkZjRkN2MyODBhNTQ1MWIxOTIyMTNiMWYyYmU4YjNhOTlkMWY1ZmQ1NWZmYTg0ZDQxZA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121347,,OCL300,SCAR,SCAR CLUTCH LEVER WITH BEARING OEM TYPE,Maneta de embrague con cojinete SCAR OEM,39.23,32.42,21.07,3701691102574,0,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,162,81,161,56,18,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121347-1.jpg?context=bWFzdGVyfHJvb3R8MjIyNDN8aW1hZ2UvanBlZ3xhREZrTDJneFl5ODBOVGt6TWpJNU1UZzRNekF6T0M4NE1EQlhlRGd3TUVoZk1URXlNVE0wTnkweExtcHdad3w3Y2E1NmFiOTExMTFhYWUwMWNiZGFkZDZkNmVlNTgxODdlZWMwY2U1NDYxMmQzZDc5ZWEzMWZmYTljMDM2MjU2,https://api.mybihr.com/medias/800Wx800H-1121347-2.jpeg?context=bWFzdGVyfHJvb3R8MjAxODl8aW1hZ2UvanBlZ3xhR1JoTDJneVppOHpNVE00TVRBMk1qTTFNamt5Tmk4NE1EQlhlRGd3TUVoZk1URXlNVE0wTnkweUxtcHdaV2N8ODQwODY2NDI2YTg5Mjg2YjhiNDNlZWFmMTMwMDVlYWU1OWRlOTU4MjRkOTFlNjFlMGJkOTExZDk1ODM2MDk0NA,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121362,,SFP200,SCAR,SCAR FOOTPEGS PINS,Juego de pasadores para estriberas SCAR,25.11,20.75,13.49,3701691108668,4,8714109090,0,1,<p>Perno de fijaci&oacute;n de los reposapi&eacute;s.</p>,"
Perno de fijación de los reposapiés.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,165,81,121,68,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121362-1.jpg?context=bWFzdGVyfHJvb3R8NTI1NTF8aW1hZ2UvanBlZ3xhREJrTDJnell5OHhNREk0TlRnME9EZzVNRFUzTlRndk9EQXdWM2c0TURCSVh6RXhNakV6TmpJdE1TNXFjR2N8ZGJjOTllZjk4OThlN2VmMGRkODRlODgzNWFiM2EzYTA3MjcyNzk0ODY2MTkwMGIxZjRmZTJhYzYyNWY0ZDZhMA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1116537,,S5585BL,SCAR,SCAR EVO FOOTPEGS 701SUPERMOTO/ENDURO,Estriberas SCAR Evo azul,115.95,95.83,62.29,S5585B,1,8714109090,0,1,"<p>Las estriberas Scar han sido desarrolladas con los equipos de competici&oacute;n. Fabricados por control num&eacute;rico a partir de un aluminio utilizado en aeron&aacute;utica, son un 40% m&aacute;s ligeros y un 20% m&aacute;s resistentes que las estriberas OEM est&aacute;ndar.</p>
<ul>
	<li>Agarre excepcional con puntas de acero (dise&ntilde;o registrado)</li>
	<li>18 inserciones de acero inoxidable de alta resistencia: robustez, longevidad y m&aacute;ximo agarre</li>
	<li>57mm de ancho (+ 10mm comparado con las estriberas est&aacute;ndar)</li>
	<li>Ideal en condiciones extremas como arena, barro, etc.</li>
</ul>","
Las estriberas Scar han sido desarrolladas con los equipos de competición. Fabricados por control numérico a partir de un aluminio utilizado en aeronáutica, son un 40% más ligeros y un 20% más resistentes que las estriberas OEM estándar.

	Agarre excepcional con puntas de acero (diseño registrado)
	18 inserciones de acero inoxidable de alta resistencia: robustez, longevidad y máximo agarre
	57mm de ancho (+ 10mm comparado con las estriberas estándar)
	Ideal en condiciones extremas como arena, barro, etc.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,1249,392,199,146,43,,,,,,,,,Azul,,Aluminio,,,,,por pareja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1116537-1.jpg?context=bWFzdGVyfHJvb3R8NzI0ODR8aW1hZ2UvanBlZ3xhR1F3TDJnd1pDOHhNREk0TlRjM01qY3hPREE0TXpBdk9EQXdWM2c0TURCSVh6RXhNVFkxTXpjdE1TNXFjR2N8YWEzMjVjMmM4ZTVkOWU5YWFmMmYyMjJkZWM0Y2I2NmI3ZDVjMzhjZmNkZGUwYjIyM2Q1M2JhZTNmOTY2OTg5MQ,https://api.mybihr.com/medias/800Wx800H-1116537-2.jpg?context=bWFzdGVyfHJvb3R8MjQ3MjgwfGltYWdlL2pwZWd8YURBeUwyZ3dOQzh4TURJNE5UYzNNamMwTkRJNU56UXZPREF3VjNnNE1EQklYekV4TVRZMU16Y3RNaTVxY0djfDA4MzMwMTdkZjNjODMyMzk1ZDVkNzlkYzk2OGEzMjM4MTVjY2E2YmE3MmM2MzhhOTNmOTQ0ZjUzZGJhYTk0MDg,https://api.mybihr.com/medias/800Wx800H-1116537-3.jpg?context=bWFzdGVyfHJvb3R8MTU4NzUxfGltYWdlL2pwZWd8YURObEwyZ3daUzh4TURJNE5UYzROVGc1TURneE9UQXZPREF3VjNnNE1EQklYekV4TVRZMU16Y3RNeTVxY0djfGI5ZTRhNDQ2ZTE0M2I5OWRiYjBiNzgzNWY2NzhjZWMyNjJlODYwZDhhYTJkZjY2ZDliNTEyYmU4ODZhYTUxN2U,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121333,,OBL101,SCAR,SCAR BRAKE LEVER - OEM TYPE,Maneta de freno SCAR OEM,39.23,32.42,21.07,3701691102710,1,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,351,82,130,108,25,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121333-1.jpg?context=bWFzdGVyfHJvb3R8MjU2OTJ8aW1hZ2UvanBlZ3xhR014TDJnMllpOHhNREk0TlRnME9ETXdNRGMxTVRndk9EQXdWM2c0TURCSVh6RXhNakV6TXpNdE1TNXFjR2N8NzZhYzEzZWMxZjBlZmZjMjk4OTJlZjdhN2ZhOWYwYWI5YzQ4NDZiYzQ5NzYyZDNmMzRjM2FiMGU5YTUzZDliMg,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121339,,OBL503,SCAR,SCAR BRAKE LEVER - OEM TYPE,Maneta de freno SCAR OEM,39.23,32.42,21.07,3701691102659,1,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,299,81,118,110,23,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121339-1.jpg?context=bWFzdGVyfHJvb3R8MjYyODR8aW1hZ2UvanBlZ3xhRFUyTDJnd01pOHhNREk0TlRnME9EUXhPRGN4TmpZdk9EQXdWM2c0TURCSVh6RXhNakV6TXprdE1TNXFjR2N8ZjQ5OThmZGQyNGQzNmY4ZGVhMzVkNDk5ZWVjYjc0ZDkwOWMwODgyYWY2YjkyN2VjODU5ZjQzYjM5YmIyYjJjYw,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121348,,OCL301,SCAR,SCAR CLUTCH LEVER - OEM TYPE,Maneta de embrague SCAR OEM,41.24,34.08,22.15,3701691102567,0,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,531,98,174,122,25,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121348-1.jpg?context=bWFzdGVyfHJvb3R8MzIzNTR8aW1hZ2UvanBlZ3xhREZoTDJnNE55OHhNREk0TlRnME9EVTVOVFkyTXpndk9EQXdWM2c0TURCSVh6RXhNakV6TkRndE1TNXFjR2N8MGNhYWM0MGFmOGU0YzFlZDcxZTg4Y2UwYTU5ZWY0MjQ1NjY5ZGUwY2RhOTNhODZlM2M4YzYzNDc4MGEzNWM2MA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1116536,,TT505,SCAR,SCAR ALUMINUM THROTTLE TUBE + BEARING,Caña de gas SCAR de aluminio + rodamiento negra,56.36,46.58,30.28,3701691102239,1,8714109090,0,1,"<ul>
	<li>M&aacute;s comodidad y menos esfuerzo</li>
	<li>M&aacute;s resistente que el de serie</li>
	<li>Acabado anodizado no corrosivo</li>
</ul>
","
	Más comodidad y menos esfuerzo
	Más resistente que el de serie
	Acabado anodizado no corrosivo

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,711,104,202,88,40,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1116536-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM3NDl8aW1hZ2UvanBlZ3xhR1poTDJnM1l5OHhOVFE1TkRVeE56TTVNVE01TUM4eE1URTJOVE0yTFRGZk9EQXdWM2c0TURCSXw2ZTZiNWEzODkxYzM1Y2U1NTgzNzJmMjY0MjE2ZDIwNWVkMDgxNDYyZjcyMjliMGNjZGM5NWNhYmY0MmYxOWY0,https://api.mybihr.com/medias/1116536-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjMyNDN8aW1hZ2UvanBlZ3xhRGczTDJnNFlTOHhOVFE1TkRVeE56YzRORFl3Tmk4eE1URTJOVE0yTFRKZk9EQXdWM2c0TURCSXxjZDI1MmM2Y2UxN2VlZjlhMTIzZDA2YzI5YWI4MGRjMzRkZjRmODcxZWM1MmY3OTMxN2JiYzBjYzRiMjQ0NTc2,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121356,,STIMENG125SX2,SCAR,SCAR TITANIUM ENGINE 40 BOLTS,Pernos de motor SCAR Titan 40 uds.,247.95,204.92,133.20,3701691109306,0,8714109090,0,1,"<p>Exactamente adecuado para su veh&iacute;culo</p>
<ul>
<li>Aeroespacial - Titanio Grado 5 Ti-6AL-4V</li>
<li>Ultraligero</li>
<li>Fresado CNC</li>
</ul>","
Exactamente adecuado para su vehículo

Aeroespacial - Titanio Grado 5 Ti-6AL-4V
Ultraligero
Fresado CNC
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,312,221,126,75,33,,,,,,,,,Titanio,,Titanio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121356-1.jpg?context=bWFzdGVyfHJvb3R8NTk1Mjd8aW1hZ2UvanBlZ3xhRFk1TDJnNFlTOHpNVFF5TVRneU9EZ3lOVEV4T0M4NE1EQlhlRGd3TUVoZk1URXlNVE0xTmkweExtcHdad3w3OTAzYWIxYzBkYTNjYjA4ZTMwYjQwYmNlNzVhMGFhZTBkMWM5MTA1YWZiM2E1NWQxYTY4MWRjNzBjZDFiYjIx,https://api.mybihr.com/medias/800Wx800H-1121356-2.jpg?context=bWFzdGVyfHJvb3R8MzU5MzZ8aW1hZ2UvanBlZ3xhRFJrTDJobU5DOHpNVFF5TVRnek1EYzVNVEU1T0M4NE1EQlhlRGd3TUVoZk1URXlNVE0xTmkweUxtcHdad3xlOTI3MTdjNzI0ODdhNzU1MjljYWU0NWFmZmVhM2M2MWU2NTY1ZGZiOWNhOTkwMTYyMWVjZDEzZjg5NWRlZGJi,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121357,,STIMENG250SX2,SCAR,SCAR TITANIUM ENGINE BOLT KIT 47 BOLTS,Pernos de motor SCAR Titan 47 uds.,292.31,241.58,157.03,3701691109283,0,8714109090,0,1,"<p>Exactamente adecuado para su veh&iacute;culo</p>
<ul>
<li>Aeroespacial - Titanio Grado 5 Ti-6AL-4V</li>
<li>Ultraligero</li>
<li>Fresado CNC</li>
</ul>","
Exactamente adecuado para su vehículo

Aeroespacial - Titanio Grado 5 Ti-6AL-4V
Ultraligero
Fresado CNC
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,309,255,125,75,33,,,,,,,,,Titanio,,Titanio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121357-1.jpg?context=bWFzdGVyfHJvb3R8NTk1Mjd8aW1hZ2UvanBlZ3xhRE13TDJnek5TOHpNVFF5TVRneU9USXhPRE16TkM4NE1EQlhlRGd3TUVoZk1URXlNVE0xTnkweExtcHdad3wwODI3MDM4ZjU2NGExYmQ3NDQ2NTQ2ZTM3OTI2ZjZmOWZiNWZlNGM2ZWI2MjJkODdmOTFkZDIyNWExZjZiYTI3,https://api.mybihr.com/medias/800Wx800H-1121357-2.jpg?context=bWFzdGVyfHJvb3R8MzU5MzZ8aW1hZ2UvanBlZ3xhRGM1TDJoaU5pOHpNVFF5TVRnek1URTRORFF4TkM4NE1EQlhlRGd3TUVoZk1URXlNVE0xTnkweUxtcHdad3xjZmFlYzBiOGYyNTdiZGU5NDVjYjA0MmFhYmQwNjRhNzVmNWM1OGQ3ZDBkZjEzNDliMjI3YmRlMjZkZTUwMGEx,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1111423,,STIMENGYZ125B,SCAR,SCAR SCAR BOLT KIT ENGINE,Kit de tornillos de titanio para motor SCAR,253.10,209.17,135.96,3701691109467,0,8714109090,0,1,"<p data-isautotranslation=""1""></p><ul>
<li>Titanio de Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (la mitad del peso del equivalente en acero)</li>
</ul>","

Titanio de Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (la mitad del peso del equivalente en acero)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,320,227,126,77,33,,,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1111423-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTA4MzV8aW1hZ2UvanBlZ3xhRFprTDJnM1lTOHhNemcwTVRnek1qSTRNREE1TkM4eE1URXhOREl6TFRGZk9EQXdWM2c0TURCSXw2Yzk4ZmY3MjcxMzcyYzM1N2NhY2QyYjgyYjRhNWU0NGJlYzU5YTExNDY5ODE1NDcyOWNjYzM3MzEzOTVjOTI2,https://api.mybihr.com/medias/1111423-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5OTh8aW1hZ2UvanBlZ3xhR1ppTDJnNE55OHhNemcwTVRnek1qWTNNek14TUM4eE1URXhOREl6TFRKZk9EQXdWM2c0TURCSXw3MzdiMWRiYzA2YmM2ODQ3M2U0ZGJlNDUzYjIwNWVhNTA1MTg1YWVhZjY4ZTc2ZTA2YWIwMDYxOTkxZGExNzE0,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1121336,,OBL300,SCAR,SCAR BRAKE LEVER - OEM TYPE,Maneta de freno SCAR OEM,41.24,34.08,22.15,3701691102680,0,8714109090,0,1,"<p>En comparaci&oacute;n con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricaci&oacute;n.</p>
<ul>
<li>Calidad de fabricaci&oacute;n muy alta, tolerancias de fabricaci&oacute;n bajas</li>
<li>Materiales y tratamiento superficial de alta calidad</li>
<li>Juego de maneta casi inexistente</li>
<li>Alta resistencia al desgaste-&gt; sin desviaci&oacute;n de los rodamientos.</li>
</ul>","
En comparación con otros productos del mercado, las palancas SCAR se caracterizan por un juego de rodamiento casi inexistente, materiales de alta calidad y gran calidad de fabricación.

Calidad de fabricación muy alta, tolerancias de fabricación bajas
Materiales y tratamiento superficial de alta calidad
Juego de maneta casi inexistente
Alta resistencia al desgaste-> sin desviación de los rodamientos.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,390,85,129,121,25,,,,,,,,,Negro,,Aluminio,,,,,por unidad,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121336-1.jpg?context=bWFzdGVyfHJvb3R8MjYzNzh8aW1hZ2UvanBlZ3xhR0l6TDJnMU9TOHhNREk0TlRnME9ETTFPVGN6TkRJdk9EQXdWM2c0TURCSVh6RXhNakV6TXpZdE1TNXFjR2N8MTZjMzM3NDU4M2MxOGQ2NjJiZWU3YTE5NWNiMjUwYWY4YzhkZGExMzFkYWRkZmY2NjBkMmMzYWU4YmM2YzZkNQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
