PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Diámetro Ø (mm),Especificaciones,Homologación,Número de filtro,Referencias OEM,Versión de filtro,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1000455,18709,HF112,HIFLOFILTRO,HIFLO OIL FILTER HF112,Filtro de aceite HIFLOFILTRO - HF112,4.22,3.49,2.09,824225100013,282,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,110,48,50,51,43,,,,,,,,Estándar,https://api.mybihr.com/medias/1000455-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM2MDQxfGltYWdlL2pwZWd8YURVd0wyZzRNeTg0T1RVeU5qWTBPRGd6TWpNd0x6RXdNREEwTlRVdE1WODRNREJYZURnd01FZ3xiMTlkZDQ5ZmVhZmIzY2YyYmVmMDUyZGU4NGM0ODhjNTQ2YjVhNzI3NTQ5NTA0YzVjN2YyYWQ3ZWIwODFiNjJl,https://api.mybihr.com/medias/1000455-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ4Njh8aW1hZ2UvanBlZ3xhR1U0TDJnek5DODRPVFV5TmpZMU1EYzVPRE00THpFd01EQTBOVFV0TWw4NE1EQlhlRGd3TUVnfDJhYTVhNTEwMTYzZThmMWY1NjJkMTgxMmEwNGE0ZDBhYTcwMWFmNmYwZGI3Zjc3ZmY3YTYxOTk5MThhODAyZDA,https://api.mybihr.com/medias/1000455-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ4Njh8aW1hZ2UvanBlZ3xhREUzTDJneVpTODRPVFV5TmpZMU1qYzJORFEyTHpFd01EQTBOVFV0TTE4NE1EQlhlRGd3TUVnfDc4NWViNDdjZWRjM2MxNzkwN2YyNmJhMjQyM2E0ZWQ5ODgxN2EzZmRjZTU0MWJkYWVkMzZmZjZkNDI1NDk2Mzc,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000456,18710,HF113,HIFLOFILTRO,HIFLO OIL FILTER HF113,Filtro de aceite HIFLOFILTRO - HF113,4.22,3.49,2.09,8242251100296,451,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,117,50,54,54,40,,,,,,,,Estándar,https://api.mybihr.com/medias/1000456-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMzMzI5fGltYWdlL2pwZWd8YURRM0wyZ3lOeTg0T1RVeU5qWTFORGN6TURVMEx6RXdNREEwTlRZdE1WODRNREJYZURnd01FZ3w2ZGVkN2IxODEwZGNiYzdmODA1ZWY0OTkzOTgyOWQyZjRiMzFhOTY0ZjFiYzkyNmNhMThmNjFiOTA0MTc3MTZj,https://api.mybihr.com/medias/1000456-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjY2NjV8aW1hZ2UvanBlZ3xhRGhoTDJneU1DODRPVFV5TmpZMU5qWTVOall5THpFd01EQTBOVFl0TWw4NE1EQlhlRGd3TUVnfDgzMzhkMWFiMTg5OGI4OTFlZjA5MjE2Yzg5MWM2MGY4MjNlZjE4NDU4YjQyMzNkMTg5NzM2YjNmNDEzMDZiOWY,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000458,82967,HF117,HIFLOFILTRO,HIFLO OIL FILTER HF117,Filtro de aceite HIFLOFILTRO - HF117,6.21,5.13,3.08,8242251104706,404,8421230090,0,1,<strong>Filtro valido para cambios DCT</strong>,Filtro valido para cambios DCT,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,113,31,47,48,50,,,,,,,,Estándar,https://api.mybihr.com/medias/1000458-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0MjkzfGltYWdlL2pwZWd8YURJd0wyaGxaUzg0T1RNNE56VTVNVFU1T0RNNEx6RXdNREEwTlRndE1WODRNREJYZURnd01FZ3wwZjFjNTEwOTViNmYyODA3ZTU1NGFmNzRlMjUyODA0ZWNlNDdlODAzMGEyZGMwM2RhNzM4ZWU0MzFhMTJiMjk2,https://api.mybihr.com/medias/1000458-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTM5MzF8aW1hZ2UvanBlZ3xhR1l3TDJobU5DODRPVE00TnpVNU16VTJORFEyTHpFd01EQTBOVGd0TWw4NE1EQlhlRGd3TUVnfGQwNDY3ODY3Y2QzZWI3YzE1MTI0N2M3MTc2YjNhZWY4MzExZTU3MjhhYWEyODgyM2Y0NGQ0MzAyOWViZmUxMDc,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000459,18713,HF123,HIFLOFILTRO,HIFLO OIL FILTER HF123,Filtro de aceite HIFLOFILTRO - HF123,5.03,4.16,2.50,824225110050,56,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,208,60,57,58,63,,,,,,,,Estándar,https://api.mybihr.com/medias/1000459-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ2MTU0fGltYWdlL2pwZWd8YURVeUwyaGlPQzg0T1RNME9EVTJOakl5TVRFd0x6RXdNREEwTlRrdE1WODRNREJYZURnd01FZ3xmYjViMDBkNzE3ZjY0ZDljZjdhYTc0MjU1MDZiNjI3ZGU0ZWM4MzY4MzY1ZTU4Njc0YzUwNmNlYTcxMzJkZTY2,https://api.mybihr.com/medias/1000459-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjI2MjN8aW1hZ2UvanBlZ3xhRGsxTDJoaU1TODRPVE0wT0RVMk9ERTROekU0THpFd01EQTBOVGt0TWw4NE1EQlhlRGd3TUVnfDUwY2I2YjAwNjYyNzZjYTI0ZmZmMGI2NWIyZmE2NTZkMGY4MWZkYTAyOGY4MWVkZTRlNDdmMDYxYTU4YzlhNjI,https://api.mybihr.com/medias/1000459-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjI2MjN8aW1hZ2UvanBlZ3xhREU1TDJnMk15ODRPVE0wT0RVM01ERTFNekkyTHpFd01EQTBOVGt0TTE4NE1EQlhlRGd3TUVnfDYzZDcwZjZkYmMyZjczODExODYyODViMzJjMWRhNDA3YjgyYzMwMDIzY2E5OTM1NjNhNGRkNjllNWM2Yjc4NmU,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000466,18721,HF134,HIFLOFILTRO,HIFLO OIL FILTER HF134,Filtro de aceite HIFLOFILTRO - HF134,11.64,9.62,5.77,824225110128,10,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,570,300,85,86,78,,,,,,,,Estándar,https://api.mybihr.com/medias/1000466-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MTk1fGltYWdlL2pwZWd8YUdGbUwyZ3dNQzg0T1RBNE5EQTVPRGsyT1Rrd0x6RXdNREEwTmpZdE1WODRNREJYZURnd01FZ3xkOGUyZGY5MWRhMzk0ZDNiMWQxMTVlZTA3ZjE3NjdlMGU3NjM5YWM5MmVmMjFiNGFkY2E5NmEzZmNiMjc2Y2Yy,https://api.mybihr.com/medias/1000466-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTgzMDR8aW1hZ2UvanBlZ3xhR1l4TDJobVl5ODRPVEE0TkRFd01Ea3pOVGs0THpFd01EQTBOall0TWw4NE1EQlhlRGd3TUVnfDg3ZmNlMTYzMDAxNjAwN2QxNjY1OTI5NDVhMGQyMGVhZDFmMTgyOTgxMzI5MzViZTIwODYxNDg4MmNiZDY0NzY,https://api.mybihr.com/medias/1000466-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTgzMDR8aW1hZ2UvanBlZ3xhRE5sTDJobVl5ODRPVEE0TkRFd01qa3dNakEyTHpFd01EQTBOall0TTE4NE1EQlhlRGd3TUVnfGY0NjdmYmViN2Y1OGViYmM2OWIwYmU4NDdmYzMxNjQyNTExZWViYjE1MTIwOWFiZjM5ZTczYTBlMWE4NTk1NDk,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000467,18722,HF136,HIFLOFILTRO,HIFLO OIL FILTER HF136,Filtro de aceite HIFLOFILTRO - HF136,5.84,4.83,2.90,8242251101354,383,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,146,62,61,63,38,,,,,,,,Estándar,https://api.mybihr.com/medias/1000467-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE5Mzc4fGltYWdlL2pwZWd8YURkbUwyaGpZaTg0T1RRNU1EazVOakkyTlRJMkx6RXdNREEwTmpjdE1WODRNREJYZURnd01FZ3w5YWYxZWY0ZDcwODAzOTE3MjM4M2IyYzQ1MWEzNWI4YWMwMGUyMGEwYTQxNjk2N2M0MmYxODdmZjYyZWQ0YmM2,https://api.mybihr.com/medias/1000467-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxODh8aW1hZ2UvanBlZ3xhR0ZsTDJoak5DODRPVFE1TURrNU9ESXpNVE0wTHpFd01EQTBOamN0TWw4NE1EQlhlRGd3TUVnfGFmYmI2OTdiMGM3ZmYzYWUwNDM5NGExM2JlODRiZTIwNGQ4MTFlM2RiYTEyMjhjZDU4NzE5NmI0YTlkNjNjYWE,https://api.mybihr.com/medias/1000467-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxODh8aW1hZ2UvanBlZ3xhRGhtTDJoaVpDODRPVFE1TVRBd01ERTVOelF5THpFd01EQTBOamN0TTE4NE1EQlhlRGd3TUVnfGU0ZWY2ZDZlMjFjN2E4ZjI3MTJjMDI5ODY5ZTgzMmJjNDJmYTU2Y2Q5MzI4ZjQ1MTA4MzY4MDFhZDhhMWU1Y2Y,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000468,18723,HF137,HIFLOFILTRO,HIFLO OIL FILTER HF137,Filtro de aceite HIFLOFILTRO - HF137,5.84,4.83,2.90,8242251101422,96,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,169,70,65,65,40,,,,,,,,Estándar,https://api.mybihr.com/medias/1000468-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIxMjgzfGltYWdlL2pwZWd8YUdGbEwyZzFZUzg0T1RZNE5qWXpOVE14TlRVd0x6RXdNREEwTmpndE1WODRNREJYZURnd01FZ3w3ZTM3ZjdkZWY2Y2ZkNTc2NWViZDYwNWUyZGNlYjFiZjlkZDJlY2M2MzllYjgwNmJmZmQ0YjliMzgwNGM4MWZm,https://api.mybihr.com/medias/1000468-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTM1MzZ8aW1hZ2UvanBlZ3xhR1l3TDJnMU15ODRPVFk0TmpZek56STRNVFU0THpFd01EQTBOamd0TWw4NE1EQlhlRGd3TUVnfGI2MGVhNWQxNjI0ZDMwMmY2OGNhMGQzYTQ0OWFlNTRkMWE4NmRlYTVkYTA4M2VjMmZiYzliYmM2Y2M2YTQ5ZmI,https://api.mybihr.com/medias/1000468-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTM1MzZ8aW1hZ2UvanBlZ3xhREl3TDJnMFpDODRPVFk0TmpZek9USTBOelkyTHpFd01EQTBOamd0TTE4NE1EQlhlRGd3TUVnfGNlYTc2NGIwYjZkZmUwOTFjNWI3NThkY2RkODRkNmE4ODlmMWJhMTJhNzdiM2MxYmJmY2EyNjYzZWU0ZjVlOTI,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000471,18725,HF139,HIFLOFILTRO,HIFLO OIL FILTER HF139,Filtro de aceite HIFLOFILTRO - HF139,4.84,4.00,2.40,824225100174,345,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,127,40,50,53,48,,,,,,,,Estándar,https://api.mybihr.com/medias/1000471-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5NTE3fGltYWdlL2pwZWd8YURWaUwyZ3dNUzg0T1RZNE5qWTBNVEl4TXpjMEx6RXdNREEwTnpFdE1WODRNREJYZURnd01FZ3w2NjBkNTEzYTE2NGRlZDYyZmNlZGEyZjNiNGFmODZhYmM4NzA0Yjk3OTIzNzFmYWEwNWI1NTJjMDk4ZDUxMTE0,https://api.mybihr.com/medias/1000471-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjA1NTl8aW1hZ2UvanBlZ3xhREU0TDJnd09DODRPVFk0TmpZME16RTNPVGd5THpFd01EQTBOekV0TWw4NE1EQlhlRGd3TUVnfGU4MjJjMmMyOTUxNjA5MzgyOTY2ZWU0NjNhYjZlNzIxNGMwZWNiMmM5ODM4Y2Q1YmI2NDc4NTMzNjBjYzMxM2Y,https://api.mybihr.com/medias/1000471-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjA1NTl8aW1hZ2UvanBlZ3xhR1U0TDJnd1pTODRPVFk0TmpZME5URTBOVGt3THpFd01EQTBOekV0TTE4NE1EQlhlRGd3TUVnfDRmMjE2NjU4YzY4YzQ3NjZiNjFiZGU4NGU4YTZkYjIzNGFiM2UwYjRjODcxN2I5ZjllNmI5NTYzOTI3YzcyZWQ,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000568,34416,HF171BRC,HIFLOFILTRO,HIFLO OIL FILTER HF171BRC,Filtro de Aceite Hiflofiltro Racing HF171BRC (Negro),13.04,10.78,6.47,824225111583,9,8421230090,0,1,"<ul>
 <li>
  <strong>
   Filtros de aceite de alto rendimiento ""RC"".
  </strong>
 </li>
 <li>
  Desarrollados y fabricados con especificaciones muy elevadas para superar las exigencias de los motores de competición modernos y las condiciones de carrera extremas, la gama Hiflofiltro RC ofrece numerosas ventajas tanto para el usuario de carretera como para el corredor de pista.
 </li>
 <li>
  Tuerca perforada en cruz de 17 mm que permite una fácil extracción y bloqueo del cableado para su uso en competición.
 </li>
 <li>
  Medio filtrante avanzado de tres fibras de alto rendimiento para una filtración óptima, alta capacidad y un mejor flujo de aceite. Capaz de capturar partículas tan pequeñas como 5 micras.
 </li>
 <li>
  Recipiente de acero resistente capaz de soportar presiones extremas.
 </li>
 <li>
  Válvula de alivio especial revestida de fibra o de goma para un sellado perfecto.
 </li>
 <li>
  Compatible con todos los tipos de aceite, minerales y sintéticos.
 </li>
</ul>","
 
  
   Filtros de aceite de alto rendimiento ""RC"".
  
 
 
  Desarrollados y fabricados con especificaciones muy elevadas para superar las exigencias de los motores de competición modernos y las condiciones de carrera extremas, la gama Hiflofiltro RC ofrece numerosas ventajas tanto para el usuario de carretera como para el corredor de pista.
 
 
  Tuerca perforada en cruz de 17 mm que permite una fácil extracción y bloqueo del cableado para su uso en competición.
 
 
  Medio filtrante avanzado de tres fibras de alto rendimiento para una filtración óptima, alta capacidad y un mejor flujo de aceite. Capaz de capturar partículas tan pequeñas como 5 micras.
 
 
  Recipiente de acero resistente capaz de soportar presiones extremas.
 
 
  Válvula de alivio especial revestida de fibra o de goma para un sellado perfecto.
 
 
  Compatible con todos los tipos de aceite, minerales y sintéticos.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,748,370,84,84,106,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1000568-1.jpg?context=bWFzdGVyfHJvb3R8Mzk0NDl8aW1hZ2UvanBlZ3xhREpoTDJnMFpDOHpNekV6TURreU5ETXhNRFUxT0M4NE1EQlhlRGd3TUVoZk1UQXdNRFUyT0MweExtcHdad3wxYmUyODIxZTBhNmMwNjI1OWY5OGU1YTZjYWY2Y2Q2MzU1ZTQ2YzkwYjYxNDAwYWQzZjcxNGQ3NzYyODhjZWNi,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1147646,,HF511,HIFLOFILTRO,HIFLO OIL FILTER HF511,Filtro de aceite HIFLOFILTRO - HF511,6.23,5.15,3.09,824225111880,0,8421230090,0,1,"<ul>
 <li>
  <strong>
   Filtros de aceite de recambio OE
  </strong>
 </li>
 <li>
  Hiflofiltro es el primer y único filtro de aceite para motocicletas aprobado por la TÜV. Construidos con los mejores materiales disponibles, todos los filtros de aceite Hiflofiltro cumplen o superan los niveles de rendimiento del equipo original. Disponible para modelos de calle, scooter, motocross, enduro, ATV, UTV, fueraborda marino y motos de nieve.
 </li>
</ul>","
 
  
   Filtros de aceite de recambio OE
  
 
 
  Hiflofiltro es el primer y único filtro de aceite para motocicletas aprobado por la TÜV. Construidos con los mejores materiales disponibles, todos los filtros de aceite Hiflofiltro cumplen o superan los niveles de rendimiento del equipo original. Disponible para modelos de calle, scooter, motocross, enduro, ATV, UTV, fueraborda marino y motos de nieve.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,166,43,55,55,55,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000566,92723,HF170BRC,HIFLOFILTRO,HIFLO OIL FILTER HF170BRC,Filtro de aceite Hiflofiltro HF170BRC,13.04,10.78,6.47,824225111644,13,8421230090,0,1,"<ul>
 <li>
  <strong>
   Filtros de aceite de alto rendimiento ""RC"".
  </strong>
 </li>
 <li>
  Desarrollados y fabricados con especificaciones muy elevadas para superar las exigencias de los motores de competición modernos y las condiciones de carrera extremas, la gama Hiflofiltro RC ofrece numerosas ventajas tanto para el usuario de carretera como para el corredor de pista.
 </li>
 <li>
  Tuerca perforada en cruz de 17 mm que permite una fácil extracción y bloqueo del cableado para su uso en competición.
 </li>
 <li>
  Medio filtrante avanzado de tres fibras de alto rendimiento para una filtración óptima, alta capacidad y un mejor flujo de aceite. Capaz de capturar partículas tan pequeñas como 5 micras.
 </li>
 <li>
  Recipiente de acero resistente capaz de soportar presiones extremas.
 </li>
 <li>
  Válvula de alivio especial revestida de fibra o de goma para un sellado perfecto.
 </li>
 <li>
  Compatible con todos los tipos de aceite, minerales y sintéticos.
 </li>
</ul>","
 
  
   Filtros de aceite de alto rendimiento ""RC"".
  
 
 
  Desarrollados y fabricados con especificaciones muy elevadas para superar las exigencias de los motores de competición modernos y las condiciones de carrera extremas, la gama Hiflofiltro RC ofrece numerosas ventajas tanto para el usuario de carretera como para el corredor de pista.
 
 
  Tuerca perforada en cruz de 17 mm que permite una fácil extracción y bloqueo del cableado para su uso en competición.
 
 
  Medio filtrante avanzado de tres fibras de alto rendimiento para una filtración óptima, alta capacidad y un mejor flujo de aceite. Capaz de capturar partículas tan pequeñas como 5 micras.
 
 
  Recipiente de acero resistente capaz de soportar presiones extremas.
 
 
  Válvula de alivio especial revestida de fibra o de goma para un sellado perfecto.
 
 
  Compatible con todos los tipos de aceite, minerales y sintéticos.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,722,364,110,80,82,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1000566-1.jpg?context=bWFzdGVyfHJvb3R8OTEwNjh8aW1hZ2UvanBlZ3xhREUxTDJoaU15OHpNekV6TURreU16UTFPRFU1TUM4NE1EQlhlRGd3TUVoZk1UQXdNRFUyTmkweExtcHdad3w2MDVhNGQwMDM5MDgwOWE4NmNhMDZhZDI5MjA4MTU0NmRiZjZiNmZjMTg2OTJjYzcyYzU3MDIyYjQ5NjJlODZk,https://api.mybihr.com/medias/800Wx800H-1000566-2.jpg?context=bWFzdGVyfHJvb3R8NzU1MTV8aW1hZ2UvanBlZ3xhRGMyTDJoaE1pOHpNekV6TURreU16a3hOek0wTWk4NE1EQlhlRGd3TUVoZk1UQXdNRFUyTmkweUxtcHdad3wwYjJkOTAzYThjYTJkZTFhNDBmNzkyYzhlNzliZWUxYmZhNGM1MmE3MDQyMDFlZmFjN2RmYTlmMGYyYzJmZmRm,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1147645,,HF162,HIFLOFILTRO,HIFLO OIL FILTER HF162,Filtro de aceite HIFLOFILTRO - HF162,9.96,8.23,4.94,824225110661,0,8421230090,0,1,"<ul>
 <li>
  <strong>
   Filtros de aceite de recambio OE
  </strong>
 </li>
 <li>
  Hiflofiltro es el primer y único filtro de aceite para motocicletas aprobado por la TÜV. Construidos con los mejores materiales disponibles, todos los filtros de aceite Hiflofiltro cumplen o superan los niveles de rendimiento del equipo original. Disponible para modelos de calle, scooter, motocross, enduro, ATV, UTV, fueraborda marino y motos de nieve.
 </li>
</ul>","
 
  
   Filtros de aceite de recambio OE
  
 
 
  Hiflofiltro es el primer y único filtro de aceite para motocicletas aprobado por la TÜV. Construidos con los mejores materiales disponibles, todos los filtros de aceite Hiflofiltro cumplen o superan los niveles de rendimiento del equipo original. Disponible para modelos de calle, scooter, motocross, enduro, ATV, UTV, fueraborda marino y motos de nieve.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,245,66,68,62,58,,,,,,,,Cilíndrico,https://api.mybihr.com/medias/800Wx800H-1147645-1.jpg?context=bWFzdGVyfHJvb3R8MTg5NTIzfGltYWdlL2pwZWd8YURkbEwyZzJOQzg0TWpBeE1qVTROelk0TnprMk5pODRNREJYZURnd01FaGZNVEUwTnpZME5TMHhMbXB3Wnd8NTIzMTQyNTBmMzUyNzY1MmY0NmMyYzExZmI0N2NmZWNiM2I1NzM5MDY5ODY5YjM1MzNiOTI3YjE2ZjNhZWFmZQ,https://api.mybihr.com/medias/800Wx800H-1147645-2.png?context=bWFzdGVyfHJvb3R8MjQ2NjE1fGltYWdlL3BuZ3xhR0ZrTDJnMVpDODRNakF4TWpVNE56ZzRORFUzTkM4NE1EQlhlRGd3TUVoZk1URTBOelkwTlMweUxuQnVad3xkOGIyYzY4ZDdhOWU4ODgyZjA0ZWZiMmM1NWRjODI1MGNlNjc5NjNjY2JkYTFiMDg3MjBkYjY1ZWI0NzY4ZWNk,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
