PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ángulo ( ° ),Color,Composición,Diámetro dirección Ø (mm),Diámetro Ø (mm),Longitud (mm),Peso (g),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1105424,"TS297-28,6",SP-341-28.6BK1-A,KALLOY UNO,"KALLO SEATPOST L:350MM Ø28,6. BLACK",Tija de sillín UNO TS 297 - 350mm Ø28.6 Negro,17.50,14.46,9.40,8430525034150,0,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Negro</li>
<li>L: 350mm</li>
<li>&Oslash;: 28,6</li>
</ul>","
Aluminio
Color Negro
L: 350mm
Ø: 28,6
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1916,334,382,76,66,,Negro,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105424-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY0Mzd8aW1hZ2UvcG5nfGFERXhMMmd4TkM4eE1UTTVPVFkyTXpNMU16ZzROaTh4TVRBMU5ESTBMVEZmT0RBd1YzZzRNREJJfDAxMGI0MmFiMmQzMjJhYzgzNGUzNDliNjVlMGZmOGM3YzQzMDZmZTFhMzI1Y2QxODg5MTRhN2EzZTY3ZjAyZjg,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104738,15376,"G-C02-BLACK-31,6",KALLOY UNO,"KALLO SEATPOST CLAMP Ø31,6. BLK",Cierre de tija de sillín de bicicleta UNO Gorila Park - Ø31.6mm Negro,8.49,7.02,2.24,8430525153769,52,8714950000,0,1,"<font size=1>&nbsp;</font><p align=left><font size=3>Abrazadera tija sill�n UNO. GORILLA PARK. 38gr.</font></p><p align=left><font size=3>Cierre de doble tornillo. Aluminio CNC Extruido.</font></p><font size=3><p><font size=3>Para cuadro de �34,9 mm y tija de �31,8 mm.</font></p><p>Color negro.</p></font>"," 
Abrazadera tija sill�n UNO. GORILLA PARK. 38gr.
Cierre de doble tornillo. Aluminio CNC Extruido.Para cuadro de �34,9 mm y tija de �31,8 mm.Color negro.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,107,44,53,52,39,,Negro,,,,,,BMX & E-Bike & Infantil & MTB,https://api.mybihr.com/medias/1104738-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MjY4fGltYWdlL3BuZ3xhR05qTDJnd1ppOHhNVE01T1RZM01UTXhOalV4TUM4eE1UQTBOek00TFRGZk9EQXdWM2c0TURCSXwwNmZjZDNjYTYyZGIzY2ZhOGRhYzI4ZTYzM2U2YzVjMTc3Y2NmYzJmMDNjNTU5NTFhZDI1YmI5ZWQ4YzRkY2Rh,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105379,"TE379-26,2",SP-242-26.2S,KALLOY UNO,"KALLO SEATPOST L:300MM Ø26,2. SILVER",Tija de sillín UNO TE 379 - 300mm Ø26.2 Plata,10.50,8.68,3.91,8430525005808,6,8714999089,0,1,"Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 26,2mm
Lenght: 300mm.","Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 26,2mm
Lenght: 300mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1724,351,367,77,61,,Plata,,,,,,BMX & Ciudad & Infantil & Trekking/Touring,https://api.mybihr.com/medias/1105379-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE2ODg3fGltYWdlL3BuZ3xhREEyTDJnNU1TOHhNRGt3TWpFNE16STRNRFkzTUM4eE1UQTFNemM1TFRGZk9EQXdWM2c0TURCSXw1MDMzYzRmMDIyNDFkYzMzMjFjM2ViZTVkMGVkZjhjODE0OGRlNmMyOWNhMDdlMzc1NDY2Y2ZhNzQ0YmY2ZjM2,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105452,"TS643-31,6",SP-712N-31.6-BLACK,KALLOY UNO,"KALLO SEATPOST L:350MM Ø31,6. BLACK",Tija de sillín UNO TS 643 - 350mm Ø31.6 Negro,18.00,14.88,4.50,8430525128774,118,8714999089,0,1,"<p>Tija MTB GRADE 2.0.&nbsp;</p>
<ul>
<li>Aluminio 6061-T6</li>
<li>Cabezal forjado 3D</li>
<li>Tubo interior ovalado</li>
<li>Color: Negra</li>
<li>Peso: 295gr</li>
<li>L: 350mm</li>
<li>&Oslash;: 31.6mm</li>
</ul>
<p>Normalmente, el usuario tiene asumido que el montaje de una tija es complicado.&nbsp;El equipo de innovaci&oacute;n de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubri&oacute; que la soluci&oacute;n es el nuevo sistema <strong>LATERAL CLAMPING MECHANISM</strong>, consistente en la incorporaci&oacute;n de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sill&iacute;n se simplifica al m&aacute;xico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.</p>","
Tija MTB GRADE 2.0. 

Aluminio 6061-T6
Cabezal forjado 3D
Tubo interior ovalado
Color: Negra
Peso: 295gr
L: 350mm
Ø: 31.6mm


Normalmente, el usuario tiene asumido que el montaje de una tija es complicado. El equipo de innovación de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubrió que la solución es el nuevo sistema LATERAL CLAMPING MECHANISM, consistente en la incorporación de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sillín se simplifica al máxico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3314,338,415,121,66,,Negro,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105452-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM2MDR8aW1hZ2UvanBlZ3xhRE0xTDJnNFl5OHhNVEV3TmpnMU5qWXpNak0xTUM4eE1UQTFORFV5TFRGZk9EQXdWM2c0TURCSXwwYzRhNzhhMjA1NjExYjhjMjIyZjk1OTA0ZjAxODQ1M2E5OGUxMjg2MjkxNWY1Yjg0M2Q4NjU3MzY2ZTIzODhh,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105413,"TS132-31,6",SP-341-31.6S,KALLOY UNO,"KALLO SEATPOST L:350MM Ø31,6. SILVER",Tija de sillín UNO SP 341 - 350mm Ø31.6 Plata,14.50,11.98,2.51,8430525015586,47,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 31,6</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 31,6
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1463,346,375,65,60,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105413-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NzY2fGltYWdlL3BuZ3xhR1kwTDJoak1pOHhNRGt3TmpVMU1EZzJNVGcxTkM4eE1UQTFOREV6TFRGZk9EQXdWM2c0TURCSXw3MDIyYTdmMzljZWY1MDFhYTA2MzYyOTRkNmUxZDkyODlkNmM2NDc0Y2IzMGJkNDZhOTg4OGNlNzJhOTNiMjAz,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105187,352PL,BE-08-3,KALLOY UNO,KALLO BARENDS. L:125MM. SILVER,"Apéndices de manillar anclaje exterior. 125mm, color plata",8.00,6.61,2.44,8430525006935,106,8714991089,0,1,Ap�ndices UNO. Color plata.<br>Cabeza forjada.<br>Tubo Aluminio 6061-T6<br>Longitud: 125mm.<br>Peso: 88gr (Unidad),Ap�ndices UNO. Color plata.Cabeza forjada.Tubo Aluminio 6061-T6Longitud: 125mm.Peso: 88gr (Unidad),VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1004,166,163,158,39,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105187-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM4MTg4fGltYWdlL3BuZ3xhR0poTDJobU1DOHhNRGt3TWpFMk9EWXdNRFl3Tmk4eE1UQTFNVGczTFRGZk9EQXdWM2c0TURCSXwzNmE3N2I0ZTg1ODFhOTcxNmFkMjViZGQ4MjhhNmQwOGYyYTljYmZjYjBiNjFiOTczNDUyMTI5NzMwNTBjOTdk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101684,8508,AS-009-70,KALLOY UNO,KALLO HANDLEBAR STEM A-HEAD L:70MM.BLACK,Potencia para bicicleta 40° UNO - 70 mm negro,22.00,18.18,7.00,8430525085084,271,8714999040,0,1,"<p>Potencia manillar de bicicleta UNO MTB/Ciudad </p>
<ul>
<li>Aluminio</li>
<li>Negro Mate</li>
<li>&Aacute;ngulo: 40&ordm;</li>
<li>Direcci&oacute;n: &Oslash;25,4-&Oslash;28,6 mm</li>
<li>Centro de manillar: &Oslash;25,4mm</li>
<li>Largo: 70mm / Peso: 135gr</li>
<li>Se suministra con adaptador de direcci&oacute;n para uso en &Oslash;25,4mm</li>
</ul>","
Potencia manillar de bicicleta UNO MTB/Ciudad 

Aluminio
Negro Mate
Ángulo: 40º
Dirección: Ø25,4-Ø28,6 mm
Centro de manillar: Ø25,4mm
Largo: 70mm / Peso: 135gr
Se suministra con adaptador de dirección para uso en Ø25,4mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,636,156,132,73,66,,,,,,,,Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101684-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5Mzh8aW1hZ2UvanBlZ3xhR1ZoTDJnek5TOHhNVFF4TlRBMU1EUTFNekF5TWk4eE1UQXhOamcwTFRGZk9EQXdWM2c0TURCSXxkOTUxZWNiNjQ1NWM2NTYwMzA1ZWUwYWUwYjcwMTZiY2FkYTZjNjJiMWE2ZjQwY2UyNWUzOTZjYmU2YTlmOGJi,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105456,"TS655-27,2",SP612N-27.2-WH/BLACK,KALLOY UNO,"KALLO SEATPOST L:350MM Ø27,2. WHITE",Tija de sillín UNO TS 655 - 350mm Ø27.2 Blanca,16.00,13.22,2.73,8430525128811,70,8714999089,0,1,"<p>Tija MTB GRADE 2.0.</p>
<ul>
<li>Aluminio 6061-T6.</li>
<li>Cabezal forjado 2D</li>
<li>Blanca/Negra/Roja</li>
<li>Peso: 319gr</li>
<li>L: 350mm</li>
<li>&Oslash;: 27.2mm</li>
</ul>
<p>Normalmente, el usuario tiene asumido que el montaje de una tija es complicado.&nbsp;El equipo de innovaci&oacute;n de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubri&oacute; que la soluci&oacute;n es el nuevo sistema <strong>LATERAL CLAMPING MECHANISM</strong>, consistente en la incorporaci&oacute;n de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sill&iacute;n se simplifica al m&aacute;xico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.</p>","
Tija MTB GRADE 2.0.

Aluminio 6061-T6.
Cabezal forjado 2D
Blanca/Negra/Roja
Peso: 319gr
L: 350mm
Ø: 27.2mm


Normalmente, el usuario tiene asumido que el montaje de una tija es complicado. El equipo de innovación de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubrió que la solución es el nuevo sistema LATERAL CLAMPING MECHANISM, consistente en la incorporación de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sillín se simplifica al máxico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1795,350,374,100,48,,Blanco,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105456-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzMTQwfGltYWdlL3BuZ3xhRGxqTDJobVlpOHhNVE01T1RZMk5Ua3dPVGM1TUM4eE1UQTFORFUyTFRGZk9EQXdWM2c0TURCSXxkYzg4MDg2Y2Q5NGJjMzQ1Y2JiN2YxNWJjMjhlN2RiYjczMGIzYzIzNzhiZDdlZDRkNTQzMTBkYWEzNmU1ZGNm,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105448,"TS640-27,2",SP-712N-27.2,KALLOY UNO,"KALLO SEATPOST L:350MM Ø27,2. RED/BLACK",Tija de sillín UNO TS 640 - 350mm Ø27.2 Rojo / Negro,27.50,22.73,7.99,8430525128729,9,8714999089,0,1,"<p>Tija MTB GRADE 2.0.</p>
<ul>
<li>Aluminio 6061-T6.</li>
<li>Cabezal forjado 3D</li>
<li>Tubo interior ovalado</li>
<li>Roja/Negra</li>
<li>Peso: 295gr</li>
<li>L: 350mm</li>
<li>&Oslash;: 27.2mm</li>
</ul>
<p>Normalmente, el usuario tiene asumido que el montaje de una tija es complicado.&nbsp;El equipo de innovaci&oacute;n de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubri&oacute; que la soluci&oacute;n es el nuevo sistema <strong>LATERAL CLAMPING MECHANISM</strong>, consistente en la incorporaci&oacute;n de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sill&iacute;n se simplifica al m&aacute;xico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.</p>","
Tija MTB GRADE 2.0.

Aluminio 6061-T6.
Cabezal forjado 3D
Tubo interior ovalado
Roja/Negra
Peso: 295gr
L: 350mm
Ø: 27.2mm


Normalmente, el usuario tiene asumido que el montaje de una tija es complicado. El equipo de innovación de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubrió que la solución es el nuevo sistema LATERAL CLAMPING MECHANISM, consistente en la incorporación de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sillín se simplifica al máxico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2313,310,387,98,61,,Negro & Rojo,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105448-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3NDM5fGltYWdlL3BuZ3xhR0kyTDJnM05pOHhNRGt3TmpVMk1UZzNNVGt3TWk4eE1UQTFORFE0TFRGZk9EQXdWM2c0TURCSXwzZDc3NDY3ZjBmZjQyNTNmNmE5MTUxMDdiYzQxNTQxNjJjNzQyNDIyMWM2NTJiOWY4MTkwZTFkNmM1NGQyYjNl,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105408,"TS132-30,6",SP-341-30.6S,KALLOY UNO,"KALLO SEATPOST L:350MM Ø30,6. SILVER",Tija de sillín UNO SP 341 - 350mm Ø30.6 Plata,15.98,13.21,4.99,8430525033696,26,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 30,6</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 30,6
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1618,331,407,71,56,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105408-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NzY2fGltYWdlL3BuZ3xhRE5sTDJneE1TOHhNRGt3TmpVME9USTRPRGs1TUM4eE1UQTFOREE0TFRGZk9EQXdWM2c0TURCSXw3ZWM0MTdjNjQzMGJkYmE5YzQ5ZGJlMTlkNTYwOWQ3NGYxMDAxOTZlOWI1ZGY4MWRjZGM0MzU1NGNhODgzNTk1,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104890,35394,SP-382 26.8*350LSILV,KALLOY UNO,KALLO SEATPOST CITY COMFORT Ø268-350 SIL,Tija de sillín UNO City Comfort con suspensión - 350 mm Ø26.8 Plata,33.99,28.09,11.60,8430525353947,14,8714999089,0,1,"<p>Tija City/MTB Confort con suspensi&oacute;n.</p>
<ul>
<li>Aluminio 6061-T6</li>
<li>Cabezal forjado 2D</li>
<li>Color plata</li>
<li>&Oslash;: 26.8mm</li>
<li>Recorrido: 40 mm</li>
<li>Largo: 350mm</li>
<li>Peso: 369gr</li>
</ul>","
Tija City/MTB Confort con suspensión.

Aluminio 6061-T6
Cabezal forjado 2D
Color plata
Ø: 26.8mm
Recorrido: 40 mm
Largo: 350mm
Peso: 369gr
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2298,421,371,105,59,,Plata,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1104890-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAyMzk1fGltYWdlL3BuZ3xhRGM0TDJoaE5pOHhNRGt3TWpFMU9UVTFOall6T0M4eE1UQTBPRGt3TFRGZk9EQXdWM2c0TURCSXw0NjcyNDRmZGI4NmM0YTcwYTMxNTgxZDllZGFiYTZjODk1YTc1MjYwNjg1OTFjMzE0YmNkNjU0YTA0OWNhOTdj,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105402,"TS132-29,4",SP-341-29.4S,KALLOY UNO,"KALLO SEATPOST L:350MM Ø29,4 SILVER",Tija de sillín UNO SP 341 - 350mm Ø29.4 Plata,15.98,13.21,8.59,8430525015531,9,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 29,4</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 29,4
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1140,320,377,54,56,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105402-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NzY2fGltYWdlL3BuZ3xhR0ZrTDJobU55OHhNRGt3TWpFNE9URTNPRGt4TUM4eE1UQTFOREF5TFRGZk9EQXdWM2c0TURCSXxlZjI2MDg1N2E0MjEyNzVkNmJkYThhODVlZTgzMDc0ZGI2YjI3MDdhODMxNjNkNDYyZTRhNzc1NjgzYjIwNDg5,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105178,316RJ,AL-029T+CRC-3,KALLOY UNO,"KALLO HANDLEBA REINFOR BAR 630-Ø25,4 RED",Manillar MTB con tirante. Rojo. 630mm,17.50,14.46,9.40,8430525014091,0,8714991089,0,1,"Manillar MTB/Downhill Doble altura UNO Ultralite<br>Anchura: 630mm. Peso: 357 gr.<br>Con tirante y abrazaderas. Aluminio 029T.<br>Centro de manillar: �25,4mm.<br>Altura del centro de la potencia hasta el centro de los pu�os: 52 mm.<br>Color Rojo","Manillar MTB/Downhill Doble altura UNO UltraliteAnchura: 630mm. Peso: 357 gr.Con tirante y abrazaderas. Aluminio 029T.Centro de manillar: �25,4mm.Altura del centro de la potencia hasta el centro de los pu�os: 52 mm.Color Rojo",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3323,396,640,88,59,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105178-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEwMzMxfGltYWdlL3BuZ3xhRFl5TDJnek5DOHhNRGt3TWpFMk5UUTFORGczT0M4eE1UQTFNVGM0TFRGZk9EQXdWM2c0TURCSXxhYzAyZjFkZmRmMDkxNmU1MTk5OTVlNjViODNmZThlM2RjNjVjYWJhNjdlYmQxMTAwYWZlYjdlYTE1YzViMTJh,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105470,"TSP01-31,6",UBSOP03-400-31.6,KALLOY UNO,"KALLO SEATPOST L:400MM Ø31,6. CARBON",Tija de sillín UNO TSP 01 - 350mm Ø31.6 Carbone,115.00,95.04,32.00,8430525143302,11,8714999089,0,1,"<ul>
<li>Dise&ntilde;o de doble tornillo</li>
<li>Full Carbon Fiber [3K/UD]</li>
<li>&Oslash;: 31.6mm</li>
<li>Largo: 350mm</li>
<li>Peso: 160gr</li>
</ul>
<p><strong>Quattro Texture System implica:</strong></p>
<p>Una fabricaci&oacute;n de productos de fibra de carbono con una densidad &oacute;ptima, lo cual permite que la relaci&oacute;n resistencia-peso sea perfecta.<br>El entrelazado de fibras se realiza en direcci&oacute;n transversal, mediante 4 unidades de fibras trenzadas entre s&iacute;, que se adhieren de lado a lado formando una escalera de pol&iacute;meros.</p>
<p>Bajo este complejo tejido de fibras, la tecnolog&iacute;a QTS otorga al producto un alt&iacute;simo rendimiento, adem&aacute;s de una resistencia elevada a la tensi&oacute;n, una elasticidad &oacute;ptima y una ligereza m&aacute;xima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relaci&oacute;n tensi&oacute;n-elasticidad.</p>
<p>Otro beneficio muy importante de la tecnolog&iacute;a QTS es su resistencia a la deformaci&oacute;n, sin olvidar la rigidez que le aporta el sistema de estructura reforzada que se utiliza, por ejemplo, en las aeronaves m&aacute;s modernas.</p>
<p>Por &uacute;ltimo, la construcci&oacute;n monocoque juega un papel decisivo a la hora de distribuir el estr&eacute;s derivado del uso extremo o continuado. <br>Por supuesto, nuestra l&iacute;nea de productos QTS utiliza la tecnolog&iacute;a m&aacute;s avanzada del mercado, con una selecci&oacute;n de las mejores materias primas.</p>","
Diseño de doble tornillo
Full Carbon Fiber [3K/UD]
Ø: 31.6mm
Largo: 350mm
Peso: 160gr


Quattro Texture System implica:

Una fabricación de productos de fibra de carbono con una densidad óptima, lo cual permite que la relación resistencia-peso sea perfecta.El entrelazado de fibras se realiza en dirección transversal, mediante 4 unidades de fibras trenzadas entre sí, que se adhieren de lado a lado formando una escalera de polímeros.

Bajo este complejo tejido de fibras, la tecnología QTS otorga al producto un altísimo rendimiento, además de una resistencia elevada a la tensión, una elasticidad óptima y una ligereza máxima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relación tensión-elasticidad.

Otro beneficio muy importante de la tecnología QTS es su resistencia a la deformación, sin olvidar la rigidez que le aporta el sistema de estructura reforzada que se utiliza, por ejemplo, en las aeronaves más modernas.

Por último, la construcción monocoque juega un papel decisivo a la hora de distribuir el estrés derivado del uso extremo o continuado. Por supuesto, nuestra línea de productos QTS utiliza la tecnología más avanzada del mercado, con una selección de las mejores materias primas.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2200,216,364,93,65,,Carbono,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105470-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyNzB8aW1hZ2UvanBlZ3xhRGN5TDJoa05DOHhNVE01T1RZME5EQTROak13TWk4eE1UQTFORGN3TFRGZk9EQXdWM2c0TURCSXw4N2ZmNDQxMjA0ZjIyN2ZjZTAyZTQ5OWJiOWYwYzc0NjUxMjRkMGFjNTNkMjRhZGJiYmVhYjVkNDRjOTQzZTg0,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105313,863NR,"HB-RB11-31,8-BLACK",KALLOY UNO,KALLO BIKE HANDLEBAR UNO RISEBAR 640 BLK,"Manillar MTB UNO 31,8 Negro",17.50,14.46,9.40,8430525130456,29,8714991089,0,1,Centro manillar estriado para una sujeci�n perfecta<br>Certificaci�n EN-M: CEN 14766<br>� Centro manillar: 31.8 mm<br>Longitud: 640mm<br>Peso: 350gr<br>Apertura: 9�<br>Elevaci�n: 35mm<br>Color Negro.,Centro manillar estriado para una sujeci�n perfectaCertificaci�n EN-M: CEN 14766� Centro manillar: 31.8 mmLongitud: 640mmPeso: 350grApertura: 9�Elevaci�n: 35mmColor Negro.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,5638,404,616,113,81,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105313-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxOTl8aW1hZ2UvcG5nfGFHUmpMMmc1T1M4eE1UTTVPVFkxT0Rnek1Ua3dNaTh4TVRBMU16RXpMVEZmT0RBd1YzZzRNREJJfDcxMmZiMGVkYTc2YjlhOWFlMGQ2MjNhOTgyNDJiNmVkZjJiMmQ2ZTY4ZjFlOGYwMGE5ZWE4NDU2OGE5MzZiYWU,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104739,15378,UBSD01-440,KALLOY UNO,KALLO HANDLEBAR ROAD RACING 440-CARBON,"Manillar bicicleta carretera UNO carbono 440mm - Ø31,8",210.00,173.55,85.00,8430525153783,3,8714991089,0,1,"<font size=1><font size=1><p align=left></p></font></font>Manillar Carretera Racing Grade 3.0 Full Carbon Fiber [3K/UD]<p align=left>Anchura: 440 mm</p><p align=left>Centro de manillar: �31,8 mm.</p><p align=left>Ca�da: 125 mm.</p><p align=left>Alcance: 78 mm. Peso: 230 gr.</p><p align=left>Secci�n variable. Con gu�a de cableado.</p><p>Apoyo horizontal plano.<font size=1><font size=1></font></font></p>","Manillar Carretera Racing Grade 3.0 Full Carbon Fiber [3K/UD]
Anchura: 440 mm
Centro de manillar: �31,8 mm.
Ca�da: 125 mm.
Alcance: 78 mm. Peso: 230 gr.
Secci�n variable. Con gu�a de cableado.
Apoyo horizontal plano.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,7451,284,451,140,118,,,,,,,,Carretera & Triathlon,https://api.mybihr.com/medias/1104739-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA4MDI2fGltYWdlL3BuZ3xhRGxqTDJneE5pOHhNVE01T1RZM01UVXhNekV4T0M4eE1UQTBOek01TFRGZk9EQXdWM2c0TURCSXwxNzRhODBhMjZmNDcxZTM1MTU0NjZhZGJjM2Y1NmRmMWRiZTMzNzBjZjliMDk1ZDMxNGRmOTQ5Y2Y1NmQxZGYx,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
