PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Color,Composición,Embalaje,Homologación,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,DeliveryPlant
1093012,7020010402,VINT125KX8889EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,350.90,290.00,188.50,1124125888950,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,60324,2162,365,787,210,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093012-1.jpg?context=bWFzdGVyfHJvb3R8NzcyMzV8aW1hZ2UvanBlZ3xhREF3TDJobFlpODVPREF4TVRrME1ESXlOVEExTkM4NE1EQlhlRGd3TUVoZk1UQTVNekF4TWkweExtcHdad3wxZDAyMDBkMThkODBhZDljZmFkZGE4MzljZTdlMTI4MDI1ODhkZjkwNGE2YWQ5OTRhZDg4MjVlNThjNGU2NTkw,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093015,7020010702,VINT250CR8889EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,3162508889505,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,57747,2410,431,632,212,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093015-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhR0V6TDJoa05pODVPREF4TVRrME1EZ3hORGczT0M4NE1EQlhlRGd3TUVoZk1UQTVNekF4TlMweExtcHdad3wwMDU3YTY2MjIyZTMwZDRhNzc3NDg3M2YzNGZjYzJhZmFmYzkwM2RjY2FlMTBkMTQ4Nzc0YzQxOTRkOTAyZGY3,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093016,7020010802,VINT250CR9296EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,3162509296500,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,56884,2500,380,611,245,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093016-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhREkyTDJnNE9DODVPREF4TVRrME1UQXhNVFE0Tmk4NE1EQlhlRGd3TUVoZk1UQTVNekF4TmkweExtcHdad3w5Zjc0YmIxN2EwZjk5MzI4NGU3MWVkYWMxODE0NzI3ODNmYmZmOTg4NmVjNWYwMDljMTk0OTkzODQyYmU5NzFj,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093017,7020010902,VINT250KX8889EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,1124250888955,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,77919,2432,324,818,294,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093017-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhRFk1TDJnNE1TODVPREF4TVRrME1USXdPREE1TkM4NE1EQlhlRGd3TUVoZk1UQTVNekF4TnkweExtcHdad3w1NDU3OGUyYzA0YTYwNDFkYjA2NTBmNGFmNjgyNGMxMDJmOGJmYmFiYzUwNWJlNjI0NzRhNzJiZDlhNjg2MDlh,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093006,,FRTEN125SH0018C,FRESCO,FRESC EXHAUST PIPE CHROME,Bufanda escape FRESCO Chrome - acero cromado,338.80,280.00,182.00,5125190818381,0,8714949090,0,1,"<p>La bufanda de escape FRESCO Chrome está fabricada con chapas de acero de grosor variable. Esta característica proporciona mayor protección en las partes más expuestas a daños y mantiene un buen sonido en el sistema de escape.</p> <ul> <li>El recubrimiento exterior en níquel + cromo garantiza una gran resistencia a las inclemencias del tiempo.</li> <li>Diseño optimizado para reducir el volumen y mantener la bufanda muy cerca del motor.</li> <li>Para la versión Enduro, la bufanda suaviza la entrega de potencia del motor sin penalizar la potencia máxima.</li> <li>Compatible con el silenciador original.</li> </ul>","
La bufanda de escape FRESCO Chrome está fabricada con chapas de acero de grosor variable. Esta característica proporciona mayor protección en las partes más expuestas a daños y mantiene un buen sonido en el sistema de escape.  El recubrimiento exterior en níquel + cromo garantiza una gran resistencia a las inclemencias del tiempo. Diseño optimizado para reducir el volumen y mantener la bufanda muy cerca del motor. Para la versión Enduro, la bufanda suaviza la entrega de potencia del motor sin penalizar la potencia máxima. Compatible con el silenciador original. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,30588,1614,281,531,205,,,Cromo,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1093006-1.jpg?context=bWFzdGVyfHJvb3R8MTI2NzM4fGltYWdlL2pwZWd8YURWbUwyZ3dOQzg1T0RBeE1Ua3pPVFF6T0RZeU1pODRNREJYZURnd01FaGZNVEE1TXpBd05pMHhMbXB3Wnd8NTdiM2JhZDE3MTYyN2UxZmFhODY2OGE0NWQxYjJhNzY0ZTAzYzY1MDQ0YzNkMmE4Mzc1YWRiOWE3ZDJhYmFhZg,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093007,,FRTEN125SH0018R,FRESCO,FRESC EXHAUST PIPE RAW,Bufanda escape FRESCO Raw - acero,290.40,240.00,156.00,5125190818169,0,8714949090,0,1,<p>El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.</p> <ul> <li>Diseño optimizado para reducir el espacio ocupado.</li> <li>Compatible con los silenciadores originales.</li> </ul>,"
El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.  Diseño optimizado para reducir el espacio ocupado. Compatible con los silenciadores originales. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,31811,1574,256,545,228,,,Acero,,,,Homologación FIM,https://api.mybihr.com/medias/1093007-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2Njc4fGltYWdlL2pwZWd8YURRMkwyaG1PUzg0T1RVMk5UQTBNemMxTXpJMkx6RXdPVE13TURjdE1WODRNREJYZURnd01FZ3wxMzIyZTlhMzgzYWU4NGQyNTc5YTI3N2E2ZjdlNWM3MjJhOWFkMDM4NGQ5MDNhZjVjNmExNGI1NzBkNjEyYWE1,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093008,79900213,S50STDLV,FRESCO,FRESC ROCKWOOL,"Lana de roca FRESCO, 48 x 26 cm",11.81,9.76,6.34,S50STDLV,2,8714949090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,2629,146,265,248,40,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093013,7020010602,VINT250CR0080EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,3162501980506,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,57379,2169,385,703,212,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093013-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhRE13TDJobE5DODVPREF4TVRrME1EUXlNVFkyTWk4NE1EQlhlRGd3TUVoZk1UQTVNekF4TXkweExtcHdad3wzNDlkYTNiMzEyOWI1NDg1NTVlMDgwMTM2ZmUzNmE2NDRkYjFlNTY1NDA1OGVmZmUwNWNhNzljZWQwNThkMTdi,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093014,7020010502,VINT250CR7879EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,3162507879507,0,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,69968,2568,357,705,278,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093014-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhRGN5TDJoa1pDODVPREF4TVRrME1EWXhPREkzTUM4NE1EQlhlRGd3TUVoZk1UQTVNekF4TkMweExtcHdad3xlZjRjM2RkZTZkOTQ2NTJmMTUzYTNhZWI3NjYyMmY5OTZhNjZjNjNlNGEzZjIwM2U1ZjUyOGM1MTRiYjkzMTQ0,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1093018,7020011002,VINT250YZ0089EX,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,405.35,335.00,217.75,2526250008958,1,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,76930,2476,393,750,261,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1093018-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhRGs1TDJnM1lTODVPREF4TVRrME1UUXdORGN3TWk4NE1EQlhlRGd3TUVoZk1UQTVNekF4T0MweExtcHdad3w4NzZlOGRiODZmZGU3ZWRlOTczMjRkMDE2NmQ0MGUxYmQ0Yjk1YTNhODI5MGNjOWNmODdiNmU2OGYzZGU1Mjk1,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1092983,,FRTCR125KT0019XP,FRESCO,FRESC ALUMINIUM SILENCER X-POWER,Silenciador FRESCO X-Power Aluminio,181.50,150.00,97.50,7924111125199,0,8714949090,0,1,"<ul>
<li>Silenciador de aluminio.</li>
<li>Montaje de alta calidad.</li>
<li>Para obtener los mejores resultados, utilice la l&iacute;nea de escape FRESCO.</li>
</ul>","
Silenciador de aluminio.
Montaje de alta calidad.
Para obtener los mejores resultados, utilice la línea de escape FRESCO.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,11903,1122,591,190,106,Aluminio,Aluminio,,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1092983-1.jpg?context=bWFzdGVyfHJvb3R8MTI0NzgxfGltYWdlL2pwZWd8YURnMEwyZ3dNaTg1T0RBeE1Ua3pORGN5TURBek1DODRNREJYZURnd01FaGZNVEE1TWprNE15MHhMbXB3Wnd8ZjZmODhiZDYxYTk2YmQ4MDdjN2RiY2I3NDNkMTY1MGJiOWIxNWVkZjI3OGI0NDc1MjViNTFjNDRkMTNmZTRjOA,https://api.mybihr.com/medias/800Wx800H-1092983-2.jpg?context=bWFzdGVyfHJvb3R8NzMxODh8aW1hZ2UvanBlZ3xhRE0zTDJnd05DODVPREF4TVRrek5Ea3hOall6T0M4NE1EQlhlRGd3TUVoZk1UQTVNams0TXkweUxtcHdad3xhZmEyYzkwOTQ2YzI3YWYyZmRkNTM4YjFhODRkZDk3NDliNGNiOTA4YjVmMjQyYzZhNmE0ZDkwYmUwMzMzYjVm,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1092984,,FRTCR125KT1115XP,FRESCO,FRESC ALUMINIUM SILENCER X-POWER,Silenciador FRESCO X-Power Aluminio,181.50,150.00,97.50,7924111125151,1,8714949090,0,1,"<ul>
<li>Silenciador de aluminio.</li>
<li>Montaje de alta calidad.</li>
<li>Para obtener los mejores resultados, utilice la l&iacute;nea de escape FRESCO.</li>
</ul>","
Silenciador de aluminio.
Montaje de alta calidad.
Para obtener los mejores resultados, utilice la línea de escape FRESCO.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,124404,1054,587,406,522,Aluminio,Aluminio,,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1092984-1.jpg?context=bWFzdGVyfHJvb3R8MTI0NzgxfGltYWdlL2pwZWd8YUdJMEwyZzFNaTg1T0RBeE1Ua3pOVEV4TXpJME5pODRNREJYZURnd01FaGZNVEE1TWprNE5DMHhMbXB3Wnd8NjYzNmUyMTNkZjFiNzI3YzZkNDNhOGFhZGM4NjVmZjE3ZjI0N2FkYzdlZGIyYjE3NGUxYmJhODA0NjY5ZGNkYw,https://api.mybihr.com/medias/800Wx800H-1092984-2.jpg?context=bWFzdGVyfHJvb3R8NzMxODh8aW1hZ2UvanBlZ3xhRGN3TDJnMU9TODVPREF4TVRrek5UTXdPVGcxTkM4NE1EQlhlRGd3TUVoZk1UQTVNams0TkMweUxtcHdad3wxMjk3MjA2OWJlNGQxMWVmYzhlYjBkNjk2ZGYyNmRmMTRhZjE5NTJhMDQ5NzFkMGI0NzRkMWMzNjU3ZWYyODE5,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1092986,,FRTCR125SU0511F,FRESCO,FRESC EXHAUST PIPE FACTORY,Bufanda escape FRESCO Factory - acero,350.90,290.00,188.50,1719125511115,2,8714949090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,37340,1737,274,628,217,,,Acero,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1092986-1.jpg?context=bWFzdGVyfHJvb3R8NzcyMzV8aW1hZ2UvanBlZ3xhRGRsTDJnMllpODVPREF4TVRrek5UZzVPVFkzT0M4NE1EQlhlRGd3TUVoZk1UQTVNams0TmkweExtcHdad3w5YTJhMzhjNDkxZWRhNjQzMDg1ZjdjYTNhY2ZmZDViNTRkNTMyOTZjY2Y4MGJlZjQ4ZWQyOTVmNDUyZjA5Y2Rl,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1092988,,FRTCR125TM1418C,FRESCO,FRESC EXHAUST PIPE CHROME,Bufanda escape FRESCO Chrome - acero cromado,338.80,280.00,182.00,5125201318381,0,8714949090,0,1,"<p>La bufanda de escape FRESCO Chrome está fabricada con chapas de acero de grosor variable. Esta característica proporciona mayor protección en las partes más expuestas a daños y mantiene un buen sonido en el sistema de escape.</p> <ul> <li>El recubrimiento exterior en níquel + cromo garantiza una gran resistencia a las inclemencias del tiempo.</li> <li>Diseño optimizado para reducir el volumen y mantener la bufanda muy cerca del motor.</li> <li>Para la versión Enduro, la bufanda suaviza la entrega de potencia del motor sin penalizar la potencia máxima.</li> <li>Compatible con el silenciador original.</li> </ul>","
La bufanda de escape FRESCO Chrome está fabricada con chapas de acero de grosor variable. Esta característica proporciona mayor protección en las partes más expuestas a daños y mantiene un buen sonido en el sistema de escape.  El recubrimiento exterior en níquel + cromo garantiza una gran resistencia a las inclemencias del tiempo. Diseño optimizado para reducir el volumen y mantener la bufanda muy cerca del motor. Para la versión Enduro, la bufanda suaviza la entrega de potencia del motor sin penalizar la potencia máxima. Compatible con el silenciador original. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,31260,1665,263,566,210,,,Cromo,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1092988-1.jpg?context=bWFzdGVyfHJvb3R8MTI2NzM4fGltYWdlL2pwZWd8YURnNEwyaGpOeTg1T0RBeE1Ua3pOalE0T1RVd01pODRNREJYZURnd01FaGZNVEE1TWprNE9DMHhMbXB3Wnd8YmI5ZWM3MDk1YTllNzNiYWQxOWUwMTczNzBhNGVhNWMwZWVmYTAzOGIwNmJiMjY5ZTg4ZTNiNjI3NjhlODRhMA,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1092989,,FRTCR125TM1418R,FRESCO,FRESC EXHAUST PIPE RAW,Bufanda escape FRESCO Raw - acero,290.40,240.00,156.00,5125201318169,0,8714949090,0,1,<p>El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.</p> <ul> <li>Diseño optimizado para reducir el espacio ocupado.</li> <li>Compatible con los silenciadores originales.</li> </ul>,"
El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.  Diseño optimizado para reducir el espacio ocupado. Compatible con los silenciadores originales. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,48609,1610,408,518,230,,,Acero,,,,Homologación FIM,https://api.mybihr.com/medias/1092989-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2Njc4fGltYWdlL2pwZWd8YURnd0wyaGlNUzg0T1RVMk5UQXpPVGd5TVRFd0x6RXdPVEk1T0RrdE1WODRNREJYZURnd01FZ3xjYjYzNTgwMWZkYTAxZGQ1OGJlMGJlYjkzMmEyYjk4MzU1MzA4YzYyM2NmMDRmNmQ0YzdlYTEwOTM4YTcxMDlj,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
