PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (mm),Anchura (mm),Ángulo ( ° ),Calidad de la correa,Calidad de los muelles,Capacidad (ml/l),Color,Composición,Compresión de pistón,Diámetro del extremo delantero del tubo,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Kit de catalizador de escape opcional,Longitud (mm),Nº de rodillos,Nº de segmentos,Número de filtro,Peso (g),Peso (kg),Posición,Relación de compresión,Sobremedida,Tipo de motor,Tipo de pistón,Tolerancia,Uso recomendado,Versión de filtro,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,DeliveryPlant
1016855,PLN249065,249.065,POLINI,POLIN CLUTCH,Embrague Polini YAMAHA 125 X-MAX 3G For Race,119.50,98.76,64.19,249.065,0,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Polini Speed Clutch 3G clutches improve the scooter's recovery capacity.</p><p> </p><ul> <li>Ø135mm non-adjustable Speed Clutch</li><li>Adjusted upon delivery: for original-fit engine</li><li>Enables a high engine speed to maintained</li><li>Essential for quick recovery after a bend, a stop, etc.</li><li>To replace the clutch or when preparing the scooter</li><li>Developed in collaboration with Polini 's racing department</li></ul> </body> </html>","       Polini Speed Clutch 3G clutches improve the scooter's recovery capacity.  Ø135mm non-adjustable Speed ClutchAdjusted upon delivery: for original-fit engineEnables a high engine speed to maintainedEssential for quick recovery after a bend, a stop, etc.To replace the clutch or when preparing the scooterDeveloped in collaboration with Polini 's racing department  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1503,1234,168,172,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016855-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkxMDQzfGltYWdlL2pwZWd8YUdRekwyZzJZUzg0T1RBeE56TTBNek0wTkRrMEx6RXdNVFk0TlRVdE1WODRNREJYZURnd01FZ3xiYTQ5ZDJlNTdiZTUxNDMyODFjNzQzMGRlNjIyNWQ1NDQ2YjUwNmNhYzU2ZTc0MGM2NDEyZGE0MDhhMDI0ZDI4,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1016858,,242.285,POLINI,POLIN ROLLERS 25MMX17/12G/X8,Rodillos de variador POLINI 25x17mm 12gr - 8 piezas,35.50,29.34,19.07,8054705077883,1,8714105000,0,1,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,226,123,122,58,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1016858-1.jpg?context=bWFzdGVyfHJvb3R8Njg3MDN8aW1hZ2UvanBlZ3xhRFV6TDJnNU15ODJPRFEyTVRNMU1qVTRNekU1T0M4NE1EQlhlRGd3TUVoZk1UQXhOamcxT0MweExtcHdad3xkMGI1ZGU5NjAwY2VjYzUzYzAxMGFiYTU2OTczZmNmYTQ2MzAyMWQzN2ExZDVjMTM3OGU3MjMyY2MwZjVhNzE1,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011912,12200010,241.743,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini Hi-speed - SYM Cruisym 125 Euro 4,155.50,128.51,83.53,241.743,4,8714102000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs9D249CCB{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><p> </p><ul> <li>Top performance and reliability </li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up </li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel </li><li>Superior compression spring resistance</li><li>Constant axle greasing, even in the most extreme usage conditions </li><li>Minimal friction: specially treated inner roller tracks</li><li>Complete variator delivered with 1 set of 6 rollers 19x17: 7g</li></ul> </body> </html>","       Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.  Top performance and reliability Ensures maximum transmission performanceHigher RPM: improved acceleration and pick-up The bushing is made from special case-hardened tempered and ground chromed-nickel steel Superior compression spring resistanceConstant axle greasing, even in the most extreme usage conditions Minimal friction: specially treated inner roller tracksComplete variator delivered with 1 set of 6 rollers 19x17: 7g  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,5214,1001,309,225,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011912-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwNTcxfGltYWdlL2pwZWd8YUdWbEwyZ3haQzg0T1RVek1UazVPVFV4T1RBeUx6RXdNVEU1TVRJdE1WODRNREJYZURnd01FZ3w2MWRmNGU1YTFiYmRlZWI0ODFlYmMxNjMyNjlhOTVmZDA3YWYyOWUxMWE2NzQxZTNkZjQwYTJkMTU4NzU1ZjYx,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011913,12200011,241.744,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini Evolution Kymco AK / CV3,343.00,283.47,184.26,8054705115431,2,8714102000,0,1,"<h3 justify><strong>OBRA MAESTRA DE TECNOLOGÍA:<br>VARIADOR HI-SPEED EVOLUTION POLINI PARA KYMCO AK550</strong></h3><section><p>Ya ha pasado casi un año desde que Polini presenté el variador Hi-Speed Polini para el KYMCO AK550 y ya está disponible un nuevo variador con una alma aun más racing y lleno de novedades.</p></section><section><figure animated-overlay overlay-alt clearfix><img size-full auto display: block margin-right: auto alt=Polini hi-speed variatore kymco src=https://www.polini.com/wp-content/uploads/2018/10/Polini_Kymco.jpg width=700 height=560 srcset=https://www.polini.com/wp-content/uploads/2018/10/Polini_Kymco.jpg 700w, https: www.polini.com wp-content uploads 2018 10 polini_kymco-300x240.jpg 300w sizes=(max-width: 700px) 100vw, 700px><figcaption> </figcaption></figure><p justify>El nuevo variador Hi-Speed Evolution es una auténtica obra maestra de tecnología. En el kit Hi-Speed Evolution está incluida la semipolea fija y una movil “Air Speed” proyectada con diferentes grados de inclinación para permitir a la correa una excursión mas ancha.<br>El muelle de contraste tiene una carga mejorada del 15%.<br>Hay dos serie de rodillos aun mas ligeros.<br>El sistema de lubricación patentado es capaz de ofrecer un rendimiento y unas prestaciones impresionantes, sin renunciar a la máxima fiabilidad.</p><p justify><br>Perno en acero níquel cromo caracterizado por un bajísimo coeficiente de fricción: se distingue por el avanzadísimo tratamiento DLC a base de carbono con innovadora tecnología específica para las aplicaciones Racing y aeronáuticas destinada a los componentes de deslizamiento y alto desgaste.<br>La amplia bolsa interna del perno hace la función de depósito de grasa, en el interior de la cual se coloca un muelle especial que permite la distribución constante de la grasa en el perno incluso en las condiciones de uso más difíciles.<br>Gracias a todas esta características, conducir tu scooter será una emoción mas aceleración y velocidad para todos.</p></section>","OBRA MAESTRA DE TECNOLOGÍA:VARIADOR HI-SPEED EVOLUTION POLINI PARA KYMCO AK550Ya ha pasado casi un año desde que Polini presenté el variador Hi-Speed Polini para el KYMCO AK550 y ya está disponible un nuevo variador con una alma aun más racing y lleno de novedades. El nuevo variador Hi-Speed Evolution es una auténtica obra maestra de tecnología. En el kit Hi-Speed Evolution está incluida la semipolea fija y una movil “Air Speed” proyectada con diferentes grados de inclinación para permitir a la correa una excursión mas ancha.El muelle de contraste tiene una carga mejorada del 15%.Hay dos serie de rodillos aun mas ligeros.El sistema de lubricación patentado es capaz de ofrecer un rendimiento y unas prestaciones impresionantes, sin renunciar a la máxima fiabilidad.Perno en acero níquel cromo caracterizado por un bajísimo coeficiente de fricción: se distingue por el avanzadísimo tratamiento DLC a base de carbono con innovadora tecnología específica para las aplicaciones Racing y aeronáuticas destinada a los componentes de deslizamiento y alto desgaste.La amplia bolsa interna del perno hace la función de depósito de grasa, en el interior de la cual se coloca un muelle especial que permite la distribución constante de la grasa en el perno incluso en las condiciones de uso más difíciles.Gracias a todas esta características, conducir tu scooter será una emoción mas aceleración y velocidad para todos.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6158,2798,311,225,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011913-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY3OTM4fGltYWdlL2pwZWd8YURaaUwyZ3hZeTg0T1RVek16QTJPVE01TkRJeUx6RXdNVEU1TVRNdE1WODRNREJYZURnd01FZ3wyOGJmNTIyNzUyMjVmNjgxNDFkNTAyNDY1MDRkYjY3MTQ5NzRjZmFkY2IwY2FiOWEzMDM4NjQxMzIxNjUwYjA1,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011896,PLN241703,241.703,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini HI-SPEED KYMCO Superdink 300 4V SK60A/BF40-60 (241703),202.51,167.36,108.78,241.703,0,8714102000,0,1,"Polini’s Maxi-Speed variators allow you to optimise the resistance and performance of your transmission’s variator, thanks to various brand-specific technical features. The Polini compression spring is 30% harder than the original component and, thanks to a specialised variator body, the variator’s inner lubrication remains constant. This complete steel variator is treated with nickel chrome for enhanced heat resistance.","Polini’s Maxi-Speed variators allow you to optimise the resistance and performance of your transmission’s variator, thanks to various brand-specific technical features. The Polini compression spring is 30% harder than the original component and, thanks to a specialised variator body, the variator’s inner lubrication remains constant. This complete steel variator is treated with nickel chrome for enhanced heat resistance.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6118,1509,309,225,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011896-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzExMDM4fGltYWdlL2pwZWd8YURrM0wyaGxNeTg0T1RBNE5UUXhPVEU1TWpZeUx6RXdNVEU0T1RZdE1WODRNREJYZURnd01FZ3wwMjM5YjA3OGFlNzBlMDU2NDMzMGMxYjRmY2UwY2E4NDhiMjI5NmY0MDY4MzNhYWQyODVkOTFmNzZjM2I2ODY5,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011909,PLN241733,241.733,POLINI,POLIN VARIATOR MAXI SPEED,Variador Hi-Speed Medley/Vespa GTS 17',174.49,144.21,93.74,8054705075636,1,8714102000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs8C7BE0DE{text-align:left ; margin:0pt 0pt 0pt 36pt ; }</style> </head> <body> <p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><p> </p><ul> <li>Top performance and reliability</li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up</li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel</li><li>Constant axle greasing, even in the most extreme usage conditions</li><li>Minimal friction: specially treated inner roller tracks</li><li>Complete variator delivered with 1 set of 8 rollers</li></ul> <p> </p></body> </html>","       Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.  Top performance and reliabilityEnsures maximum transmission performanceHigher RPM: improved acceleration and pick-upThe bushing is made from special case-hardened tempered and ground chromed-nickel steelConstant axle greasing, even in the most extreme usage conditionsMinimal friction: specially treated inner roller tracksComplete variator delivered with 1 set of 8 rollers   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,5008,1405,309,222,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011909-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI2NDl8aW1hZ2UvanBlZ3xhR1U0TDJnMk1pODRPVFE0T1RJNE5URXlNRE13THpFd01URTVNRGt0TVY4NE1EQlhlRGd3TUVnfDY1OTIzODg5MWYwZmZhMzQwYzczZmZiOWEyZTBhYzkyNjdmYmU0MjdkMjg4NzhhZmU0Yzc5YjRjYmNkODZjYTk,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011914,12200025,241.745,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini HI-SPEED Kymco (241.745),118.00,97.52,63.39,8054705115936,1,8714102000,0,1,"<p>Los variadores Polini Hi-Speed han sido desarrollados durante la competición y permiten mejorar el rendimiento y la transmisión de su scooter.</p><p><br></p><p>Máximo rendimiento y fiabilidad</p><p>Asegura el máximo rendimiento de la transmisión</p><p>Mayor RPM: mejor aceleración y recogida</p><p>El casquillo está hecho de acero especial templado y rectificado de níquel cromado.</p><p>Resistencia superior del muelle de compresión</p><p>Engrase constante de los ejes, incluso en las condiciones de uso más extremas</p><p>Fricción mínima: pistas de rodillos interiores especialmente tratadas</p><p>El variador completo se entrega con 1 juego de rodillos de 6,3g</p>","
Los variadores Polini Hi-Speed han sido desarrollados durante la competición y permiten mejorar el rendimiento y la transmisión de su scooter.

Máximo rendimiento y fiabilidad
Asegura el máximo rendimiento de la transmisión
Mayor RPM: mejor aceleración y recogida
El casquillo está hecho de acero especial templado y rectificado de níquel cromado.
Resistencia superior del muelle de compresión
Engrase constante de los ejes, incluso en las condiciones de uso más extremas
Fricción mínima: pistas de rodillos interiores especialmente tratadas
El variador completo se entrega con 1 juego de rodillos de 6,3g",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,4631,790,375,190,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011914-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg0OTg5fGltYWdlL2pwZWd8YUdVMUwyZzNNeTg0T1RNNE56TXlOREl4TVRVd0x6RXdNVEU1TVRRdE1WODRNREJYZURnd01FZ3xlM2M0MDAxZjg2NDhhY2E4MzIyODk0NjIzYWI1NmFmZTdlZWJkMTUwZjg2YWE3ZTdjYmFlOGE5ODNlNDY5MTA4,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011915,19500002,241.746,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini Hi-Speed Yamaha Aerox 50 4T,90.50,74.79,38.43,8054705116056,4,8714105000,0,1,"<p>VARIADOR HI-SPEED POLINI PARA YAMAHA AEROX 4T EURO 4</p><p><br></p><p>El nuevo variador HI-SPEED, concebido para el scooter Yamaha Aerox 4T Euro 4, ofrece rendimiento y prestaciones impresionantes, sin renunciar a la máxima fiabilidad.</p><p>La semipolea está diseñada con distintos grados para permitir que la correa aumente su recorrido.</p><p>El interior de las pistas de los rodillos se ha sometido a un tratamiento de satinado para mejorar el deslizamiento.</p><p>El muelle de contraste tiene una carga aumentada un 87%.</p><p>Los muelles del embrague con carga aumentada un 35%, incrementan en 500 RPM el acoplamiento del embrague.</p><p>Los rodillos están recubiertos con una nueva mezcla de material de nylon y fibras aramídicas.</p><p>En el paquete se incluyen una serie de rodillos de 4.9 gramos.</p><p><br></p><p><strong>100% MADE IN ITALY</strong></p>","
VARIADOR HI-SPEED POLINI PARA YAMAHA AEROX 4T EURO 4

El nuevo variador HI-SPEED, concebido para el scooter Yamaha Aerox 4T Euro 4, ofrece rendimiento y prestaciones impresionantes, sin renunciar a la máxima fiabilidad.
La semipolea está diseñada con distintos grados para permitir que la correa aumente su recorrido.
El interior de las pistas de los rodillos se ha sometido a un tratamiento de satinado para mejorar el deslizamiento.
El muelle de contraste tiene una carga aumentada un 87%.
Los muelles del embrague con carga aumentada un 35%, incrementan en 500 RPM el acoplamiento del embrague.
Los rodillos están recubiertos con una nueva mezcla de material de nylon y fibras aramídicas.
En el paquete se incluyen una serie de rodillos de 4.9 gramos.

100% MADE IN ITALY",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,3368,677,263,197,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011915-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc5MTc2fGltYWdlL2pwZWd8YUdJNEwyZ3hNUzg0T1RBeE56VTBOVGcxTVRFNEx6RXdNVEU1TVRVdE1WODRNREJYZURnd01FZ3wwNDM1NTMxMTM1NzgyMzg0MGQ4MmUwNjdkOGUzNWM5YTM0ODJiZDA2OGNiYzg1MGYzYTgzZjM3NzA4ODc2Mzlh,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/241-746.pdf?context=bWFzdGVyfGRvY3VtZW50c3w3Mzk5ODB8YXBwbGljYXRpb24vcGRmfGFHUTNMMmhoTmk4NU1EUXpOVE14TXpBd09EazBMekkwTVY4M05EWXxmN2Y4MjViYmQwYjIwODM5OTZkOGI1OGE0Njc1NjIxODgyYmM1N2M3NjA2YjE2NzZmNGY1MWYzMGI2MTFmZmRl,,,,,,Spain Warehouse (Parts)
1011905,PLN241721,241.721,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini Maxi Hi-Speed Kymco Superdink 125 241.721,167.00,138.02,89.71,8054705075513,5,8714102000,0,1,"POLINI MAXI HI SPEED PARA KYMCO 125 SUPERDINK, K-XCT y PEOPLE<br>TRANSMITE LA MÁXIMA POTENCIA DE TU MOTOR<br>Aceleración potente e instantanea y una progresión del motor que lo hace estirar y conseguir hasta un 8% mas de velocidad punta con el nuevo variador Polini Maxi HI Speed proyectado para KYMCO 125i 4V SUPERDINK, K-XCT y PEOPLE.<br>Una característica de todos los nuevos Polini HI Speed es el innovador sistema de lubricación patentado.<br>Muchas son las otras características técnicas de este Maxi HI Speed:<br>- Las pistas se han sometido a un tratamiento de abrillantado para mejorar el deslizamiento.<br>- La boquilla de acero especial con Ni-Cr (níquel + cromo) cementado templado y rectificado.<br>- Se distingue por su gran capacidad interior con función de depósito interno de engrase. Con lo que se nota la diferencia respecto a los modelos anteriores por el<br>hecho de que el rendimiento permanece constante y ya no es necesario modificar continuamente los reglajes de los rodillos para encontrar el mejor rendimiento.<br>- Los rodillos están recubiertos con una nueva mezcla de nylon y fibras aramídicas.<br>- A las mayores prestaciones se añaden menores costes de mantenimiento gracias a las características que han mejorado sobre todo la lubricación de la boquilla y del perno, mientras el abrillantado de las pistas y el material de los rodillos ofrecen una mayor resistencia al desgaste.<br>Polini 241.721<br>100% hecho en Italia","POLINI MAXI HI SPEED PARA KYMCO 125 SUPERDINK, K-XCT y PEOPLETRANSMITE LA MÁXIMA POTENCIA DE TU MOTORAceleración potente e instantanea y una progresión del motor que lo hace estirar y conseguir hasta un 8% mas de velocidad punta con el nuevo variador Polini Maxi HI Speed proyectado para KYMCO 125i 4V SUPERDINK, K-XCT y PEOPLE.Una característica de todos los nuevos Polini HI Speed es el innovador sistema de lubricación patentado.Muchas son las otras características técnicas de este Maxi HI Speed:- Las pistas se han sometido a un tratamiento de abrillantado para mejorar el deslizamiento.- La boquilla de acero especial con Ni-Cr (níquel + cromo) cementado templado y rectificado.- Se distingue por su gran capacidad interior con función de depósito interno de engrase. Con lo que se nota la diferencia respecto a los modelos anteriores por elhecho de que el rendimiento permanece constante y ya no es necesario modificar continuamente los reglajes de los rodillos para encontrar el mejor rendimiento.- Los rodillos están recubiertos con una nueva mezcla de nylon y fibras aramídicas.- A las mayores prestaciones se añaden menores costes de mantenimiento gracias a las características que han mejorado sobre todo la lubricación de la boquilla y del perno, mientras el abrillantado de las pistas y el material de los rodillos ofrecen una mayor resistencia al desgaste.Polini 241.721100% hecho en Italia",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6298,1118,311,225,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1011905-1.jpg?context=bWFzdGVyfHJvb3R8NDcwODYyfGltYWdlL2pwZWd8YUdabEwyZ3pPQzgwTmpZeE5qQTVPVEU1TWpnMk1pODRNREJYZURnd01FaGZNVEF4TVRrd05TMHhMbXB3Wnd8MTJiZjFjYjMyN2IwMmQyZGE5NDgwNWJiNTQwZWI0MzY5YTQxNzgwZDAzZjJmMzZmMTJhMTgxZDJlY2MxYzYzNw,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011906,PLN241723,241.723,POLINI,POLIN VARIATOR MAXI SPEED,Variador Polini HI-SP.SYM SYMPHONY 125/150 241.723,155.50,128.51,83.53,8054705075537,3,8714102000,0,1,"Polini’s Maxi-Speed variators allow you to optimise the resistance and performance of your transmission’s variator, thanks to various brand-specific technical features. The Polini compression spring is 30% harder than the original component and, thanks to a specialised variator body, the variator’s inner lubrication remains constant. This complete steel variator is treated with nickel chrome for enhanced heat resistance.","Polini’s Maxi-Speed variators allow you to optimise the resistance and performance of your transmission’s variator, thanks to various brand-specific technical features. The Polini compression spring is 30% harder than the original component and, thanks to a specialised variator body, the variator’s inner lubrication remains constant. This complete steel variator is treated with nickel chrome for enhanced heat resistance.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,5472,1100,304,225,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011906-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0MjYwfGltYWdlL2pwZWd8YURVeUwyaGpOaTg0T1RJMk5ESTNNakUzT1RVd0x6RXdNVEU1TURZdE1WODRNREJYZURnd01FZ3w3NWQ3ZGMxZTUwM2FjOTZiNjM1ZjRkYzg3MWJhZGZkM2Y0MjE4MzliMDJlMGU4MWE0NGM2OTUxOTYwMmZkNDBk,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
