PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Clasificación de capas,Compuesto de neumático,Diámetro de la llanta,Espesor (mm),Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Tipo de cámara de aire,Tipo de válvula,Unidades por caja,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
9006353,,252610B5,KENDA,KENDA TIRE ROAD GO SBS 25X8R12,Neumático KENDA ROAD GO SBS 25X8 R 12 8PR 76F E TL,158.30,130.83,85.04,4717294982740,1,4011900000,0,0,"<ul>
	<li>Diseñado para SXS.</li>
	<li>La estructura de la carcasa de alta resistencia de 8 capas ofrece hasta un 225% más de carga.</li>
</ul>
","
	Diseñado para SXS.
	La estructura de la carcasa de alta resistencia de 8 capas ofrece hasta un 225% más de carga.

",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,74420,9780,610,610,200,25,8,ATV homologado,8PR - clasificación de 8 capas,,12,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,76,F < 80 km/h,,ROAD GO SBS,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9006353-1.jpg?context=bWFzdGVyfHJvb3R8NjQ2OTZ8aW1hZ2UvanBlZ3xhREExTDJneE1pOHlPVFV4TmpVd09EY3lOVEkzT0M4NE1EQlhlRGd3TUVoZk9UQXdOak0xTXkweExtcHdad3w5OGI4YzFjYzVhMTM0MGVmYzk2MjQ4OTExYTNkMmIyMTU3YWJkYTUxZjEzNGM3OGY3MzY3NzYxOGI2ODkyZmJm,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9006354,,252N1027,KENDA,KENDA TIRE ROAD GO SBS 25X10R12,Neumático KENDA ROAD GO SBS 25X10 R 12 8PR 82F E TL,179.00,147.93,96.15,4717294684699,1,4011900000,0,0,"<ul>
	<li>Diseñado para SXS.</li>
	<li>La estructura de la carcasa de alta resistencia de 8 capas ofrece hasta un 225% más de carga.</li>
</ul>
","
	Diseñado para SXS.
	La estructura de la carcasa de alta resistencia de 8 capas ofrece hasta un 225% más de carga.

",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,93600,10860,600,600,260,25,10,ATV homologado,8PR - clasificación de 8 capas,,12,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,82,F < 80 km/h,,ROAD GO SBS,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9006354-1.jpg?context=bWFzdGVyfHJvb3R8NjQ2OTZ8aW1hZ2UvanBlZ3xhR1kxTDJnME15OHlPVFV4TmpVd09URTROREF6TUM4NE1EQlhlRGd3TUVoZk9UQXdOak0xTkMweExtcHdad3xhOTQ3NzYzM2JkMzFjNDk2N2RmN2U5NDcyNGUzYmI1YTBiZWE0ZWNlZDNlZjlhZjhjOWMzYzkyODIwMDU5NzE0,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007320,,2R3I3034,KENDA,KENDA TIRE K585 BOUNTY HUNT HT 27X9R12,Neumático KENDA K585 BOUNTY HUNTER HT AT27X9R12 52N 8PR E TL,236.31,195.30,126.95,4711041548784,2,4011900000,0,0,<ul><li>Especialmente dise&ntilde;ado para quads pesados y SSV.</li><li>Dibujos de los tacos dise&ntilde;ados para limitar el ruido de rodadura y las vibraciones.</li><li>Nueva mezcla de caucho de bajo desgaste.</li><li>Utilizado durante el Dakar&reg; 2013.</li><li>Velocidad m&aacute;xima: 140 km/h.</li></ul>,Especialmente diseñado para quads pesados y SSV.Dibujos de los tacos diseñados para limitar el ruido de rodadura y las vibraciones.Nueva mezcla de caucho de bajo desgaste.Utilizado durante el Dakar® 2013.Velocidad máxima: 140 km/h.,TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,105625,11600,650,650,250,27,9,ATV utilitario/Todoterreno,,,12,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,52,N < 140 km/h,,BOUNTY HUNTER HT,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007320-1.jpg?context=bWFzdGVyfHJvb3R8MTQ1OTIxfGltYWdlL2pwZWd8YUdNNUwyaGxNUzg0TWpNM01UZzVNamsyT1RVd01pODRNREJYZURnd01FaGZPVEF3TnpNeU1DMHhMbXB3Wnd8YTM2ZDZmNDE3YmUyZGM4YTJmNGMzOGUwODM4OWNlMzA5YjBlZjhlZDMyNjgxOWFkN2FlYThmZWE1ZjY1Y2ZlZQ,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007472,,2R4E3036,KENDA,KENDA TIRE MASTODON HT 25X8R12,Neumático KENDA MASTODON HT 25X8 R 12 8PR 43N E TL,185.74,153.50,99.78,4711041548982,1,4011900000,0,0,"<p>K3201 MASTODON HT</p><p>Parte de la nueva gama MASTODON, el HT está diseñado para ser el neumático definitivo para pista y terreno accidentado para UTV/SxS.</p><p>&nbsp;</p><ul>  <li>Confort de conducción gracias a que es un modelo inspirado en los camiones   ligeros.   <li>Construido para sobresalir tanto en condiciones desérticas de alta   velocidad, como en terrenos rocosos estrechos.   <li>Construcción de carcasa radial de alta resistencia de 8 capas, para una   resistencia de vanguardia a los pinchazos.   <li>Cumple o supera las normas DOT (FMVSS S71.119).</li></ul>","
K3201 MASTODON HT
Parte de la nueva gama MASTODON, el HT está diseñado para ser el neumático definitivo para pista y terreno accidentado para UTV/SxS.
   Confort de conducción gracias a que es un modelo inspirado en los camiones   ligeros.   Construido para sobresalir tanto en condiciones desérticas de alta   velocidad, como en terrenos rocosos estrechos.   Construcción de carcasa radial de alta resistencia de 8 capas, para una   resistencia de vanguardia a los pinchazos.   Cumple o supera las normas DOT (FMVSS S71.119).",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,72000,11200,600,600,200,25,8,ATV utilitario/Todoterreno,,,12,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,43,N < 140 km/h,,MASTODON HT,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007472-1.jpg?context=bWFzdGVyfHJvb3R8MTk5NDcxfGltYWdlL2pwZWd8YURabUwyaGxOUzg0TWpNM05EVTFORFU0TXpBM01DODRNREJYZURnd01FaGZPVEF3TnpRM01pMHhMbXB3Wnd8ODMwZmYwYTMwNzc1YjFjNGNjMzc0ZmY0MWI2ZTMzMmQ3MzZiMWJmMzllOGQyNDMxYWVmMjRlYzY4MjM4N2YxOQ,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007332,,2R872039,KENDA,KENDA TIRE K592 BEAR CLAW EVO 25X8-12,Neumático KENDA K592 BEAR CLAW EVO AT25X8-12 43N 6PR E TL,144.23,119.20,77.48,4711041549538,3,4011900000,0,0,<p>- Nuevo perfil para un rendimiento excepcional fuera de la carretera.</p><p>- Amplios tacos centrales para mejorar el frenado y el control en línea recta.</p><p>- Tacos específicos para un buen drenaje en condiciones húmedas.</p><p>- Tacos intermedios para mejorar la tracción y la maniobrabilidad.</p><p>- Carcasa de 6 capas para una resistencia excepcional a la perforación mientras contiene el peso.</p><p>- Disponible en todos los tamaños estándar.</p>,"
- Nuevo perfil para un rendimiento excepcional fuera de la carretera.
- Amplios tacos centrales para mejorar el frenado y el control en línea recta.
- Tacos específicos para un buen drenaje en condiciones húmedas.
- Tacos intermedios para mejorar la tracción y la maniobrabilidad.
- Carcasa de 6 capas para una resistencia excepcional a la perforación mientras contiene el peso.
- Disponible en todos los tamaños estándar.",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,95256,7500,630,630,240,25,8,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,43,N < 140 km/h,,BEAR CLAW EVO,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007332-1.jpg?context=bWFzdGVyfHJvb3R8MTc2MzUxfGltYWdlL2pwZWd8YUdKakwyaGpNQzg0TWpJM016QXhOamd3TnpRMU5DODRNREJYZURnd01FaGZPVEF3TnpNek1pMHhMbXB3Wnd8MWUyNTNiYjg0MDU2MzQ3ZWQ4YTg1NzQxZmY2NThkY2FhODQzOWQzYzgzMGVjYTIwMzY2ZTdkNzYyYmNiNjcxOA,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007241,,2R994064,KENDA,KENDA TIRE K3204R KLEVER XT 28X10R14,Neumático KENDA K3204R KLEVER XT 28X10 R 14 8PR 70M E TL,257.37,212.70,138.26,4711041549736,4,4011900000,0,0,"<p>Klever X/T - K3204R<br>
Tipo de neumático: Vehículos utilitarios (UTV o SBS)</p>
<ul>
	<li>El neumático UTV cinturado de 8 lonas más ligero del mercado.</li>
	<li>Inspirado en el popular neumático ligero para camioneta&nbsp;de Kenda, el Klever R/T KR601.</li>
	<li>Diseño con laminillas o «garras» específico para conducir en invierno con hielo y nieve.</li>
	<li>Una conducción suave con baja resistencia a la rodadura y una tracción excepcional en todo tipo de terreno.</li>
	<li>Protector sólido del talón, que protege la rueda de las piedras.</li>
	<li>Homologación DOT</li>
</ul>","
Klever X/T - K3204R
Tipo de neumático: Vehículos utilitarios (UTV o SBS)

	El neumático UTV cinturado de 8 lonas más ligero del mercado.
	Inspirado en el popular neumático ligero para camioneta de Kenda, el Klever R/T KR601.
	Diseño con laminillas o «garras» específico para conducir en invierno con hielo y nieve.
	Una conducción suave con baja resistencia a la rodadura y una tracción excepcional en todo tipo de terreno.
	Protector sólido del talón, que protege la rueda de las piedras.
	Homologación DOT
",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,118464,16100,710,710,235,28,10,ATV utilitario/Todoterreno,,,14,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,70,M < 130 km/h,,KLEVER XT,Delantero/trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007241-1.jpg?context=bWFzdGVyfHJvb3R8MjAzOTgwfGltYWdlL2pwZWd8YUdOaEwyZzNOeTg0TWpNM05EVTBOVE13T1RjeU5pODRNREJYZURnd01FaGZPVEF3TnpJME1TMHhMbXB3Wnd8NGM3ODk1MjM5MDVlOTVmYWI4NDE2MDI5MzgwNWU0ZDI4NDM1MDA4MmQ3MjNhMDdlNGYyNGYwOWFjMTgxOTJkOA,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007329,,2R3X2063,KENDA,KENDA TIRE K590 25X11-12,Neumático KENDA K590 25X11-12 66F 4PR E TL,188.64,155.90,101.34,4711041555188,4,4011900000,0,0,<p>- Uso versátil y resistente.</p><p>- Original en el nuevo Polaris.</p>,"
- Uso versátil y resistente.
- Original en el nuevo Polaris.",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,109214,10498,636,636,270,25,11,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,66,F < 80 km/h,,K590,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007329-1.jpg?context=bWFzdGVyfHJvb3R8ODQzODJ8aW1hZ2UvanBlZ3xhR1poTDJobVpDODJOREUzTnpZeU9EQTFNelV6TkM4NE1EQlhlRGd3TUVoZk9UQXdOek15T1MweExtcHdad3w3MGQxYjk2ZGJiMThlZjFiNTdkZWIzOGFiNjVkZDQ2OTA0ZDY4NzJkYzIwYWYyNDdiN2VkZmMxODZhZTk5NWU5,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007239,,2R9W3061,KENDA,KENDA TIRE K3204R KLEVER XT 27X11R14,Neumático KENDA K3204R KLEVER XT 27X11 R 14 8PR 71M E TL,247.81,204.80,133.12,4711041549835,4,4011900000,0,0,"<p>Klever X/T - K3204R<br>
Tipo de neumático: Vehículos utilitarios (UTV o SBS)</p>
<ul>
	<li>El neumático UTV cinturado de 8 lonas más ligero del mercado.</li>
	<li>Inspirado en el popular neumático ligero para camioneta&nbsp;de Kenda, el Klever R/T KR601.</li>
	<li>Diseño con laminillas o «garras» específico para conducir en invierno con hielo y nieve.</li>
	<li>Una conducción suave con baja resistencia a la rodadura y una tracción excepcional en todo tipo de terreno.</li>
	<li>Protector sólido del talón, que protege la rueda de las piedras.</li>
	<li>Homologación DOT</li>
</ul>","
Klever X/T - K3204R
Tipo de neumático: Vehículos utilitarios (UTV o SBS)

	El neumático UTV cinturado de 8 lonas más ligero del mercado.
	Inspirado en el popular neumático ligero para camioneta de Kenda, el Klever R/T KR601.
	Diseño con laminillas o «garras» específico para conducir en invierno con hielo y nieve.
	Una conducción suave con baja resistencia a la rodadura y una tracción excepcional en todo tipo de terreno.
	Protector sólido del talón, que protege la rueda de las piedras.
	Homologación DOT
",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,134096,15760,680,680,290,27,11,ATV utilitario/Todoterreno,,,14,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,71,M < 130 km/h,,KLEVER XT,Delantero/trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007239-1.jpg?context=bWFzdGVyfHJvb3R8MjAzOTgwfGltYWdlL2pwZWd8YURreEwyZ3lNaTg0TWpNM05EVTBORGt4TmpVeE1DODRNREJYZURnd01FaGZPVEF3TnpJek9TMHhMbXB3Wnd8MDQ3ODQ2MzQyYTkxYWRjYmZlMDljNWE5ZmM2ZmMzNjk3MmVmNmM2MWEwMGUxOTAxMjFhYzNlMjE4ZDZiZGYwYg,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007269,,2R5I1050,KENDA,KENDA TIRE K530 PATHFINDER 22X10-10,Neumático KENDA K530 PATHFINDER AT22X10-10 4PR 39N E TL,119.79,99.00,64.35,4711041549156,0,4011900000,0,0,<p>- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.</p><p>  <br></p><p>- Perfil diseñado para Una conducción suave.</p><p>  <br></p>,"
- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.
  
- Perfil diseñado para Una conducción suave.
  ",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,75816,7694,540,540,260,22,10,ATV utilitario/Todoterreno,,,10,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,39,N < 140 km/h,,PATHFINDER,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007269-1.jpg?context=bWFzdGVyfHJvb3R8MTY5MDg0fGltYWdlL2pwZWd8YUdZd0wyZzFaaTg0TWpJNU5USTROVEF5TWpjMU1DODRNREJYZURnd01FaGZPVEF3TnpJMk9TMHhMbXB3Wnd8MTQ3MTZiNWU0NTFhNTVlYzVlNDA4MWFjOWYzNjBkYTZmNjA5OWQ2ZGQ2Y2IxZmIyN2M5Y2EwMzljOGEyZjY0MQ,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007224,,2R862048,KENDA,KENDA TIRE K299 BEAR CLAW 25X10-12,Neumático KENDA K299 BEAR CLAW 25X10-12 6PR 50N E TL,142.05,117.40,76.31,4711041550787,3,4011900000,0,0,<ul><li>Carcasa muy robusta de 4 capas.</li><li>Perfil muy agresivo y pegadizo.</li><li>Tacos anchos y profundos para un agarre &oacute;ptimo en terrenos blandos.</li><li>Recomendado para quads de ocio/utilitarios y condiciones que requieran m&aacute;xima tracci&oacute;n.</li></ul>,Carcasa muy robusta de 4 capas.Perfil muy agresivo y pegadizo.Tacos anchos y profundos para un agarre óptimo en terrenos blandos.Recomendado para quads de ocio/utilitarios y condiciones que requieran máxima tracción.,TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,80063,9720,590,590,230,25,10,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,50,N < 140 km/h,,BEAR CLAW,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007224-1.jpg?context=bWFzdGVyfHJvb3R8MTU5OTE1fGltYWdlL2pwZWd8YURrM0wyZzVZaTg0TWpJM016QXhNVEl6TmpnNU5DODRNREJYZURnd01FaGZPVEF3TnpJeU5DMHhMbXB3Wnd8MDFhNjlmMDI4ODI1YWUzYWNlMzFlMTkwYmE4N2Y4MWNlZTZlM2Y3YjM4NDVjYzdkNzZkZTdkNThiNWZiYjBlNQ,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007314,,2R2L20N3,KENDA,KENDA TIRE K585 BOUNTY HUNT HT 25X8R12,Neumático KENDA K585 BOUNTY HUNTER HT AT25X8R12 43N 8PR E TL,211.27,174.60,113.49,4711041550374,6,4011900000,0,0,<p>- Especialmente diseñado para quads pesados y SSV.</p><p>- Dibujos de los tacos diseñados para limitar el ruido de rodadura y las vibraciones.</p><p>- Nueva mezcla de caucho de bajo desgaste.</p><p>- Utilizado durante el Dakar® 2013.</p><p>- Velocidad máxima: 140 km/h.</p>,"
- Especialmente diseñado para quads pesados y SSV.
- Dibujos de los tacos diseñados para limitar el ruido de rodadura y las vibraciones.
- Nueva mezcla de caucho de bajo desgaste.
- Utilizado durante el Dakar® 2013.
- Velocidad máxima: 140 km/h.",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,84411,10038,634,634,210,25,8,ATV utilitario/Todoterreno,,,12,,Radial,Neumáticos ATV/SSV/3 ruedas,Homologado,43,N < 140 km/h,,BOUNTY HUNTER HT,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007314-1.jpg?context=bWFzdGVyfHJvb3R8MTQ1OTIxfGltYWdlL2pwZWd8YUdOaUwyZ3paaTg0TWpNM01UZzVNRFl4TURJd05pODRNREJYZURnd01FaGZPVEF3TnpNeE5DMHhMbXB3Wnd8ZmZhZDhjNjVjMmUwMDA5OWI4NmVjYWNjMWE1YzhmYWU0YTljM2JjMWE1NWI3NjU0NTY3YzAxOTgxNDUxNjgyYQ,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007219,,2R611023,KENDA,KENDA TIRE K299 BEAR CLAW 22X12-10,Neumático KENDA K299 BEAR CLAW 22X12-10 46F 4PR E TL,164.32,135.80,88.27,4711041549224,4,4011900000,0,0,<p>- Carcasa muy robusta de 4 capas.</p><p>- Perfil muy agresivo y pegadizo.</p><p>- Tacos anchos y profundos para un agarre óptimo en terrenos blandos.</p><p>- Recomendado para quads de ocio/utilitarios y condiciones que requieran máxima tracción.</p><p>  <br></p><p>  <br></p>,"
- Carcasa muy robusta de 4 capas.
- Perfil muy agresivo y pegadizo.
- Tacos anchos y profundos para un agarre óptimo en terrenos blandos.
- Recomendado para quads de ocio/utilitarios y condiciones que requieran máxima tracción.
  
  ",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,84564,10551,540,540,290,22,12,ATV utilitario/Todoterreno,,,10,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,46,F < 80 km/h,,BEAR CLAW,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007219-1.jpg?context=bWFzdGVyfHJvb3R8MTU5OTE1fGltYWdlL2pwZWd8YURoakwyZ3haaTg0TWpJM016QXdOak0xTkRRMk1pODRNREJYZURnd01FaGZPVEF3TnpJeE9TMHhMbXB3Wnd8NWQ1Njg2MjcyYTllMDlhZjg0MDdmZTRjMzEzZjFlMDY5YzhjNmJiYzU5NDU3MmM0ODU0MmE1Yzg0Njc1NGJhNA,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007296,,2R2A2028,KENDA,KENDA TIRE K538 EXECUTIONER 25X8-12,Neumático KENDA K538 EXECUTIONER AT25X8-12 43L 6PR E TL,168.07,138.90,90.29,4711041548548,4,4011900000,0,0,<p>- Desarrollado para quads muy grandes.</p><p>- Tacos de tipo agrícola muy gruesos para tracción en los terrenos más aceitosos y barrosos.</p><p>- Resistente a los pinchazos.</p><p>- Cinturón de refuerzo lateral contra impactos y obstáculos.</p>,"
- Desarrollado para quads muy grandes.
- Tacos de tipo agrícola muy gruesos para tracción en los terrenos más aceitosos y barrosos.
- Resistente a los pinchazos.
- Cinturón de refuerzo lateral contra impactos y obstáculos.",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,83349,9436,630,630,210,25,8,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,43,L < 120 km/h,,EXECUTIONER,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007296-1.jpg?context=bWFzdGVyfHJvb3R8MTgzMzI5fGltYWdlL2pwZWd8YURrNUwyZzNZUzg0TWpJNU5USTVNemt3TWpnM09DODRNREJYZURnd01FaGZPVEF3TnpJNU5pMHhMbXB3Wnd8MTdlNDJhMjdlMzA5MWYxOTQxNmMxOTUyNzhmYzIwNDRhMmY5MWE2ZGVkYjUyMjRkZDc1MjdmNjk1ZTM4YTRlYw,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007268,,2R3X00B7,KENDA,KENDA TIRE K530 PATHFINDER 18X9.50-8,Neumático KENDA K530 PATHFINDER 18X9.50-8 30F 2PR E TL,85.18,70.40,45.76,4711041548852,2,4011900000,0,0,<p>- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.</p><p>  <br></p><p>- Perfil diseñado para Una conducción suave.</p><p>  <br></p>,"
- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.
  
- Perfil diseñado para Una conducción suave.
  ",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,48668,4755,460,460,230,18,9.50,ATV utilitario/Todoterreno,,,8,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,30,F < 80 km/h,,PATHFINDER,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007268-1.jpg?context=bWFzdGVyfHJvb3R8MTY5MDg0fGltYWdlL2pwZWd8YUdVNEwyZ3dNaTg0TWpJNU5USTROREl6TmpNeE9DODRNREJYZURnd01FaGZPVEF3TnpJMk9DMHhMbXB3Wnd8YzJlZmI1ODYwYzc5NzgzNzI1ZmQ4ZTQwYmE3OWRhNWUwZDg1N2NlMzRiYTlhNjQxNGEyNTZhNzZmYjk1ODYyZA,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007330,,2R8E2064,KENDA,KENDA TIRE K590 25X8-12,Neumático KENDA K590 25X8.00-12 56F 4PR E TL,115.68,95.60,62.14,4711041555300,6,4011900000,0,0,<p>- Uso versátil y resistente.</p><p>- Original en el nuevo Polaris.</p>,"
- Uso versátil y resistente.
- Original en el nuevo Polaris.",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,72581,6381,635,635,180,25,8,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,56,F < 80 km/h,,K590,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007330-1.jpg?context=bWFzdGVyfHJvb3R8ODQzODJ8aW1hZ2UvanBlZ3xhRFpqTDJobU1DODJOREUzTnpZeU9EUTBOamMxTUM4NE1EQlhlRGd3TUVoZk9UQXdOek16TUMweExtcHdad3xiMzg3NzQzOTg3YzA3YTVlZDUxNzg1ODc5ZjM3NDhhNzU4YWI3N2ZlZTU4ZWZiYzk4OGMxZmY4MmE4ZGEyZTZl,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007272,,2R211046,KENDA,KENDA TIRE K530 PATHFINDER 25X10-12,Neumático KENDA K530 PATHFINDER 25X10-12 45N 4PR E TL,137.58,113.70,73.91,4711041550268,5,4011900000,0,0,<p>- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.</p><p>  <br></p><p>- Perfil diseñado para Una conducción suave.</p><p>  <br></p>,"
- Con tacos anchos y un carcasa reforzada para su uso en todo tipo de terrenos.
  
- Perfil diseñado para Una conducción suave.
  ",TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,98304,8048,640,640,240,25,10,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,45,N < 140 km/h,,PATHFINDER,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007272-1.jpg?context=bWFzdGVyfHJvb3R8MTY5MDg0fGltYWdlL2pwZWd8YUdFMEwyZ3dZUzg0TWpJNU5USTRORFl5T1RVek5DODRNREJYZURnd01FaGZPVEF3TnpJM01pMHhMbXB3Wnd8YWVlYzNlMjA2MDBmMTFmOWNkODc1MTA1NDc4MWRjZWZhOGRhNDUzNmRmM2VjMTYwMmQwMDlmNjhkNzgxZjU2Mw,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9007228,,2R852056,KENDA,KENDA TIRE K299 BEAR CLAW 25X8-12,Neumático KENDA K299 BEAR CLAW 25X8-12 6PR 43N E TL,132.37,109.40,71.11,4711041550763,5,4011900000,0,0,<ul><li>Carcasa muy robusta de 4 capas.</li><li>Perfil muy agresivo y pegadizo.</li><li>Tacos anchos y profundos para un agarre &oacute;ptimo en terrenos blandos.</li><li>Recomendado para quads de ocio/utilitarios y condiciones que requieran m&aacute;xima tracci&oacute;n.</li></ul>,Carcasa muy robusta de 4 capas.Perfil muy agresivo y pegadizo.Tacos anchos y profundos para un agarre óptimo en terrenos blandos.Recomendado para quads de ocio/utilitarios y condiciones que requieran máxima tracción.,TIRES & ACCESSORIES,ATV,ATV TIRE UTILITY,84568,8000,620,620,220,25,8,ATV utilitario/Todoterreno,,,12,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,43,N < 140 km/h,,BEAR CLAW,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/800Wx800H-9007228-1.jpg?context=bWFzdGVyfHJvb3R8MTU5OTE1fGltYWdlL2pwZWd8YUdZMUwyaGhaaTg0TWpJM016QXhNVGd5TmpjeE9DODRNREJYZURnd01FaGZPVEF3TnpJeU9DMHhMbXB3Wnd8YWE3OTNjOTRjN2M2YTk4ODlkY2FjZGMxMTNmMWE4NWJjZWFlZTcwN2VjZDA4YmZhZTVjZDBhNTMzODEwOWE0Nw,,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
