PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Anchura (mm),Cantidad,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Diseño,Embalaje,Entre centro,Eslabones de cadena,Espesor (mm),Longitud (mm),Número de fases,Output,Posición,Rango de uso,Referencias OEM,Technology,Tipo de producto,Voltaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1023564,359132,BCF-123,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - XL1000V Varadero 1999-05 BCF-123,54.45,45.00,27.00,8430525883598,3,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,443,34,179,99,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023564-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg4OTV8aW1hZ2UvanBlZ3xhREE1TDJnMVpDODRPVFk1TXpnek1EVXhNamswTHpFd01qTTFOalF0TVY4NE1EQlhlRGd3TUVnfDU0ODFkNDc1ZGJmZDFlNjRhNWIzYjJlZTA4ODljZjFmYjUyYTBmNTFjYWY0MDU5ODA1MTlmMzA2ZDk2MDQ3ZTM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023548,359109,ACY-254,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - YZ125-250 '89-97 ACY-254,9.68,8.00,4.80,8430525883680,0,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,359,20,97,20,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023548-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3NTl8aW1hZ2UvanBlZ3xhR1F5TDJnNU15ODRPVFk1TXpjNU9UQTFOVFkyTHpFd01qTTFORGd0TVY4NE1EQlhlRGd3TUVnfDcyZjBiY2I5YjEyYzgyZTNhZTJiYmI1ZjJiYzkzMWJkNzJjNWE1MWQ4YWVkNGE1OTE2NTZkYWZhZjViMjgyNzU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023572,359135,BCF-134,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - CBR900RR '98-99 BCF-134,76.23,63.00,37.80,8430525882829,0,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,448,37,181,99,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023572-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUwNDA2fGltYWdlL2pwZWd8YURsaUwyaG1aUzg1TURFeU5UWTVNekE1TWpFMEx6RXdNak0xTnpJdE1WODRNREJYZURnd01FZ3w2YzYwZTVjNTVlZWU1M2Q0YjM1OTc5YjkxNzY0MDVjNThmYWVjMWU0OTA0YzdmZDI4NGZhYjk2ODZiMzY0YWVi,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023573,359140,BCF-201,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - SR500 '78-81 XS650 '77-83 BCF-201,16.94,14.00,8.40,8430525883390,3,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,394,24,181,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023573-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY0ODJ8aW1hZ2UvanBlZ3xhRGswTDJobVlTODVNREV5TlRZNU5UQTFPREl5THpFd01qTTFOek10TVY4NE1EQlhlRGd3TUVnfGJiZTI2ZjVlMzQwZjMxY2U3YmI5OTVmOWFiN2M1MzM4MjZiMzQ3ZGFkYTU1NjJmYjkzOGNhMDczYTAwYzFkNGI,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023612,359177,BCF-415,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - ZX6R '98-99 BCF-415,89.54,74.00,44.40,359177,1,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,396,36,182,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023612-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjgyODh8aW1hZ2UvanBlZ3xhRE13TDJneE1DODRPVFk1TXpreU1qa3hPRGN3THpFd01qTTJNVEl0TVY4NE1EQlhlRGd3TUVnfGE4NGIyNGJlNWJmNTZlY2ZjOGI1YTQzYmYzNjU1MjdkZDZjYTU1MDk3ZDA0ZDJmNTM4YzEzNGZjMWJhOGUzODM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023613,359178,BCF-416,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - ZX6R '00-01 ZX9R '96-01 BCF-416,82.28,68.00,40.80,8430525883710,2,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,394,34,181,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023613-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODA3OTd8aW1hZ2UvanBlZ3xhR1ZsTDJneE5pODRPVFk1TXpreU5EZzRORGM0THpFd01qTTJNVE10TVY4NE1EQlhlRGd3TUVnfGIwNjM5Y2YxZTZkYzVhMzA4MWY2NjFmNTU2ODAzNWNjMGE0N2I0YTEwMDFmZTlmZDU0NjFmZWY4MDkyYWExMTU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023602,359274,BCF-328,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - GSXR1000 '03 BCF-328,35.09,29.00,17.40,8430525883185,9,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,462,30,183,101,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023602-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5NDgyfGltYWdlL2pwZWd8YUdKbUwyaGpNQzg0T1RZNU16a3dNekkxTnprd0x6RXdNak0yTURJdE1WODRNREJYZURnd01FZ3w4NTg1ODJhNWFlN2QxNmE5MTdjZGUwM2NkODU5ZWYxODVmODE3ODI4NzA1M2FlY2U2MjNlNTI2YTRjY2QxZGQ0,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023530,359201,BCP-430,TOURMAX,TOURM PISTON CALIPER,Pistón pinza de freno TOURMAX,20.57,17.00,10.20,8430525885264,14,8409910090,0,1,<p>Incluido en el kit : solo pistón (se vende por separado).</p>,"
Incluido en el kit : solo pistón (se vende por separado).",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,175,40,42,63,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1023530-1.jpg?context=bWFzdGVyfHJvb3R8MjUzMjV8aW1hZ2UvanBlZ3xhR0U1TDJobE9DODJORGd6TXpnMU5qSXdPRGt5Tmk4NE1EQlhlRGd3TUVoZk1UQXlNelV6TUMweExtcHdad3xiODJjMDcwMjVhZjhhMWRkMDJmNGJmNTBiMDk1YmIzN2FkNTlkMGQyNDgxZjgzZjlmMzJjYjNjZTZkMWMxNjg3,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023540,359494,CPK-315,TOURMAX,TOURM PISTON CALIPER KIT,Kit pistones pinza de freno TOURMAX - GSXR750 1100 PISTON + juntas CPK-315,13.99,11.56,6.94,8430525879980,0,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax caliper piston repair kit</p><p> </p><ul> <li>To renew OEM brake caliper</li><li>Reliable and economic kit</li><li>Contains : 1 piston + gaskets</li><li>Part number for 1 brake caliper piston</li></ul> </body> </html>","       Tourmax caliper piston repair kit  To renew OEM brake caliperReliable and economic kitContains : 1 piston + gasketsPart number for 1 brake caliper piston  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,199,50,65,65,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023540-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwNTl8aW1hZ2UvanBlZ3xhRE00TDJobFpTODRPVFk1TXpjNE16TXlOekF5THpFd01qTTFOREF0TVY4NE1EQlhlRGd3TUVnfDc3MWE0Y2JhMmFhMzU2OGQ3ZWEzZDVkZWRlNjQ4ZTlhYWY2NzgzZmNmODllODgwODY2YTc0MGU0NjZhNjJmZTM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023542,359492,CPK-320,TOURMAX,TOURM PISTON CALIPER KIT,Kit pistones pinza de freno TOURMAX - TL1000RS GSF1200NS PISTON + juntas CPK-320,27.50,22.73,13.64,8430525880016,6,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax caliper piston repair kit</p><p> </p><ul> <li>To renew OEM brake caliper</li><li>Reliable and economic kit</li><li>Contains : 1 piston + gaskets</li><li>Part number for 1 brake caliper piston</li></ul> </body> </html>","       Tourmax caliper piston repair kit  To renew OEM brake caliperReliable and economic kitContains : 1 piston + gasketsPart number for 1 brake caliper piston  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,199,97,65,65,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023542-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk1Mzg2fGltYWdlL2pwZWd8YUdNMUwyaG1ZaTg0T1RZNU16YzROekkxT1RFNEx6RXdNak0xTkRJdE1WODRNREJYZURnd01FZ3w3NjhjNWY4ZGE0ZjRiMzk4ZTNkYmI0YjQzMWIxZDE0YzU2OWViYWJlOWIwYzU1YjkwYzIwZjMwZDBhMDUyMWQ4,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023646,359214,BCR-409,TOURMAX,TOURM REPAIR KIT BRAKE CALIPER,Kit reparación pinza de freno TOURMAX - ZX7R '96-00 ZZR1100 '93-00 BCR-409,25.41,21.00,12.60,8430525883758,12,4016930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.</p><p> </p><ul> <li>Brake calliper repair kit </li><li>For a seal and operation as new </li><li>Includes all the parts and gaskets required for the given application</li></ul> </body> </html>","       Use Tourmax brake calliper repair kits to recondition this braking component and restore all its initial properties.  Brake calliper repair kit For a seal and operation as new Includes all the parts and gaskets required for the given application  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,215,24,181,99,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023646-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM3Njh8aW1hZ2UvanBlZ3xhR1JpTDJnNVlpODRPVFk1TXprNE56YzVPVE0wTHpFd01qTTJORFl0TVY4NE1EQlhlRGd3TUVnfDVlMDE4MzZiMDYwYmExZTZkMjI1MzJhYTM3OTM2YmU1NmQzMTliNTcyNThlYTEyYmQ4MTY5MDRhMzk4YzIyN2U,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023650,3590009,CCK-103,TOURMAX,TOURM REPAIR KIT CLUTCH SLAVE MASTER CYL,Kit reparación receptor de embrague TOURMAX - Honda VFR750 VT500 ST1100 CCK-103,19.36,16.00,9.60,8430525883840,80,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>These Tourmax clutch slave cylinder repair kits enable the sealing of the clutch slave cylinder to be reconditioned.</p><p> </p><ul> <li>For repairing the clutch slave cylinder</li><li>Kit includes spring – seal – oil seal - cap</li><li>Equivalent reliability to the original fit</li></ul> </body> </html>","       These Tourmax clutch slave cylinder repair kits enable the sealing of the clutch slave cylinder to be reconditioned.  For repairing the clutch slave cylinderKit includes spring – seal – oil seal - capEquivalent reliability to the original fit  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,383,25,186,103,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023650-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3MjYwfGltYWdlL2pwZWd8YURjMUwyZzVZaTg1TURFeU5EQTROekV6TWpRMkx6RXdNak0yTlRBdE1WODRNREJYZURnd01FZ3wzZThkNzBjZjQyMDVmZTRlN2FjODY0M2EzNzM3YTMyM2Q0NGQzZDgwOTcxZGE2NGVhNjQxY2ZkNGZiODAyZTQ2,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023675,359044,MSB-127,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno TOURMAX - CBR600RR '03-06 CBR900RR '02-04 MSB-127,52.03,43.00,25.80,8430525880788,1,8409910090,0,1,"Included in the kit:piston, spring, spacer, circlips, gaiter","Included in the kit:piston, spring, spacer, circlips, gaiter",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,358,55,181,99,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023675-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE4OTA2fGltYWdlL2pwZWd8YURRNUwyZ3pPQzg1TURFeU5UYzBOakUzTmpNd0x6RXdNak0yTnpVdE1WODRNREJYZURnd01FZ3w4Y2ZlN2JjNTE5MDYyMjViM2E5OTY2MjFmMzdkNTgyYzYwNjhhMzdlZjdiZGM1ODQ3ZmRhYTg1YTY4ZDc0Y2Q2,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023676,359045,MSB-128,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno TOURMAX - CBR1000RR '04-06 MSB-128,43.56,36.00,21.60,8430525880740,2,8409910090,0,1,"Included in the kit:piston, spring, spacer, circlips, gaiter","Included in the kit:piston, spring, spacer, circlips, gaiter",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,358,44,181,99,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023676-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU0MjI4fGltYWdlL2pwZWd8YURjNEwyZ3pNUzg1TURFeU5UYzBPREUwTWpNNEx6RXdNak0yTnpZdE1WODRNREJYZURnd01FZ3wzNDQyZjBiNWFlOGI1ZmIxNDdiMGE3NmJlZWJlYjRjMDVkYTUyNTMxYTNlYTIxOGZhMTYyNGQzOThlMzI5MmNl,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023678,359300,MSB-133,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno Tourmax MSB-133,43.56,36.00,21.60,8430525947689,0,8409910090,0,1,Bihr brake master cylinder and calliper repair kits can be used to recondition braking system components to the most reliable condition.,Bihr brake master cylinder and calliper repair kits can be used to recondition braking system components to the most reliable condition.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,411,54,185,101,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023678-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMjc5fGltYWdlL2pwZWd8YUdNd0wyZ3lNeTg1TURFeU5UYzFNakEzTkRVMEx6RXdNak0yTnpndE1WODRNREJYZURnd01FZ3wzMWJlM2Y4ZDE1OTY5MGEwOWY0ZDYyZGYyOTExYTY3NmE2ZDJkOTg3NGExNGQwYWFiY2RhNTA1NGYzYmIxYzRk,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023679,359046,MSB-201,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno TOURMAX - RD350LC '82-84 XV1000 '86-87 MSB-201,27.83,23.00,13.80,8430525880979,1,8409910090,0,1,"Included in the kit:piston, spring, spacer, circlips, gaiter","Included in the kit:piston, spring, spacer, circlips, gaiter",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,396,41,182,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023679-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEyMDgxfGltYWdlL2pwZWd8YUdNeEwyaGtaUzg0T1RZNU5EQTFNRGN4TXprd0x6RXdNak0yTnprdE1WODRNREJYZURnd01FZ3xjOWJkNmFlMDA2NTU0ZWMyY2Q3M2Y5NWYxODJhZDQyZmMzNTZhMjhkYjVlOTQ3NTQ2ZDU0NjRmNTg5MDYwMWY3,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023662,359031,MSB-105,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno TOURMAX - CB750F '79-81 CBX1000 '79-81 MSB-105,22.99,19.00,11.40,8430525880733,55,8409910090,0,1,"Included in the kit:piston, spring, spacer, circlips, gaiter","Included in the kit:piston, spring, spacer, circlips, gaiter",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,394,55,181,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023662-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk5OTN8aW1hZ2UvanBlZ3xhREppTDJobE1DODVNREV5TlRjeU1EWXhOekkyTHpFd01qTTJOakl0TVY4NE1EQlhlRGd3TUVnfDNiZTJlNWNlMjNhOTVjZTU2ODNhMmQxYmU2YTExMGJhNjZhYmM4MTFiYjhiYTM0MDg2YTNiZjU1MDk5NzE1Y2M,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1023663,359032,MSB-106,TOURMAX,TOURM REPAIR KIT MASTER CYLINDER,Kit reparación bomba de freno TOURMAX - CX500 '79-80 CB750K '79-80 MSB-106,37.51,31.00,18.60,8430525880801,6,8409910090,0,1,"Included in the kit:piston, spring, spacer, circlips, gaiter","Included in the kit:piston, spring, spacer, circlips, gaiter",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,392,47,180,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1023663-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0NzB8aW1hZ2UvanBlZ3xhR1U0TDJobE5pODVNREV5TlRjeU1qVTRNek0wTHpFd01qTTJOak10TVY4NE1EQlhlRGd3TUVnfDUyMzkxZmVmMDg0MDU0ZWRiNTc1NWFhZTlmYTA0YzBjOGRjYjc0M2ViZWFiOTQ0NDQyOTVjMzZjN2QyZGE4ZmQ,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
