PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Referencias OEM,Tipo de producto,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1117497,,990A057TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,105.63,87.30,56.75,990A057TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,590,168,221,178,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117484,,666A138TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,30.50,25.21,16.39,666A138TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,296,65,154,148,13,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117483,,511A001TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,327.57,270.72,175.97,511A001TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,590,186,221,178,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117489,,722A275TP,CENTAURO,CENTA TOP END GASKET,Kit de juntas parte alta CENTAURO,357.30,295.29,191.94,722A275TP,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1332,271,434,236,13,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117529,,666B11032,CENTAURO,CENTA GASKET EXHAUST,Junta de escape CENTAURO Ø26x33x3.5 mm,2.78,2.30,1.50,666B11032,0,8484900090,0,1,<p>Las juntas de escape Centauro proporcionan la m&aacute;xima estanqueidad para permitir la correcta extracci&oacute;n de los gases de escape y contribuir al correcto funcionamiento del motor.</p>,"
Las juntas de escape Centauro proporcionan la máxima estanqueidad para permitir la correcta extracción de los gases de escape y contribuir al correcto funcionamiento del motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,16,8,73,43,5,,,,,,,,,,,,,por unidad,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117533,,731B11026,CENTAURO,CENTA GASKET EXHAUST,Junta de escape CENTAURO,8.85,7.31,4.75,731B11026,0,8484900090,0,1,<p>Las juntas de escape Centauro proporcionan la m&aacute;xima estanqueidad para permitir la correcta extracci&oacute;n de los gases de escape y contribuir al correcto funcionamiento del motor.</p>,"
Las juntas de escape Centauro proporcionan la máxima estanqueidad para permitir la correcta extracción de los gases de escape y contribuir al correcto funcionamiento del motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,47,10,87,68,8,,,,,,,,,,,,,por unidad,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117532,,731B11016,CENTAURO,CENTA GASKET EXHAUST,Junta de escape CENTAURO,3.10,2.56,1.66,731B11016,0,8484900090,0,1,<p>Las juntas de escape Centauro proporcionan la m&aacute;xima estanqueidad para permitir la correcta extracci&oacute;n de los gases de escape y contribuir al correcto funcionamiento del motor.</p>,"
Las juntas de escape Centauro proporcionan la máxima estanqueidad para permitir la correcta extracción de los gases de escape y contribuir al correcto funcionamiento del motor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,57,7,72,61,13,,,,,,,,,,,,,por unidad,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117525,,498B02025,CENTAURO,CENTA SPARK PLUG HOLE GASKET,Junta de tapa de balancines CENTAURO,4.95,4.09,2.66,498B02025,0,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p>
<ul>
	<li>Junta de la tapa de v&aacute;lvulas</li>
	<li>Permite el reacondicionamiento de la culata con la mayor fiabilidad posible</li>
	<li>Tornillos de la junta no incluidos</li>
</ul>","
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.

	Junta de la tapa de válvulas
	Permite el reacondicionamiento de la culata con la mayor fiabilidad posible
	Tornillos de la junta no incluidos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,147,27,151,65,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117518,,990B02034,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,40.80,33.72,21.92,990B02034,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,606,90,222,182,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117515,,411B02006,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,10.95,9.05,5.88,411B02006,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,593,57,222,178,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117486,,666B03285,CENTAURO,CENTA CYL HEAD GASKET,Junta de culata CENTAURO,45.93,37.96,24.67,666B03285,1,8484900090,0,1,"<p>Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p>
<ul>
	<li>Junta de la tapa de válvulas</li>
	<li>Permite el reacondicionamiento de la culata con la mayor fiabilidad posible</li>
	<li>Tornillos de la junta no incluidos</li>
</ul>
","
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.

	Junta de la tapa de válvulas
	Permite el reacondicionamiento de la culata con la mayor fiabilidad posible
	Tornillos de la junta no incluidos

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,315,80,221,178,8,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117524,,912B02001,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,27.55,22.77,14.80,912B02001,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,525,87,222,182,13,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117520,,666B02023,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,3.40,2.81,1.83,666B02023,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,114,29,152,150,5,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1117521,,722B02058,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta de tapa de balancines CENTAURO,29.38,24.28,15.78,722B02058,0,8484900090,0,1,<p>Las juntas de motor Centauro est&aacute;n dise&ntilde;adas para el reacondicionamiento y son una garant&iacute;a de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.</p> <ul> 	<li>Junta de culata</li> 	<li>Se suministra como una sola unidad</li> </ul>,"
Las juntas de motor Centauro están diseñadas para el reacondicionamiento y son una garantía de fiabilidad a largo plazo. Se utilizan como ajuste original por varios fabricantes.  	Junta de culata 	Se suministra como una sola unidad ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1290,237,351,245,15,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123630,,731B17061,CENTAURO,CENTAURO INNER CLUTCH GASKET,Junta de cárter de embrague CENTAURO,15.78,13.04,8.48,731B17061,1,8714109090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,426,110,351,243,5,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123630-1.jpg?context=bWFzdGVyfHJvb3R8MjY2NjV8aW1hZ2UvanBlZ3xhRFppTDJnd05pODJNekl5TlRjd05UZzRPVGd5TWk4NE1EQlhlRGd3TUVoZk1URXlNell6TUMweExtcHdad3xiMTBlM2EwZmJjZjk1OTU0MzY5YjUwNmZmZmI1YTljM2JhMmVlNDgxZmI4OTBiOGMwNjBlMTZlNzQ4OTczODU5,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123623,,731A022FL,CENTAURO,CENTAURO FULL ENGINE GASKET SET,Kit completo de juntas CENTAURO,159.48,131.80,85.67,731A022FL,1,8714109090,0,1,"<p>Los kits de juntas ""completos"" contienen todo lo necesario para volver a montar todo el motor, excepto los retenes de aceite.</p>","
Los kits de juntas ""completos"" contienen todo lo necesario para volver a montar todo el motor, excepto los retenes de aceite.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1290,234,351,245,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123623-1.jpg?context=bWFzdGVyfHJvb3R8NTAxNDN8aW1hZ2UvanBlZ3xhRFJqTDJoaU55ODBOamt6TmpnMU5UWTBNakUwTWk4NE1EQlhlRGd3TUVoZk1URXlNell5TXkweExtcHdad3xmZjA0ZmNhZDQ4YTdlMmMzYjgxMWFlN2I1ZjE4MmM0MTY2N2Q3NTI4Yjg3MGU2MWMxYjJkNTdkMjQ2NGFlNWY4,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123636,,731A022TP,CENTAURO,CENTAURO TOP ENGINE GASKET SET,Kit de juntas parte alta CENTAURO,94.02,77.70,50.51,731A022TP,2,8714109090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,725,134,220,183,18,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123636-1.jpg?context=bWFzdGVyfHJvb3R8NTk0MzR8aW1hZ2UvanBlZ3xhR1V3TDJneU1TODBOamt6TnpBME9URXpOekU0TWk4NE1EQlhlRGd3TUVoZk1URXlNell6TmkweExtcHdad3xkMzkwMzQyYmU4MjAwYjNmMzQ4ZDM2NWNlMWUxYjE2NGQ5NjI2YmIyMmNlNzkzYjU4YzdiYmRmOWZjNzAzYzRk,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1123632,,731A023TP,CENTAURO,CENTAURO TOP ENGINE GASKET SET,Kit de juntas parte alta CENTAURO,68.78,56.84,36.95,731A023TP,0,8714109090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,809,90,221,183,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123632-1.jpg?context=bWFzdGVyfHJvb3R8NTk0MzR8aW1hZ2UvanBlZ3xhR013TDJoaE15ODBOamt6TnpBME56VTJORE14T0M4NE1EQlhlRGd3TUVoZk1URXlNell6TWkweExtcHdad3wxMjQyZmFjZDM3MGY0YzZjYTg5OGU5ZjE2YWY3Mzk5OTdjYWQ3ZmQyYmI2OWE4ZWIwNmVjYjc2MWVmMTBiNTMz,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
