PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Pastillas de freno] Altura 2 (mm),[Pastillas de freno] Anchura 2 (mm),[Pastillas de freno] Espesor 2 (mm),Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad/litros (L),Color,Color de manguera,Composición,Construcción,Depósito,Diámetro de orificio (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Distancia entre centros,Embalaje,Espesor (mm),Fabricación,Forma de disco de freno,Homologación,Longitud (cm),Número de orificios,Número de pistones,Posición,Tipo,Tipo de disco,Tipo de pastilla de freno,Tipo de portaequipajes,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1147391,,208973732,BREMBO,BREMB BRAKE DISC SUPERSPORT 208973732,Discos de freno BREMBO UPGRADE SUPERSPORT - 208973732 - Pareja,850.99,703.30,492.31,8020584608456,1,8714101000,0,1,"<p>Los discos SuperSport han sido desarrollados para ofrecer el máximo rendimiento tanto en carretera como en circuito, siendo ideales para los modelos Maxi-Sport más populares de Europa y Japón. En combinación con las pastillas de freno Brembo Z04, estos discos han sido protagonistas en numerosas victorias en el Campeonato Mundial de SuperSport.</p>
<p>Los discos SuperSport cuentan con una pista de frenado de 34 mm de ancho y un grosor aumentado a 5,5 mm, lo que garantiza una mayor resistencia y eficiencia. Son totalmente intercambiables con los discos originales sin necesidad de modificaciones. Su diseño flotante está fabricado en acero tratado térmicamente para soportar esfuerzos termo-mecánicos extremos, mientras que la campana de aluminio mecanizada aporta una mayor rigidez estructural.</p>","
Los discos SuperSport han sido desarrollados para ofrecer el máximo rendimiento tanto en carretera como en circuito, siendo ideales para los modelos Maxi-Sport más populares de Europa y Japón. En combinación con las pastillas de freno Brembo Z04, estos discos han sido protagonistas en numerosas victorias en el Campeonato Mundial de SuperSport.

Los discos SuperSport cuentan con una pista de frenado de 34 mm de ancho y un grosor aumentado a 5,5 mm, lo que garantiza una mayor resistencia y eficiencia. Son totalmente intercambiables con los discos originales sin necesidad de modificaciones. Su diseño flotante está fabricado en acero tratado térmicamente para soportar esfuerzos termo-mecánicos extremos, mientras que la campana de aluminio mecanizada aporta una mayor rigidez estructural.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,11647,3408,422,400,69,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Flotante,,,,https://api.mybihr.com/medias/800Wx800H-1147391-1.jpg?context=bWFzdGVyfHJvb3R8NjE5ODh8aW1hZ2UvanBlZ3xhRFEzTDJneE5DODRNakV4TURJNE1UZzBNamN4T0M4NE1EQlhlRGd3TUVoZk1URTBOek01TVMweExtcHdad3w2ZWQ1YTU4OGUwYmU0ZGQxMjg1ZDliZGM1ODM5OGFkNWU5MGYyMTJjZDAzNzNkYjU4YzhjYmVjOTU0NzNjYmVl,https://api.mybihr.com/medias/800Wx800H-1147391-2.jpg?context=bWFzdGVyfHJvb3R8MTAyMjc1fGltYWdlL2pwZWd8YUdZd0wyZzBNQzg0TWpFeE1ESTRNakl6TlRrek5DODRNREJYZURnd01FaGZNVEUwTnpNNU1TMHlMbXB3Wnd8MWVhYWZmY2FiY2RkZjNmNTUwYzU1ZGNiNTZlMjZiYjg1Nzg5YzBlMjBlYmFmMzhiNzkxZjU2YTBhOTE2NWM5Mw,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035503,68B407C3,68B407C3,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407C3,Disco de freno BREMBO Serie Oro redondo fijo,143.39,118.50,77.03,8020584621110,2,8714101000,0,1,"<strong>Øext: </strong>267 mm.<br><strong>Øint: </strong>132 mm.<br><strong>Øentre agujeros: </strong>150 mm.<br><strong>Øagujeros: </strong>8,5 mm.<br><strong>Espesor: </strong>4 mm.","Øext: 267 mm.Øint: 132 mm.Øentre agujeros: 150 mm.Øagujeros: 8,5 mm.Espesor: 4 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,944,1058,280,281,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035503-1.jpg?context=bWFzdGVyfHJvb3R8ODU4MTJ8aW1hZ2UvanBlZ3xhREptTDJneVpTODJOek00TURZNE5EWTROVE0wTWk4NE1EQlhlRGd3TUVoZk1UQXpOVFV3TXkweExtcHdad3w0N2MwYTQxNGViYmRhNjMyOTcwNDhiMmVjYzdhOWMwYTBjYWY2Y2RlZDM0NmEyNjhlMTY1OWVlOGE1NjI0Mjgw,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035504,68B407C4,68B407C4,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407C4,Disco de freno BREMBO Serie Oro redondo fijo,149.62,123.65,80.37,8020584621127,2,8714101000,0,1,"<strong>Øext: </strong>267 mm.<br><strong>Øint: </strong>132 mm.<br><strong>Øentre agujeros: </strong>150 mm.<br><strong>Øagujeros: </strong>8,5 mm.<br><strong>Espesor: </strong>5 mm.","Øext: 267 mm.Øint: 132 mm.Øentre agujeros: 150 mm.Øagujeros: 8,5 mm.Espesor: 5 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,937,1453,278,281,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035504-1.jpg?context=bWFzdGVyfHJvb3R8MTExNzY4fGltYWdlL2pwZWd8YURWbUwyZ3lOeTgyTnpNNE1EWTRORGc0TVRrMU1DODRNREJYZURnd01FaGZNVEF6TlRVd05DMHhMbXB3Wnd8ZmE1NjY3MDAwNjlhMjE2YWEyY2MxMzJhMWFjYmY3MjM4MTAwNzQ4NWJjM2RhNzEwZjBmMGMxYmMwZDJjMmQ1Ng,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035506,68B407C7,68B407C7,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407C7,Disco de freno BREMBO Serie Oro redondo fijo,149.62,123.65,80.37,68B407C7,0,8714101000,0,1,"<strong>Øext: </strong>276 mm.<br><strong>Øint: </strong>144 mm.<br><strong>Øentre agujeros: </strong>166 mm.<br><strong>Øagujeros: </strong>10,5 mm.<br><strong>Espesor: </strong>4 mm.","Øext: 276 mm.Øint: 144 mm.Øentre agujeros: 166 mm.Øagujeros: 10,5 mm.Espesor: 4 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,1965,1299,340,340,17,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035506-1.jpg?context=bWFzdGVyfHJvb3R8OTkzODR8aW1hZ2UvanBlZ3xhR1E1TDJneVpDODJOek00TURZNE5USTNOVEUyTmk4NE1EQlhlRGd3TUVoZk1UQXpOVFV3TmkweExtcHdad3xhZTMxZDBmYWJkMmNlN2ZhMjNmZTg1ZDBlOTdkY2JlZTA5MmJkZjEwMjgxODRmMjNjNWZhOGY0M2ZlZDhjZTQx,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035582,78B40817,78B40817,BREMBO,BREMB BRAKE DISC ORO SERIE 78B40817,Disco de freno BREMBO Serie Oro redondo flotante,246.24,203.50,132.28,8020584622278,0,8714101000,0,1,"<strong>Øext:</strong> 267 mm.<br><strong>Øint:</strong> 132 mm.<br><strong>Øentre agujeros:</strong> 150 mm.<br><strong>Øagujeros:</strong> 8,5 mm.<br><strong>Espesor:</strong> 5 mm.","Øext: 267 mm.Øint: 132 mm.Øentre agujeros: 150 mm.Øagujeros: 8,5 mm.Espesor: 5 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,4970,1595,365,368,37,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Flotante,,,,https://api.mybihr.com/medias/800Wx800H-1035582-1.jpg?context=bWFzdGVyfHJvb3R8OTg0NDR8aW1hZ2UvanBlZ3xhRFZqTDJoaE5DODJOek00TURZNU9USXpORE16TkM4NE1EQlhlRGd3TUVoZk1UQXpOVFU0TWkweExtcHdad3w3NjNkYWI4MGJkZDM5M2U0NmRiODhkMTk1MTM2ZjExMjMyNjM4Mzc1YWE3ODdjNGU1MTc2Mzc2MjYwMmUzMGQ5,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035457,68B40774,68B40774,BREMBO,BREMB BRAKE DISC ORO SERIE 68B40774,Disco de freno BREMBO Serie Oro redondo fijo,109.09,90.16,58.60,8020584620649,1,8714101000,0,1,"<strong>Øext:</strong> 240 mm.<br><strong>Øint:</strong> 105 mm.<br><strong>Øentre agujeros:</strong> 120 mm.<br><strong>Øagujeros:</strong> 6,5 mm.<br><strong>Espesor:</strong> 4 mm.","Øext: 240 mm.Øint: 105 mm.Øentre agujeros: 120 mm.Øagujeros: 6,5 mm.Espesor: 4 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,1342,933,281,281,17,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035457-1.jpg?context=bWFzdGVyfHJvb3R8MTA0OTQ4fGltYWdlL2pwZWd8YURrNUwyZzVOQzgyTnpNNE1EWTNOVFkwTVRNM05DODRNREJYZURnd01FaGZNVEF6TlRRMU55MHhMbXB3Wnd8Yjg1ZDVlNmUyMGNmM2IzNjc4OWM2YTAxNWQ5ZjkzYTJjYWFiMGNmYTlmMjBjNTU5Mzk3OGNhMWE0N2RmMzUyYQ,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035459,68B40776,68B40776,BREMBO,BREMB BRAKE DISC ORO SERIE 68B40776,Disco de freno BREMBO Serie Oro redondo fijo,109.09,90.16,58.60,68B40776,3,8714101000,0,1,"<strong>Øext:</strong> 240 mm.<br><strong>Øint:</strong> 125 mm.<br><strong>Øentre agujeros:</strong> 140 mm.<br><strong>Øagujeros:</strong> 6,5 mm.<br><strong>Espesor:</strong> 4 mm.","Øext: 240 mm.Øint: 125 mm.Øentre agujeros: 140 mm.Øagujeros: 6,5 mm.Espesor: 4 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,944,919,280,281,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035459-1.jpg?context=bWFzdGVyfHJvb3R8OTQ0NjN8aW1hZ2UvanBlZ3xhRFl4TDJnelppODJOek00TURZM05qQXpORFU1TUM4NE1EQlhlRGd3TUVoZk1UQXpOVFExT1MweExtcHdad3w4MzlmZDQ2YTUzMjE2YjdjMTNmYjQxMjg2ZTJhZDYwYTZhOGZjZTJkYmI2YzIwZTgzNGRiY2MwZmM4Nzc5NzY5,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035552,68B407K3,68B407K3,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407K3,Disco de freno BREMBO Serie Oro redondo fijo,218.19,180.32,117.21,68B407K3,2,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.</p><p> </p><ul> <li>Fixed discs </li><li>Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection </li><li>These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. </li><li>Highers braking power </li><li>Quality and performance guaranteed </li><li>Efficient in all weather conditions : heat, rain, cold…</li></ul> <p> </p></body> </html>","       Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.  Fixed discs Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. Highers braking power Quality and performance guaranteed Efficient in all weather conditions : heat, rain, cold…   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,1156,1362,340,340,10,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035552-1.jpg?context=bWFzdGVyfHJvb3R8NzcwMzR8aW1hZ2UvanBlZ3xhRGhoTDJnellTODJOek00TURZNU16Y3lPVE14TUM4NE1EQlhlRGd3TUVoZk1UQXpOVFUxTWkweExtcHdad3wwNGE2MzFjMDNlMGNlMTQ3M2EyNjMzZjMyMTJhZWM2ZTczNjVmMDk2YzYzYWI3NmY0ZjgzNmNlZmRlYTRjMWVi,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035518,68B407E4,68B407E4,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407E4,Disco de freno BREMBO Serie Oro redondo fijo,134.03,110.77,72.00,8020584621318,2,8714101000,0,1,"<strong>Øext:</strong> 267 mm.<br><strong>Øint:</strong> 132 mm.<br><strong>Øentre agujeros:</strong> 150 mm.<br><strong>Øagujeros:</strong> 8,5 mm.<br><strong>Espesor:</strong> 5 mm.","Øext: 267 mm.Øint: 132 mm.Øentre agujeros: 150 mm.Øagujeros: 8,5 mm.Espesor: 5 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,941,1310,281,279,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035518-1.jpg?context=bWFzdGVyfHJvb3R8MTAxNzY3fGltYWdlL2pwZWd8YURVNEwyaG1NUzgyTnpNNE1EWTROell6TkRRMk1pODRNREJYZURnd01FaGZNVEF6TlRVeE9DMHhMbXB3Wnd8MDRhOTliMDU2NGFlMTg5YzU2N2YyNzNhOTBmYmNhNWU4NTk0NGRlZGJmYzU5NGU5MGQyMDNhYmYzYjllYTIxNw,https://api.mybihr.com/medias/800Wx800H-1035518-2.jpg?context=bWFzdGVyfHJvb3R8OTQzNDd8aW1hZ2UvanBlZ3xhR0kwTDJobVpTODJOek00TVRNek5qVXdOak01T0M4NE1EQlhlRGd3TUVoZk1UQXpOVFV4T0MweUxtcHdad3xmNGY5MmY4MmI3MjViNjBiNWE5ODZlM2VlMDExNjIyZDhmNGEyOWVlNDRmMTIwODJmMWQ2MjgxZmMyYjBiNmMx,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035519,68B407E5,68B407E5,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407E5,Disco de freno BREMBO Serie Oro redondo fijo,141.82,117.21,76.19,8020584621325,0,8714101000,0,1,"<strong>Øext:</strong>&nbsp;270 mm.<br><strong>Øint:</strong>&nbsp;90 mm.<br><strong>Øentre agujeros:</strong>&nbsp;101,5 mm.<br><strong>Øagujeros:</strong> 6,25 mm.<br><strong>Espesor:</strong>&nbsp;4 mm.","Øext: 270 mm.Øint: 90 mm.Øentre agujeros: 101,5 mm.Øagujeros: 6,25 mm.Espesor: 4 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,941,1262,279,281,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035519-1.jpg?context=bWFzdGVyfHJvb3R8MTEzMjM4fGltYWdlL2pwZWd8YURnM0wyaGxZUzgyTnpNNE1EWTROemd6TVRBM01DODRNREJYZURnd01FaGZNVEF6TlRVeE9TMHhMbXB3Wnd8NTFjYjI5YTFlMTZjMWEzMjcwOWE1ODkwOWMzYzY2YzdiMTY3ZGQxODIzZDU3OGUxYzViODZiOGFhMmJiOGIyYQ,https://api.mybihr.com/medias/800Wx800H-1035519-2.jpg?context=bWFzdGVyfHJvb3R8MTIxMzA4fGltYWdlL2pwZWd8YURjMkwyaG1NeTgyTnpNNE1UTXpOamc1T1RZeE5DODRNREJYZURnd01FaGZNVEF6TlRVeE9TMHlMbXB3Wnd8YjMzMDMwNDFlZTE2ZTZjYTUzNGVlMDdmMjJkNDYwZjdhZDJkNDI3NGMzNDBkM2E5YjFkMjVhMTVjOTMxMDYyMw,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035572,68B407P6,68B407P6,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407P6,Disco de freno BREMBO Serie Oro redondo fijo,176.10,145.54,94.60,68B407P6,2,8714101000,0,1,REAR DISC BREMBO 68B407P6 DUCATI 937 MULTISTRADA 17 / 1200 MULTISTRADA ENDURO 16-17 FIXED,REAR DISC BREMBO 68B407P6 DUCATI 937 MULTISTRADA 17 / 1200 MULTISTRADA ENDURO 16-17 FIXED,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,1333,1626,279,281,17,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035572-1.jpg?context=bWFzdGVyfHJvb3R8MTA2OTQ4fGltYWdlL2pwZWd8YURFMEwyZ3lPQzgyTnpNNE1EWTVOelEyTkRnMk1pODRNREJYZURnd01FaGZNVEF6TlRVM01pMHhMbXB3Wnd8OWNlZmYxMDA0MzBiNGE0NzI2NzY4NjIzYjUxZGU0YmMzMWZmNjBlMjkwNDEwYjVkMTY2OGJlMjFlNmUxYzE4ZA,https://api.mybihr.com/medias/800Wx800H-1035572-2.jpg?context=bWFzdGVyfHJvb3R8ODc1MTd8aW1hZ2UvanBlZ3xhR1kyTDJnME9TODJOek00TVRNME1USXlORGs1TUM4NE1EQlhlRGd3TUVoZk1UQXpOVFUzTWkweUxtcHdad3wwNTAwZmMyOGYxMGFhNWY1YTU4ZWJjZWMzYjRiZTkzYmMyYTVmNjI4YmVmM2FlMDY1ZjVjYTU4NTU1NjI1MjUz,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035573,68B407P7,68B407P7,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407P7,Disco de freno BREMBO Serie Oro redondo fijo,180.79,149.41,97.12,8020584622179,1,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.</p><p> </p><ul> <li>Fixed discs </li><li>Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection </li><li>These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. </li><li>Highers braking power </li><li>Quality and performance guaranteed </li><li>Efficient in all weather conditions : heat, rain, cold…</li></ul> </body> </html>","       Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.  Fixed discs Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. Highers braking power Quality and performance guaranteed Efficient in all weather conditions : heat, rain, cold…  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,941,1531,280,280,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035573-1.jpg?context=bWFzdGVyfHJvb3R8MTE5NjcwfGltYWdlL2pwZWd8YURRekwyZ3lNUzgyTnpNNE1EWTVOelkyTVRRM01DODRNREJYZURnd01FaGZNVEF6TlRVM015MHhMbXB3Wnd8NDUyOTNmNThjMjEzMDczMTlhNTY2ZTY4ZjhhZTM5NTFhNDhhZTlmMzM2NDNhMDIzMzUwOTA2ZDczYjI2M2RhZQ,https://api.mybihr.com/medias/800Wx800H-1035573-2.jpg?context=bWFzdGVyfHJvb3R8OTU0NTN8aW1hZ2UvanBlZ3xhRFkzTDJnelppODJOek00TVRNME1UVTFNalkzTUM4NE1EQlhlRGd3TUVoZk1UQXpOVFUzTXkweUxtcHdad3wzM2QyN2M0OGIxM2ZkYTQ0NmI2ZTIwN2FmZjM5OTM2NTBhMTliODIxMzJkOTQ4ZTAyNGMyY2NiNTgzMzI0NGMw,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035597,78B40833,78B40833,BREMBO,BREMB BRAKE DISC ORO SERIE 78B40833,Disco de freno BREMBO Serie Oro redondo flotante,261.82,216.38,140.65,8020584622421,0,8714101000,0,1,"<strong>Øext:</strong> 267 mm.<br><strong>Øint:</strong> 110 mm.<br><strong>Øentre agujeros:</strong> 125 mm.<br><strong>Øagujeros:</strong> 6,5 mm.<br><strong>Espesor:</strong> 5 mm.","Øext: 267 mm.Øint: 110 mm.Øentre agujeros: 125 mm.Øagujeros: 6,5 mm.Espesor: 5 mm.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,937,1429,280,279,12,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Flotante,,,,https://api.mybihr.com/medias/800Wx800H-1035597-1.jpg?context=bWFzdGVyfHJvb3R8OTY4Njl8aW1hZ2UvanBlZ3xhR05pTDJoaVlpODJOek00TURrNU56QTVOVFExTkM4NE1EQlhlRGd3TUVoZk1UQXpOVFU1TnkweExtcHdad3w5MjdhOWJiMGIyZTYxYmM0ZmE4Njg0YTQ0MDVlMjY0ZGIxMDgzNWIzYWM5ZjIwNTJiODg5NmQxZGUwOTU4YzA1,https://api.mybihr.com/medias/800Wx800H-1035597-2.jpg?context=bWFzdGVyfHJvb3R8MTI1NTM5fGltYWdlL2pwZWd8YURRd0wyaG1OQzgyTnpNNE1UTTBORGsyTURVME1pODRNREJYZURnd01FaGZNVEF6TlRVNU55MHlMbXB3Wnd8MjFlNGI2OGRjNDE1Yjc0NjZkMWQ0OTViMjdmMGQ5ZjJmN2Q5NGMzMWRmMGE1NjMyZmYzOTkxZjEyNDM3OTQ5Mg,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1035565,68B407M9,68B407M9,BREMBO,BREMB BRAKE DISC ORO SERIE 68B407M9,Disco de freno BREMBO Serie Oro redondo fijo,165.20,136.53,88.74,8020584622025,2,8714101000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.</p><p> </p><ul> <li>Fixed discs </li><li>Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection </li><li>These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. </li><li>Highers braking power </li><li>Quality and performance guaranteed </li><li>Efficient in all weather conditions : heat, rain, cold…</li></ul> <p> </p></body> </html>","       Brembo Serie Oro brake discs represent the best that the market has to offer, with a range of products boasting superlative technical content and quality. Available in both fixed and floating versions, these discs are fully interchangeable with original production discs.  Fixed discs Made from a single piece of stainless steel, and are designed and manufactured to ensure flawless perfection These consist of a braking rotor in stainless steel, connected by 10 fastener screws to an anodised aluminium alloy hat. Highers braking power Quality and performance guaranteed Efficient in all weather conditions : heat, rain, cold…   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,,1971,1105,339,342,17,,,,,,,,,,,,,,,,,,,,,,,,,Redondo,,,,,,,Fijo,,,,https://api.mybihr.com/medias/800Wx800H-1035565-1.jpg?context=bWFzdGVyfHJvb3R8OTAxNjJ8aW1hZ2UvanBlZ3xhRFJpTDJnNVppODJOek00TURZNU5qQTRPRFl3Tmk4NE1EQlhlRGd3TUVoZk1UQXpOVFUyTlMweExtcHdad3xiN2VhYmQwMWQ4NWE1NTdjMmE5OTNjNmFkODM3MzU0NDNlYWQ4YjhhODUyNjVjNzY5NDFkYzM2YTY3ZDllOTBh,https://api.mybihr.com/medias/800Wx800H-1035565-2.jpg?context=bWFzdGVyfHJvb3R8OTE1NjZ8aW1hZ2UvanBlZ3xhR1F3TDJoaFl5ODJOek00TVRNME1EUXpPRFUxT0M4NE1EQlhlRGd3TUVoZk1UQXpOVFUyTlMweUxtcHdad3w1NWEzZmFkNjFlOTI5MjM3MTU5OGI1ZTdkMzM1OGRkNjgwYTQ2NjRjMWY2ZDE3MTY5MjMzNGQ0NjBlZjIxMzk0,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
